"ID","prompt","response","set"
1095,"耳机","美妙的声音","chinese1"
1095,"耳机","项链","chinese1"
1095,"蛋清","丰富的营养","chinese1"
1095,"蛋清","洗面奶","chinese1"
1095,"袜子","小动物的被子","chinese1"
1095,"袜子","贴心","chinese1"
1095,"银行卡","垫桌脚","chinese1"
1095,"银行卡","财力的象征","chinese1"
1095,"镊子","杀人的工具","chinese1"
1095,"镊子","身体生病了","chinese1"
1095,"靴子","妈妈的爱","chinese1"
1095,"靴子","蚂蚁的城堡","chinese1"
1095,"领带","弯成一朵花","chinese1"
1095,"领带","魅力","chinese1"
1096,"南瓜","做灯 装饰","chinese1"
1096,"南瓜","当容器","chinese1"
1096,"卫生纸","当杯垫","chinese1"
1096,"卫生纸","折纸玩具","chinese1"
1096,"喇叭","漏斗","chinese1"
1096,"喇叭","装饰","chinese1"
1096,"手套","狗咬玩具","chinese1"
1096,"手套","装零碎物件","chinese1"
1096,"扑克","当刮板","chinese1"
1096,"扑克","飞镖","chinese1"
1096,"报纸","擦玻璃","chinese1"
1096,"报纸","练书法","chinese1"
1096,"易拉罐","装饰品","chinese1"
1096,"易拉罐","里面点上蜡烛 烤肉","chinese1"
1096,"玉米","爆米花","chinese1"
1096,"玉米","给小孩子当计数教具","chinese1"
1096,"耳机","潮流单品","chinese1"
1096,"耳机","跳绳","chinese1"
1096,"蛋清","敷脸","chinese1"
1096,"蛋清","胶水","chinese1"
1096,"袜子","狗咬玩具","chinese1"
1096,"袜子","装圣诞礼物","chinese1"
1096,"银行卡","当刮板","chinese1"
1096,"银行卡","当尺子","chinese1"
1096,"镊子","拔毛","chinese1"
1096,"镊子","掏耳朵","chinese1"
1096,"靴子","当球踢","chinese1"
1096,"靴子","当花盆用","chinese1"
1096,"领带","绷带","chinese1"
1096,"领带","腰带","chinese1"
1097,"南瓜","锅","chinese1"
1097,"南瓜","长发","chinese1"
1097,"卫生纸","床垫","chinese1"
1097,"卫生纸","过滤","chinese1"
1097,"喇叭","漏斗","chinese1"
1097,"喇叭","铠甲勇士","chinese1"
1097,"手套","养虫子","chinese1"
1097,"手套","抹布","chinese1"
1097,"扑克","杀人","chinese1"
1097,"扑克","造房子","chinese1"
1097,"报纸","梯子（重塑）","chinese1"
1097,"报纸","棍子","chinese1"
1097,"易拉罐","帽子","chinese1"
1097,"易拉罐","酒精灯","chinese1"
1097,"玉米","子弹","chinese1"
1097,"玉米","玉米地砖","chinese1"
1097,"耳机","上吊","chinese1"
1097,"耳机","腰带","chinese1"
1097,"蛋清","沐浴","chinese1"
1097,"蛋清","粘合剂","chinese1"
1097,"袜子","头套","chinese1"
1097,"袜子","过滤","chinese1"
1097,"银行卡","切菜","chinese1"
1097,"银行卡","风铃","chinese1"
1097,"镊子","刮皮","chinese1"
1097,"镊子","杀人","chinese1"
1097,"靴子","暗器","chinese1"
1097,"靴子","水壶","chinese1"
1097,"领带","头巾","chinese1"
1097,"领带","腰带","chinese1"
1098,"南瓜","帽子","chinese1"
1098,"南瓜","菜装饰物","chinese1"
1098,"卫生纸","保鲜","chinese1"
1098,"卫生纸","表演工具","chinese1"
1098,"喇叭","装饰物","chinese1"
1098,"喇叭","音频信号","chinese1"
1098,"手套","小动物衣服","chinese1"
1098,"手套","装饰物","chinese1"
1098,"扑克","代表","chinese1"
1098,"扑克","玩具","chinese1"
1098,"报纸","美化环境","chinese1"
1098,"报纸","衣服","chinese1"
1098,"易拉罐","装饰物","chinese1"
1098,"易拉罐","道具","chinese1"
1098,"玉米","发饰","chinese1"
1098,"玉米","手工作品","chinese1"
1098,"耳机","玩具","chinese1"
1098,"耳机","装饰物","chinese1"
1098,"蛋清","清洗衣物","chinese1"
1098,"蛋清","美容","chinese1"
1098,"袜子","动物衣服","chinese1"
1098,"袜子","抹布","chinese1"
1098,"银行卡","开口器","chinese1"
1098,"银行卡","玩具","chinese1"
1098,"镊子","玩具","chinese1"
1098,"镊子","美容","chinese1"
1098,"靴子","表演工具","chinese1"
1098,"靴子","装饰物","chinese1"
1098,"领带","绳子","chinese1"
1098,"领带","锻炼工具","chinese1"
1099,"南瓜","哑铃","chinese1"
1099,"南瓜","枕头","chinese1"
1099,"卫生纸","抹布","chinese1"
1099,"卫生纸","绷带","chinese1"
1099,"喇叭","碗","chinese1"
1099,"喇叭","靶子","chinese1"
1099,"手套","手帕","chinese1"
1099,"手套","火把","chinese1"
1099,"扑克","积木","chinese1"
1099,"扑克","飞镖","chinese1"
1099,"报纸","地毯","chinese1"
1099,"报纸","墙纸","chinese1"
1099,"易拉罐","足球","chinese1"
1099,"易拉罐","轮子","chinese1"
1099,"玉米","面擀","chinese1"
1099,"玉米","项链","chinese1"
1099,"耳机","绳子","chinese1"
1099,"耳机","项链","chinese1"
1099,"蛋清","保湿水","chinese1"
1099,"蛋清","胶水","chinese1"
1099,"袜子","手套","chinese1"
1099,"袜子","袋子","chinese1"
1099,"银行卡","扑克","chinese1"
1099,"银行卡","明信片","chinese1"
1099,"镊子","夹子","chinese1"
1099,"镊子","钉子","chinese1"
1099,"靴子","水壶","chinese1"
1099,"靴子","花盆","chinese1"
1099,"领带","手环","chinese1"
1099,"领带","钟摆","chinese1"
1100,"南瓜","面具","chinese1"
1100,"南瓜","饲料","chinese1"
1100,"卫生纸","柴火","chinese1"
1100,"卫生纸","裙子","chinese1"
1100,"喇叭","架子","chinese1"
1100,"喇叭","花盆","chinese1"
1100,"手套","头发圈","chinese1"
1100,"手套","瓶子密封圈","chinese1"
1100,"扑克","书签","chinese1"
1100,"扑克","折储物盒子","chinese1"
1100,"报纸","擦玻璃","chinese1"
1100,"报纸","窗帘","chinese1"
1100,"易拉罐","收纳盒","chinese1"
1100,"易拉罐","笔筒","chinese1"
1100,"玉米","柴火","chinese1"
1100,"玉米","饲料","chinese1"
1100,"耳机","电源线","chinese1"
1100,"耳机","裤腰带","chinese1"
1100,"蛋清","去污","chinese1"
1100,"蛋清","除味","chinese1"
1100,"袜子","收纳袋","chinese1"
1100,"袜子","装樟脑丸","chinese1"
1100,"银行卡","刮皮器","chinese1"
1100,"银行卡","手机支架","chinese1"
1100,"镊子","把手","chinese1"
1100,"镊子","针","chinese1"
1100,"靴子","拖鞋外皮","chinese1"
1100,"靴子","花盆","chinese1"
1100,"领带","裙子","chinese1"
1100,"领带","钥匙挂饰","chinese1"
1101,"南瓜","灯","chinese1"
1101,"南瓜","花盆","chinese1"
1101,"卫生纸","假花","chinese1"
1101,"卫生纸","狗窝","chinese1"
1101,"喇叭","污染","chinese1"
1101,"喇叭","漏斗","chinese1"
1101,"手套","沙包","chinese1"
1101,"手套","袋子","chinese1"
1101,"扑克","书签","chinese1"
1101,"扑克","扇子","chinese1"
1101,"报纸","人民币","chinese1"
1101,"报纸","被子","chinese1"
1101,"易拉罐","笔筒","chinese1"
1101,"易拉罐","花瓶","chinese1"
1101,"玉米","指压板","chinese1"
1101,"玉米","风铃","chinese1"
1101,"耳机","发带","chinese1"
1101,"耳机","腰带","chinese1"
1101,"蛋清","化肥","chinese1"
1101,"蛋清","面膜","chinese1"
1101,"袜子","口罩","chinese1"
1101,"袜子","腕带","chinese1"
1101,"银行卡","书签","chinese1"
1101,"银行卡","飞镖","chinese1"
1101,"镊子","棍子","chinese1"
1101,"镊子","牙签","chinese1"
1101,"靴子","手套","chinese1"
1101,"靴子","花盆","chinese1"
1101,"领带","头绳","chinese1"
1101,"领带","腰带","chinese1"
1102,"南瓜","万圣节","chinese1"
1102,"南瓜","马车","chinese1"
1102,"卫生纸","上厕所","chinese1"
1102,"卫生纸","花朵","chinese1"
1102,"喇叭","传播方式","chinese1"
1102,"喇叭","噪音","chinese1"
1102,"手套","作案工具","chinese1"
1102,"手套","保温","chinese1"
1102,"扑克","冷漠脸","chinese1"
1102,"扑克","赌博","chinese1"
1102,"报纸","密集恐惧症","chinese1"
1102,"报纸","花瓶","chinese1"
1102,"易拉罐","戒指","chinese1"
1102,"易拉罐","装饰物","chinese1"
1102,"玉米","李宇春","chinese1"
1102,"玉米","袭击工具","chinese1"
1102,"耳机","听音乐","chinese1"
1102,"耳机","捆东西","chinese1"
1102,"蛋清","做饭","chinese1"
1102,"蛋清","搅拌","chinese1"
1102,"袜子","圣诞老人","chinese1"
1102,"袜子","臭味","chinese1"
1102,"银行卡","付钱","chinese1"
1102,"银行卡","霸道总裁","chinese1"
1102,"镊子","夹东西","chinese1"
1102,"镊子","家庭工具","chinese1"
1102,"靴子","军阀","chinese1"
1102,"靴子","装水","chinese1"
1102,"领带","正式","chinese1"
1102,"领带","男生","chinese1"
1103,"南瓜","头套","chinese1"
1103,"南瓜","炸弹","chinese1"
1103,"卫生纸","衣服","chinese1"
1103,"卫生纸","造纸","chinese1"
1103,"喇叭","声波枪","chinese1"
1103,"喇叭","漏斗","chinese1"
1103,"手套","动物被子","chinese1"
1103,"手套","艺术品","chinese1"
1103,"扑克","贴纸","chinese1"
1103,"扑克","飞镖","chinese1"
1103,"报纸","工艺品","chinese1"
1103,"报纸","窗帘","chinese1"
1103,"易拉罐","漂流船","chinese1"
1103,"易拉罐","炸弹","chinese1"
1103,"玉米","子弹","chinese1"
1103,"玉米","新型燃料","chinese1"
1103,"耳机","凶器","chinese1"
1103,"耳机","窃听器","chinese1"
1103,"蛋清","润滑液","chinese1"
1103,"蛋清","面膜","chinese1"
1103,"袜子","动物居所","chinese1"
1103,"袜子","培养皿","chinese1"
1103,"银行卡","暗器","chinese1"
1103,"银行卡","身份卡","chinese1"
1103,"镊子","开锁器","chinese1"
1103,"镊子","杀人工具","chinese1"
1103,"靴子","动物居所","chinese1"
1103,"靴子","笔筒","chinese1"
1103,"领带","便携炸弹","chinese1"
1103,"领带","变声器","chinese1"
1104,"南瓜","轮子","chinese1"
1104,"南瓜","雕刻","chinese1"
1104,"卫生纸","编织线","chinese1"
1104,"卫生纸","记载文字","chinese1"
1104,"喇叭","容器","chinese1"
1104,"喇叭","漏斗","chinese1"
1104,"手套","模具","chinese1"
1104,"手套","被子","chinese1"
1104,"扑克","衣服","chinese1"
1104,"扑克","飞镖","chinese1"
1104,"报纸","衣服","chinese1"
1104,"报纸","面具","chinese1"
1104,"易拉罐","刀片","chinese1"
1104,"易拉罐","风车","chinese1"
1104,"玉米","武器","chinese1"
1104,"玉米","积木","chinese1"
1104,"耳机","绳子","chinese1"
1104,"耳机","配饰","chinese1"
1104,"蛋清","墨水","chinese1"
1104,"蛋清","胶水","chinese1"
1104,"袜子","头套","chinese1"
1104,"袜子","武器","chinese1"
1104,"银行卡","墙纸","chinese1"
1104,"银行卡","盾牌","chinese1"
1104,"镊子","圆规","chinese1"
1104,"镊子","武器","chinese1"
1104,"靴子","容器","chinese1"
1104,"靴子","帽冠","chinese1"
1104,"领带","头带","chinese1"
1104,"领带","武器","chinese1"
1105,"南瓜","灯","chinese1"
1105,"南瓜","花盆","chinese1"
1105,"卫生纸","纸花","chinese1"
1105,"卫生纸","饮品速冷","chinese1"
1105,"喇叭","漏斗","chinese1"
1105,"喇叭","音乐盒","chinese1"
1105,"手套","塑料气球","chinese1"
1105,"手套","袜子","chinese1"
1105,"扑克","盒子","chinese1"
1105,"扑克","衣服饰品","chinese1"
1105,"报纸","剪纸","chinese1"
1105,"报纸","垃圾袋","chinese1"
1105,"易拉罐","笔筒","chinese1"
1105,"易拉罐","花瓶","chinese1"
1105,"玉米","挂饰","chinese1"
1105,"玉米","首饰","chinese1"
1105,"耳机","鞋带","chinese1"
1105,"耳机","项链","chinese1"
1105,"蛋清","修复皮鞋","chinese1"
1105,"蛋清","胶水","chinese1"
1105,"袜子","手机壳","chinese1"
1105,"袜子","绳子","chinese1"
1105,"银行卡","手机壳","chinese1"
1105,"银行卡","杯垫","chinese1"
1105,"镊子","吊坠","chinese1"
1105,"镊子","鞋跟","chinese1"
1105,"靴子","宠物窝","chinese1"
1105,"靴子","花盆","chinese1"
1105,"领带","绳子","chinese1"
1105,"领带","腰带","chinese1"
1106,"南瓜","帽子","chinese1"
1106,"南瓜","锅","chinese1"
1106,"卫生纸","假发","chinese1"
1106,"卫生纸","衣服","chinese1"
1106,"喇叭","唢呐","chinese1"
1106,"喇叭","沙漏","chinese1"
1106,"手套","耳罩","chinese1"
1106,"手套","袜子","chinese1"
1106,"扑克","刀","chinese1"
1106,"扑克","扇子","chinese1"
1106,"报纸","抹布","chinese1"
1106,"报纸","裙子","chinese1"
1106,"易拉罐","衣服","chinese1"
1106,"易拉罐","袖头","chinese1"
1106,"玉米","按摩棒","chinese1"
1106,"玉米","擀面杖","chinese1"
1106,"耳机","耳塞","chinese1"
1106,"耳机","耳环","chinese1"
1106,"蛋清","胶水","chinese1"
1106,"蛋清","颜料","chinese1"
1106,"袜子","手套","chinese1"
1106,"袜子","抹布","chinese1"
1106,"银行卡","胸针","chinese1"
1106,"银行卡","项链","chinese1"
1106,"镊子","牙签","chinese1"
1106,"镊子","脱毛器","chinese1"
1106,"靴子","手套","chinese1"
1106,"靴子","水杯","chinese1"
1106,"领带","绳子","chinese1"
1106,"领带","腰带","chinese1"
1107,"南瓜","盆","chinese1"
1107,"南瓜","碗","chinese1"
1107,"卫生纸","草稿纸","chinese1"
1107,"卫生纸","裙子","chinese1"
1107,"喇叭","杯子","chinese1"
1107,"喇叭","瓢","chinese1"
1107,"手套","丝袜","chinese1"
1107,"手套","袜子","chinese1"
1107,"扑克","刮胡刀","chinese1"
1107,"扑克","卫生纸","chinese1"
1107,"报纸","内衣","chinese1"
1107,"报纸","毛巾","chinese1"
1107,"易拉罐","啦啦球","chinese1"
1107,"易拉罐","绳子","chinese1"
1107,"玉米","卷发器","chinese1"
1107,"玉米","擀面杖","chinese1"
1107,"耳机","耳塞","chinese1"
1107,"耳机","耳钉","chinese1"
1107,"蛋清","发胶","chinese1"
1107,"蛋清","胶水","chinese1"
1107,"袜子","帽子","chinese1"
1107,"袜子","手套","chinese1"
1107,"银行卡","胸针","chinese1"
1107,"银行卡","项链","chinese1"
1107,"镊子","夹子","chinese1"
1107,"镊子","牙签","chinese1"
1107,"靴子","手套","chinese1"
1107,"靴子","水杯","chinese1"
1107,"领带","绳子","chinese1"
1107,"领带","腰带","chinese1"
1108,"南瓜","房子","chinese1"
1108,"南瓜","瓷碗","chinese1"
1108,"卫生纸","花瓣","chinese1"
1108,"卫生纸","贴纸","chinese1"
1108,"喇叭","假花","chinese1"
1108,"喇叭","锤子","chinese1"
1108,"手套","抹布","chinese1"
1108,"手套","装饰花","chinese1"
1108,"扑克","垫脚器","chinese1"
1108,"扑克","柴火","chinese1"
1108,"报纸","开水","chinese1"
1108,"报纸","油饼","chinese1"
1108,"易拉罐","爆米花","chinese1"
1108,"易拉罐","花盆","chinese1"
1108,"玉米","子弹","chinese1"
1108,"玉米","蛋糕","chinese1"
1108,"耳机","电线","chinese1"
1108,"耳机","绳子","chinese1"
1108,"蛋清","蛋糕","chinese1"
1108,"蛋清","鼻贴","chinese1"
1108,"袜子","抹布","chinese1"
1108,"袜子","收纳袋","chinese1"
1108,"银行卡","卡车","chinese1"
1108,"银行卡","房子","chinese1"
1108,"镊子","钉子","chinese1"
1108,"镊子","铁丝","chinese1"
1108,"靴子","收纳盒","chinese1"
1108,"靴子","花瓶","chinese1"
1108,"领带","彩带","chinese1"
1108,"领带","绷带","chinese1"
1109,"南瓜","碗","chinese1"
1109,"南瓜","装饰","chinese1"
1109,"卫生纸","打广告","chinese1"
1109,"卫生纸","赠品","chinese1"
1109,"喇叭","漏斗","chinese1"
1109,"喇叭","驱散动物","chinese1"
1109,"手套","作弊","chinese1"
1109,"手套","耍酷","chinese1"
1109,"扑克","武器","chinese1"
1109,"扑克","魔术","chinese1"
1109,"报纸","包裹","chinese1"
1109,"报纸","折纸鹤","chinese1"
1109,"易拉罐","卖钱","chinese1"
1109,"易拉罐","烟灰缸","chinese1"
1109,"玉米","玩具","chinese1"
1109,"玉米","项链","chinese1"
1109,"耳机","装饰","chinese1"
1109,"耳机","隔音","chinese1"
1109,"蛋清","蛋糕","chinese1"
1109,"蛋清","鸡蛋羹","chinese1"
1109,"袜子","藏钱","chinese1"
1109,"袜子","要礼物","chinese1"
1109,"银行卡","尺子","chinese1"
1109,"银行卡","裁纸","chinese1"
1109,"镊子","取倒刺","chinese1"
1109,"镊子","夹鼻毛","chinese1"
1109,"靴子","动画电影","chinese1"
1109,"靴子","塑造角色","chinese1"
1109,"领带","捆绑","chinese1"
1109,"领带","跳舞","chinese1"
1110,"南瓜","万圣灯","chinese1"
1110,"南瓜","果雕","chinese1"
1110,"卫生纸","画画","chinese1"
1110,"卫生纸","重造纸","chinese1"
1110,"喇叭","放音乐","chinese1"
1110,"喇叭","驱赶动物","chinese1"
1110,"手套","做手工","chinese1"
1110,"手套","搭动物窝","chinese1"
1110,"扑克","变魔术","chinese1"
1110,"扑克","堆多米诺","chinese1"
1110,"报纸","剪纸练习","chinese1"
1110,"报纸","折飞机","chinese1"
1110,"易拉罐","机器人","chinese1"
1110,"易拉罐","花瓶","chinese1"
1110,"玉米","做手工","chinese1"
1110,"玉米","爆米花","chinese1"
1110,"耳机","绳子","chinese1"
1110,"耳机","装饰品","chinese1"
1110,"蛋清","做吃的","chinese1"
1110,"蛋清","画画","chinese1"
1110,"袜子","做手工","chinese1"
1110,"袜子","装饰品","chinese1"
1110,"银行卡","打开快递","chinese1"
1110,"银行卡","钥匙扣","chinese1"
1110,"镊子","小机器人","chinese1"
1110,"镊子","装饰品","chinese1"
1110,"靴子","装饰品","chinese1"
1110,"靴子","长伞桶","chinese1"
1110,"领带","做手工","chinese1"
1110,"领带","包扎伤口","chinese1"
1111,"发簪","挂东西","chinese1"
1111,"发簪","穿孔","chinese1"
1111,"吸管","吸粉末","chinese1"
1111,"吸管","喝水","chinese1"
1111,"图钉","做装饰","chinese1"
1111,"图钉","固定图纸","chinese1"
1111,"小米","做到","chinese1"
1111,"小米","辟邪","chinese1"
1111,"木头","做船","chinese1"
1111,"木头","生火","chinese1"
1111,"柳树","生火","chinese1"
1111,"柳树","编柳帽","chinese1"
1111,"火柴","点红印","chinese1"
1111,"火柴","生火","chinese1"
1111,"牙膏","刷牙","chinese1"
1111,"牙膏","治牙疼","chinese1"
1111,"生姜","按摩","chinese1"
1111,"生姜","治感冒","chinese1"
1111,"白酒","取暖","chinese1"
1111,"白酒","清洗消毒","chinese1"
1111,"红酒","吃烧烤","chinese1"
1111,"红酒","解渴","chinese1"
1111,"纽扣","卖废铁","chinese1"
1111,"纽扣","扣东西","chinese1"
1111,"耳机线","绑东西","chinese1"
1111,"耳机线","鞋带","chinese1"
1111,"船桨","做武器","chinese1"
1111,"船桨","划水","chinese1"
1111,"鞋带","织毛衣","chinese1"
1111,"鞋带","绑东西","chinese1"
1112,"发簪","扎人","chinese1"
1112,"发簪","用来缠线","chinese1"
1112,"吸管","画画","chinese1"
1112,"吸管","起连接作用","chinese1"
1112,"图钉","拆快递","chinese1"
1112,"图钉","装饰","chinese1"
1112,"小米","枕头","chinese1"
1112,"小米","沙包","chinese1"
1112,"木头","座椅","chinese1"
1112,"木头","烤火","chinese1"
1112,"柳树","挂帘","chinese1"
1112,"柳树","花环","chinese1"
1112,"火柴","拼小人","chinese1"
1112,"火柴","数学题","chinese1"
1112,"牙膏","刷鞋","chinese1"
1112,"牙膏","治烧伤","chinese1"
1112,"生姜","按摩","chinese1"
1112,"生姜","洗发水","chinese1"
1112,"白酒","做菜","chinese1"
1112,"白酒","消毒","chinese1"
1112,"红酒","去腥","chinese1"
1112,"红酒","洗脸","chinese1"
1112,"纽扣","虚拟货币","chinese1"
1112,"纽扣","装饰","chinese1"
1112,"耳机线","包装绳","chinese1"
1112,"耳机线","项链","chinese1"
1112,"船桨","挖沙","chinese1"
1112,"船桨","提东西","chinese1"
1112,"鞋带","晾衣绳","chinese1"
1112,"鞋带","腰带","chinese1"
1113,"发簪","圣诞树小装饰","chinese1"
1113,"发簪","收纳耳机","chinese1"
1113,"吸管","吹泡泡","chinese1"
1113,"吸管","引流","chinese1"
1113,"图钉","做挂钩","chinese1"
1113,"图钉","固定墙画","chinese1"
1113,"小米","可做沙画的材料","chinese1"
1113,"小米","玩具枪的子弹","chinese1"
1113,"木头","做发簪","chinese1"
1113,"木头","制纸","chinese1"
1113,"柳树","叶脉书签","chinese1"
1113,"柳树","自制干花，花环","chinese1"
1113,"火柴","做相框等装饰品","chinese1"
1113,"火柴","拼火柴人","chinese1"
1113,"牙膏","洗杯子","chinese1"
1113,"牙膏","清洗壁橱","chinese1"
1113,"生姜","泡脚","chinese1"
1113,"生姜","练习雕刻","chinese1"
1113,"白酒","取暖","chinese1"
1113,"白酒","消毒","chinese1"
1113,"红酒","装饰","chinese1"
1113,"红酒","调鸡尾酒","chinese1"
1113,"纽扣","做手作小动物的眼睛","chinese1"
1113,"纽扣","装饰，拼字","chinese1"
1113,"耳机线","电线","chinese1"
1113,"耳机线","绳子","chinese1"
1113,"船桨","划船","chinese1"
1113,"船桨","拍照道具","chinese1"
1113,"鞋带","创意油画的素材","chinese1"
1113,"鞋带","晾衣绳","chinese1"
1114,"发簪","拆快递","chinese1"
1114,"发簪","自杀","chinese1"
1114,"吸管","喝骨头汤","chinese1"
1114,"吸管","编花","chinese1"
1114,"图钉","钉书","chinese1"
1114,"图钉","钉桌子","chinese1"
1114,"小米","平衡车","chinese1"
1114,"小米","罚跪","chinese1"
1114,"木头","救生筏","chinese1"
1114,"木头","生火","chinese1"
1114,"柳树","打人","chinese1"
1114,"柳树","遮阳","chinese1"
1114,"火柴","暖手","chinese1"
1114,"火柴","点烟","chinese1"
1114,"牙膏","刷鞋","chinese1"
1114,"牙膏","洗油渍","chinese1"
1114,"生姜","洗头发","chinese1"
1114,"生姜","驱寒","chinese1"
1114,"白酒","炒菜","chinese1"
1114,"白酒","点火","chinese1"
1114,"红酒","做奶茶","chinese1"
1114,"红酒","养身","chinese1"
1114,"纽扣","手链","chinese1"
1114,"纽扣","掷骰子","chinese1"
1114,"耳机线","捆绑","chinese1"
1114,"耳机线","系头发","chinese1"
1114,"船桨","救生","chinese1"
1114,"船桨","跷跷板","chinese1"
1114,"鞋带","头绳","chinese1"
1114,"鞋带","拴蚊帐","chinese1"
1115,"发簪","文物","chinese1"
1115,"发簪","汉服","chinese1"
1115,"吸管","奶茶","chinese1"
1115,"吸管","装饰","chinese1"
1115,"图钉","书本","chinese1"
1115,"图钉","隐形","chinese1"
1115,"小米","手机","chinese1"
1115,"小米","食物","chinese1"
1115,"木头","文物","chinese1"
1115,"木头","装饰","chinese1"
1115,"柳树","装饰","chinese1"
1115,"柳树","送别","chinese1"
1115,"火柴","取暖","chinese1"
1115,"火柴","实验","chinese1"
1115,"牙膏","去污","chinese1"
1115,"牙膏","白色","chinese1"
1115,"生姜","调味品","chinese1"
1115,"生姜","防脱发","chinese1"
1115,"白酒","武松","chinese1"
1115,"白酒","酒馆","chinese1"
1115,"红酒","氛围","chinese1"
1115,"红酒","葡萄","chinese1"
1115,"纽扣","衣服","chinese1"
1115,"纽扣","装饰","chinese1"
1115,"耳机线","手机","chinese1"
1115,"耳机线","无线","chinese1"
1115,"船桨","原木","chinese1"
1115,"船桨","木头","chinese1"
1115,"鞋带","蝴蝶结","chinese1"
1115,"鞋带","鞋子","chinese1"
1116,"发簪","文物","chinese1"
1116,"发簪","汉服","chinese1"
1116,"吸管","咖啡","chinese1"
1116,"吸管","装饰","chinese1"
1116,"图钉","书本","chinese1"
1116,"图钉","隐形","chinese1"
1116,"小米","手机","chinese1"
1116,"小米","食物","chinese1"
1116,"木头","装饰","chinese1"
1116,"木头","雕刻","chinese1"
1116,"柳树","装饰","chinese1"
1116,"柳树","送别","chinese1"
1116,"火柴","取暖","chinese1"
1116,"火柴","生火","chinese1"
1116,"牙膏","去污","chinese1"
1116,"牙膏","白色","chinese1"
1116,"生姜","调味品","chinese1"
1116,"生姜","防脱发","chinese1"
1116,"白酒","武松","chinese1"
1116,"白酒","酒馆","chinese1"
1116,"红酒","提升浪漫","chinese1"
1116,"红酒","葡萄","chinese1"
1116,"纽扣","衣服","chinese1"
1116,"纽扣","装饰","chinese1"
1116,"耳机线","手机","chinese1"
1116,"耳机线","蓝牙耳机","chinese1"
1116,"船桨","原木","chinese1"
1116,"船桨","木头","chinese1"
1116,"鞋带","蝴蝶结","chinese1"
1116,"鞋带","鞋子","chinese1"
1117,"发簪","书签","chinese1"
1117,"发簪","果刀","chinese1"
1117,"吸管","书签","chinese1"
1117,"吸管","插花","chinese1"
1117,"图钉","挂钩","chinese1"
1117,"图钉","滑底","chinese1"
1117,"小米","枕芯","chinese1"
1117,"小米","脚底按摩垫","chinese1"
1117,"木头","书架","chinese1"
1117,"木头","台阶","chinese1"
1117,"柳树","秋千","chinese1"
1117,"柳树","高椅子","chinese1"
1117,"火柴","书签","chinese1"
1117,"火柴","手机支架","chinese1"
1117,"牙膏","去痘","chinese1"
1117,"牙膏","白墙补料","chinese1"
1117,"生姜","小雕刻","chinese1"
1117,"生姜","驱蚊","chinese1"
1117,"白酒","消毒水","chinese1"
1117,"白酒","炸弹","chinese1"
1117,"红酒","水彩","chinese1"
1117,"红酒","泡脚","chinese1"
1117,"纽扣","装饰画","chinese1"
1117,"纽扣","风铃","chinese1"
1117,"耳机线","发绳","chinese1"
1117,"耳机线","手链","chinese1"
1117,"船桨","栅栏","chinese1"
1117,"船桨","独木桥","chinese1"
1117,"鞋带","腰带","chinese1"
1117,"鞋带","项链","chinese1"
1118,"发簪","武器","chinese1"
1118,"发簪","飞镖","chinese1"
1118,"吸管","棍杖","chinese1"
1118,"吸管","管道","chinese1"
1118,"图钉","装饰品","chinese1"
1118,"图钉","陷阱","chinese1"
1118,"小米","石头一样的武器","chinese1"
1118,"小米","装饰品","chinese1"
1118,"木头","武器","chinese1"
1118,"木头","装饰品","chinese1"
1118,"柳树","做衣服","chinese1"
1118,"柳树","画家的模特","chinese1"
1118,"火柴","化妆品","chinese1"
1118,"火柴","桥梁","chinese1"
1118,"牙膏","药品","chinese1"
1118,"牙膏","食品","chinese1"
1118,"生姜","催泪弹","chinese1"
1118,"生姜","洗衣液","chinese1"
1118,"白酒","消毒液","chinese1"
1118,"白酒","游泳液","chinese1"
1118,"红酒","染色剂","chinese1"
1118,"红酒","消毒液","chinese1"
1118,"纽扣","垫桌石","chinese1"
1118,"纽扣","暗器","chinese1"
1118,"耳机线","武器","chinese1"
1118,"耳机线","绳子","chinese1"
1118,"船桨","武器","chinese1"
1118,"船桨","燃料","chinese1"
1118,"鞋带","腰带","chinese1"
1118,"鞋带","衣服","chinese1"
1119,"发簪","三脚架","chinese1"
1119,"发簪","钻子","chinese1"
1119,"吸管","拐杖糖果模具","chinese1"
1119,"吸管","潜水呼吸管","chinese1"
1119,"图钉","卡针","chinese1"
1119,"图钉","装饰品","chinese1"
1119,"小米","沙包","chinese1"
1119,"小米","装饰品","chinese1"
1119,"木头","凶器","chinese1"
1119,"木头","桌子","chinese1"
1119,"柳树","挑战项目道具","chinese1"
1119,"柳树","木船","chinese1"
1119,"火柴","烟花","chinese1"
1119,"火柴","球棍模型","chinese1"
1119,"牙膏","化妆品","chinese1"
1119,"牙膏","颜料","chinese1"
1119,"生姜","仿肉道具","chinese1"
1119,"生姜","催泪剂","chinese1"
1119,"白酒","冷却剂","chinese1"
1119,"白酒","燃料","chinese1"
1119,"红酒","颜料","chinese1"
1119,"红酒","香薰","chinese1"
1119,"纽扣","戒指","chinese1"
1119,"纽扣","项链","chinese1"
1119,"耳机线","发圈","chinese1"
1119,"耳机线","风铃","chinese1"
1119,"船桨","大锅铲","chinese1"
1119,"船桨","武术道具","chinese1"
1119,"鞋带","发圈","chinese1"
1119,"鞋带","毛绒玩具球","chinese1"
1120,"发簪","发簪笔","chinese1"
