"ID","prompt","response","set","lab","rater1","rater2","rater3"
20,"картонная коробка","Сделать одежду",22,13,2,2,2
20,"картонная коробка","Сделать робота-помощника",22,13,2,3,3
20,"картонная коробка","Соорудить самолёт",22,13,2,2,2
20,"картонная коробка","Спать на коробках",22,13,2,2,2
20,"картонная коробка","Устроить коробковый показ мод",22,13,5,5,2
21,"газета","Бумажный самолёт",21,13,2,3,2
21,"газета","Вырезать буквы",21,13,3,3,2
21,"газета","Меч",21,13,3,3,3
21,"газета","На боксёрском поединке носить",21,13,3,1,4
21,"газета","Пятна Роршаха",21,13,3,1,1
21,"газета","Салфетка",21,13,3,3,2
21,"газета","Средство маскировки",21,13,3,4,3
21,"газета","Шторы сделать",21,13,3,3,2
21,"деревянная линейка","""Оружие""",21,13,3,2,2
21,"деревянная линейка","""Шина"" хирургическая",21,13,3,3,2
21,"деревянная линейка","Барабанная палочка",21,13,4,4,2
21,"деревянная линейка","Поверхность для изображений",21,13,2,2,3
21,"деревянная линейка","Рогатка",21,13,3,3,2
21,"картонная коробка","Дом",22,13,1,1,1
21,"картонная коробка","Дом для животных",22,13,1,1,1
21,"картонная коробка","Замок",22,13,1,2,1
21,"картонная коробка","Корабль",22,13,2,2,2
21,"картонная коробка","Корпус для компьютера",22,13,3,3,3
21,"картонная коробка","Мебель",22,13,2,2,2
21,"картонная коробка","Прыжок в бассейн с коробками",22,13,3,3,4
21,"картонная коробка","Самолёт",22,13,2,2,2
21,"картонная коробка","Стенка",22,13,2,2,2
21,"картонная коробка","Форма для чего-либо",22,13,1,2,2
21,"картонная коробка","Хранение вещей",22,13,1,1,1
21,"картонная коробка","Щит",22,13,2,2,2
22,"газета","Заворачивать еду",21,13,2,2,2
22,"газета","Изготавливать дымовушки",21,13,4,4,4
22,"газета","Как игрушка для собаки",21,13,4,3,2
22,"газета","Как оригами",21,13,2,3,2
22,"газета","Как оружие",21,13,4,2,3
22,"газета","Как плакат на стену",21,13,2,3,3
22,"газета","Как подарок",21,13,2,1,3
22,"газета","Как туалетная бумага",21,13,2,2,2
22,"газета","Как факел",21,13,4,3,3
22,"газета","Как фильтровальную  бумагу в химии",21,13,4,4,3
22,"газета","Подложка для попугая",21,13,3,2,3
22,"деревянная линейка","В качестве горючего материала",21,13,2,2,2
22,"деревянная линейка","Изготавливать из неё самогон (спирт)",21,13,4,5,5
22,"деревянная линейка","Как грызелка для собаки",21,13,2,4,3
22,"деревянная линейка","Как лопата (копать)",21,13,3,3,3
22,"деревянная линейка","Как объект для декорирования",21,13,3,2,2
22,"деревянная линейка","Как оружие",21,13,3,2,2
22,"деревянная линейка","Как поглощающий фильтр для грязи",21,13,3,3,4
22,"деревянная линейка","Как подкорм",21,13,2,2,3
22,"деревянная линейка","Как субстрат для выращивания грибов",21,13,4,4,4
22,"деревянная линейка","Размешивать чай",21,13,2,3,3
22,"картонная коробка","Дом для кошек, мышей и т.д.",22,13,1,1,1
22,"картонная коробка","Какая-нибудь постройка (замок, дом и т.д.)",22,13,1,1,1
22,"картонная коробка","Костюм робота",22,13,2,2,2
22,"картонная коробка","Красивый светильник на ночь",22,13,3,3,4
22,"картонная коробка","Оригинальное украшение для своего рабочего стола",22,13,2,2,2
22,"картонная коробка","Оружие (мечи, пистолеты, автоматы)",22,13,2,2,2
22,"картонная коробка","Подставка для телефона",22,13,2,3,2
22,"картонная коробка","Рыцарские доспехи",22,13,2,2,2
22,"картонная коробка","Средство для скатывания с ледяных горок",22,13,2,2,3
22,"картонная коробка","Уголок для маленького ребёнка",22,13,3,2,2
23,"газета","В качестве скатерти",21,13,3,2,2
23,"газета","В крайнем случае, как предмет одежды",21,13,2,2,2
23,"газета","Вытирание мокрого пола",21,13,3,3,2
23,"газета","Для гербария",21,13,4,4,3
23,"газета","Для маникюра",21,13,3,3,2
23,"газета","Использование в качестве декора",21,13,3,2,2
23,"газета","Скомканную использовать в виде мяча",21,13,3,3,1
23,"газета","Сушка обуви",21,13,3,3,2
23,"деревянная линейка","В качестве лопаты",21,13,3,3,3
23,"деревянная линейка","В качестве подобия рогатки",21,13,3,2,2
23,"деревянная линейка","В качестве успокаивающего и воспитательного предмета",21,13,3,2,3
23,"деревянная линейка","Для зафиксирования сломанной конечности",21,13,3,3,2
23,"деревянная линейка","Для розжига костра",21,13,2,2,2
23,"деревянная линейка","Как подпорка для растений",21,13,2,2,2
23,"деревянная линейка","Предмет для подпорки мебели",21,13,2,2,2
23,"картонная коробка","Использовать как большой конструктор",22,13,3,2,4
23,"картонная коробка","Построить небольшой картонный дом, вся мебель в котором будет картонной",22,13,2,2,1
23,"картонная коробка","Устроить картонную выставку, куда люди смогут приносить свои изделия из картона",22,13,4,4,2
24,"газета","Опахало",21,13,2,3,2
24,"газета","Построение карточных домиков из листьев",21,13,3,1,3
24,"газета","Прикрыться от солнца",21,13,3,3,2
24,"газета","Создание интерьера",21,13,3,2,2
24,"деревянная линейка","Использовать как рейку для теодолита",21,13,3,5,3
24,"деревянная линейка","Отбивать ритм",21,13,3,3,2
24,"деревянная линейка","Пилить ей стол",21,13,3,2,3
24,"деревянная линейка","Почесать спину",21,13,2,3,2
24,"деревянная линейка","Сделать самолёт",21,13,3,2,3
24,"картонная коробка","Декорировать и хранить там любые вещи в квартире",22,13,1,1,1
24,"картонная коробка","Можно использовать их для создания различных аксессуаров",22,13,2,1,2
24,"картонная коробка","Путём спрессовывания можно создавать мебель",22,13,2,2,3
24,"картонная коробка","Создавать развивающие игрушки для детей не из пластика, а из картона",22,13,3,2,2
25,"газета","Вытереть, промакнуть",21,13,3,3,2
25,"газета","Для маникюра (отпечатывать текст)",21,13,3,3,2
25,"газета","Для творчества (на посуде, поделках)",21,13,3,3,2
25,"газета","Для цветов обёртка",21,13,2,3,2
25,"газета","Как обложка",21,13,3,3,3
25,"газета","Панамка",21,13,2,3,2
25,"газета","Сумка из газеты",21,13,3,2,3
25,"газета","Сушить обувь",21,13,3,3,2
25,"деревянная линейка","Для настройки телевизора (сзади, чтобы не отходили провода)",21,13,4,4,4
25,"деревянная линейка","Для растений (поддержка)",21,13,2,2,2
25,"деревянная линейка","Для розжига (расколоть на щепки)",21,13,2,2,2
25,"деревянная линейка","Как закладка",21,13,2,3,2
25,"картонная коробка","Дом для питомца",22,13,1,1,1
25,"картонная коробка","Заклеить окна во время просмотра фильма",22,13,3,4,3
25,"картонная коробка","Использовать в качестве мишени",22,13,4,3,2
25,"картонная коробка","Использовать в качестве обоев",22,13,2,2,2
25,"картонная коробка","Использовать в качестве планшета (для жёсткости)",22,13,3,3,2
25,"картонная коробка","Использовать для хранения вещей",22,13,1,1,1
25,"картонная коробка","Костюм для ребёнка",22,13,2,2,2
25,"картонная коробка","Можно сделать трафарет",22,13,4,3,3
25,"картонная коробка","Основание для плакатов, чтобы они не мялись",22,13,3,3,2
25,"картонная коробка","Относить на переработку",22,13,1,1,1
25,"картонная коробка","Подстилка для того, чтобы краска не падала на пол",22,13,2,3,3
25,"картонная коробка","Сделать какую-то поделку",22,13,2,1,2
25,"картонная коробка","Сделать шляпу",22,13,2,3,3
25,"картонная коробка","Элемент декора (буквы на стену)",22,13,2,2,2
26,"газета","Вместо пенки в палатке",21,13,4,3,3
26,"газета","Головной убор",21,13,2,3,2
26,"газета","Дом для животного",21,13,3,2,3
26,"газета","Из большого количества можно сделать полки",21,13,3,1,3
26,"газета","Косметичка",21,13,3,3,3
26,"газета","Любые варианты посуды",21,13,3,3,3
26,"газета","Пенал",21,13,3,3,4
26,"газета","Салфетка",21,13,3,3,2
26,"газета","Спонжи для макияжа",21,13,3,4,4
26,"газета","Сушилка для обуви",21,13,3,3,2
26,"деревянная линейка","Бигуди",21,13,4,4,4
26,"деревянная линейка","Вместе с резинкой - рогатка",21,13,3,3,3
26,"деревянная линейка","Для закручивания и завязывания бантов из лент",21,13,3,4,4
26,"деревянная линейка","Колышек для палатки",21,13,4,4,4
26,"деревянная линейка","Коробка (если разрезать)",21,13,3,2,4
26,"деревянная линейка","Лопатка",21,13,3,3,3
26,"деревянная линейка","Столовый прибор",21,13,3,3,3
26,"картонная коробка","В них можно жить",22,13,2,1,1
26,"картонная коробка","Высаживать цветы как в клумбах",22,13,1,3,3
26,"картонная коробка","Делить на маленькие части и писать шпаргалки",22,13,4,3,2
26,"картонная коробка","Надеть на голову",22,13,2,3,1
26,"картонная коробка","Обклеить ими стены и разрисовать",22,13,2,2,2
26,"картонная коробка","Построить огромный забор",22,13,2,2,2
26,"картонная коробка","Строить дома для котов и собак",22,13,1,1,1
27,"газета","Вырезать из неё снежинку",21,13,3,2,2
27,"газета","Завернуть в неё огурец",21,13,2,2,2
27,"газета","Завернуть в неё подарок",21,13,2,3,2
27,"газета","Положить её в туалет, чтобы было нескучно",21,13,3,1,2
27,"газета","Сделать поделку",21,13,2,3,2
27,"газета","Сделать 2 отверстия для глаз и тайно наблюдать за людьми",21,13,5,5,3
27,"газета","Сжечь газету",21,13,2,2,2
27,"газета","Сложить её пополам 7 раз",21,13,2,1,2
27,"деревянная линейка","Бросить в жерло вулкана",21,13,2,1,1
27,"деревянная линейка","Выжечь на ней узор",21,13,4,3,3
27,"деревянная линейка","Зарыть линейку в землю",21,13,2,1,2
27,"деревянная линейка","Измерить ей длину стопы",21,13,1,1,1
27,"деревянная линейка","Подарить её прохожему",21,13,2,1,3
27,"деревянная линейка","Сделать из неё плот",21,13,3,3,4
27,"деревянная линейка","Сделать подпорку для растений",21,13,2,2,2
27,"деревянная линейка","Сломать линейку",21,13,2,1,1
27,"деревянная линейка","Ударить человека по лбу линейкой",21,13,2,2,2
27,"картонная коробка","Большая коробка из множества других",22,13,1,2,1
27,"картонная коробка","Использование двух небольших коробок в качестве обуви",22,13,5,4,2
27,"картонная коробка","Использование коробки в качестве саней",22,13,2,2,3
27,"картонная коробка","Использование коробки вместо рюкзака",22,13,3,3,3
27,"картонная коробка","Комфортабельное жильё из картонных коробок",22,13,1,1,1
27,"картонная коробка","Оригинальный способ использовать картонных коробок был представлен в серии видеоигр Metal Gear Solid в качестве укрытия для главного героя во время шпионских операций",22,13,3,2,2
28,"газета","Держатель для пакета",21,13,4,1,3
28,"газета","Ковёр-самолёт для хомячка",21,13,3,1,3
28,"газета","Меч",21,13,3,3,3
28,"газета","Оригами",21,13,2,3,2
28,"газета","Растопка для печи",21,13,2,2,3
28,"газета","Трубка для плевания + снаряд",21,13,5,3,4
28,"газета","Туалетная бумага",21,13,2,2,2
28,"газета","Угольник",21,13,3,4,4
28,"деревянная линейка","Домино",21,13,5,4,4
28,"деревянная линейка","Мост для хомячка",21,13,3,3,3
28,"деревянная линейка","Музыкальный инструмент",21,13,3,3,2
28,"деревянная линейка","Нож для масла",21,13,3,3,3
28,"деревянная линейка","Отвёртка (плоская)",21,13,4,4,4
28,"деревянная линейка","Усы",21,13,4,1,5
28,"картонная коробка","В коробке может спать маленький ребёнок",22,13,3,2,2
28,"картонная коробка","В коробке можно закопать клад",22,13,5,3,2
28,"картонная коробка","В стары коробках можно хранить разнообразные вещи",22,13,1,1,1
28,"картонная коробка","Если делать коробки внутри мягкими, то и запаковывать не надо будет",22,13,3,1,1
28,"картонная коробка","Если добавить ароматизатор в коробку, она будет вкусно пахнуть",22,13,3,1,1
28,"картонная коробка","Если разрезать и разукрасить коробку, из неё получится красивый декор",22,13,2,1,2
28,"картонная коробка","Из коробок можно крепость для животных",22,13,1,2,1
28,"картонная коробка","Из коробок от больших электроприборов получаются отличные дома",22,13,1,1,1
28,"картонная коробка","Коробки можно сдавать в детские сады, чтобы дети могли с ними играть",22,13,3,2,2
28,"картонная коробка","Можно сложить в коробку старые вещи",22,13,1,1,1
29,"газета","Использовать в качестве ""скатерти"" при покраске",21,13,3,2,2
29,"газета","Оригами из неё",21,13,2,3,2
29,"газета","Папье-маше",21,13,2,3,2
29,"газета","Сделать вырезки для плаката/…",21,13,2,3,2
29,"деревянная линейка","Использовать в качестве рукоятки для таблички",21,13,2,4,4
29,"деревянная линейка","Использовать в качестве шпателя",21,13,3,4,3
29,"деревянная линейка","Размешивать ею колер с основной краской",21,13,2,3,3
29,"картонная коробка","Из картонных коробок можно сделать стену (перегородку)",22,13,2,2,2
29,"картонная коробка","Картону можно придать разную форму, поэтому из него можно делать несложные приборы (циферблат) и игрушки",22,13,2,2,2
29,"картонная коробка","Кусочки картона от коробок можно использовать как клин для чего-либо",22,13,4,4,2
29,"картонная коробка","Часть пустой картонной коробки можно использовать как поверхность для коллажей, рисунков, аппликаций и т.д.",22,13,2,1,2
30,"газета","Вырезать картинки и отправлять в СМСах как эмодзилку",21,13,4,4,4
30,"газета","Дать ребёнку, чтобы зачерикивал всё и чтобы потом проверить его концентрацию внимания",21,13,5,5,5
30,"газета","Использовать вместо хлопушки для мух",21,13,2,2,3
30,"газета","Использовать как скатерть",21,13,3,2,2
30,"газета","Подкладывать вместо ножки шкафа",21,13,2,2,3
30,"газета","Подложить, когда прячешь",21,13,3,1,1
30,"газета","Положить в туалет, если кончится бумага",21,13,2,2,2
30,"газета","Прочитать, чтобы быть в курсе старых анекдотов",21,13,2,2,3
30,"газета","Сделать из неё палому (шляпу)",21,13,2,3,2
30,"газета","Сделать самолётик",21,13,2,3,2
30,"газета","Сжечь, чтобы отпугнуть комаров",21,13,4,3,2
30,"деревянная линейка","Дать бывшей девушке и сказать, что это её сестра",21,13,5,1,4
30,"деревянная линейка","Измерить",21,13,1,1,1
30,"деревянная линейка","Измерить глубину сугроба",21,13,1,2,3
30,"деревянная линейка","Использовать, чтобы бить по рукам",21,13,3,2,2
30,"деревянная линейка","Оттягивая конец линейки, шлёпать",21,13,3,2,2
30,"деревянная линейка","Проверить наличие и глубину щели, засовывая линейку",21,13,1,4,4
30,"деревянная линейка","Сжечь, чтобы согреться",21,13,3,2,2
30,"деревянная линейка","Сломать и использовать осколок, чтобы угрожать людям",21,13,3,3,3
30,"картонная коробка","Горка",22,13,2,2,1
30,"картонная коробка","Дом для домашнего животного (любых форм и размеров)",22,13,1,1,1
30,"картонная коробка","Использование вместо бумаги для письма",22,13,1,1,1
30,"картонная коробка","Корабль",22,13,2,2,2
30,"картонная коробка","Мебель",22,13,2,2,2
30,"картонная коробка","Ограда",22,13,2,2,2
30,"картонная коробка","Одежда",22,13,2,2,2
30,"картонная коробка","Постройка дома",22,13,1,1,1
30,"картонная коробка","Самолёт",22,13,2,2,2
30,"картонная коробка","Сидение",22,13,2,2,2
30,"картонная коробка","Украшение",22,13,2,1,2
31,"газета","Брать с собой на природу (подстилка)",21,13,2,2,2
31,"газета","Вытирать поверхности стёкол, зеркал",21,13,3,3,2
31,"газета","Свёрток для семечек (хранить мелкие рассыпчатые предметы)",21,13,3,2,2
31,"газета","Сделать бюджетный вариант шторы/занавески",21,13,3,3,2
31,"газета","Собирать влагу из труднодоступных мест (в качестве тряпки)",21,13,3,5,2
31,"деревянная линейка","Материал для поджога (в костёр)",21,13,2,2,2
31,"деревянная линейка","Отколоть кусок линейки и использовать как зубочистку",21,13,3,3,3
31,"деревянная линейка","Подставка для мебели (замена сломанной ножки)",21,13,2,2,2
31,"деревянная линейка","Сделать самодельный ""резиновый пистолет""",21,13,3,1,3
31,"деревянная линейка","Сломать на 4 продольные части и использовать в качестве палочек для еды",21,13,3,3,4
31,"картонная коробка","Большие кубики (собрать изображение из коробок, на которые нанести целое изображение)",22,13,3,2,4
31,"картонная коробка","Гантели",22,13,3,3,1
31,"картонная коробка","Дом-лабиринт для детей",22,13,3,2,1
31,"картонная коробка","Домик для любимого кота",22,13,1,1,1
31,"картонная коробка","Использовать при строительстве",22,13,2,1,2
31,"картонная коробка","Кабина для воздушного шара",22,13,3,4,2
31,"картонная коробка","Красивые коробки можно использовать для интерьера (ваза для декоративных цветов)",22,13,1,2,3
31,"картонная коробка","Многие мечтают о камине, но не могут этого себе позволить. Есть решение: его можно построить из коробок",22,13,2,4,2
31,"картонная коробка","Самый простой, но и нужный способ - использовать их в качестве упаковки для подарка. Красиво и практично!",22,13,2,3,2
31,"картонная коробка","Спальное место. Постелить одеяло - и место для гостя готово",22,13,3,3,2
32,"газета","Материал для коллажей",21,13,3,3,2
32,"газета","Материал для украшений (новогодние шары, конфетти)",21,13,3,4,2
32,"газета","Можно сделать одноразовую одежду",21,13,2,3,2
32,"газета","Обои для комнаты",21,13,2,2,2
32,"газета","Послание из вырезанных букв",21,13,4,3,2
32,"газета","Способ очистки стёкол в доме",21,13,3,3,2
32,"деревянная линейка","Балласт",21,13,1,3,3
32,"деревянная линейка","Диэлектрик",21,13,2,5,4
32,"деревянная линейка","Закладка",21,13,2,3,2
32,"деревянная линейка","Можно выложить пол (как линолеум); стену",21,13,2,3,3
32,"деревянная линейка","Можно зажечь - ""Бенгальский огонёк""",21,13,3,2,3
32,"деревянная линейка","Можно наложить как шину при переломе",21,13,3,3,2
32,"деревянная линейка","Опора конструкции",21,13,2,2,2
32,"деревянная линейка","Рогатка",21,13,3,3,2
32,"деревянная линейка","Холодное оружие",21,13,3,2,3
32,"картонная коробка","Использовать для получения огня",22,13,2,3,2
32,"картонная коробка","Использовать для хранения",22,13,1,1,1
32,"картонная коробка","Использовать как изоляцию",22,13,3,3,2
32,"картонная коробка","Использовать как корпус для компьютера",22,13,3,3,3
32,"картонная коробка","Использовать как кровать",22,13,2,3,2
32,"картонная коробка","Коробки можно использовать как топливо",22,13,2,3,2
32,"картонная коробка","Отделка интерьера квартиры",22,13,2,2,2
32,"картонная коробка","Переработать",22,13,1,1,1
32,"картонная коробка","Построить дом",22,13,1,1,1
32,"картонная коробка","Сделать мебель",22,13,2,2,2
32,"картонная коробка","Сделать посуду",22,13,2,2,3
32,"картонная коробка","Сделать чехол для телефона",22,13,4,3,3
32,"картонная коробка","Составить аппликацию",22,13,2,2,2
32,"картонная коробка","Теплоизоляция",22,13,3,3,3
32,"картонная коробка","Укрыться от снега/дождя",22,13,3,3,2
33,"газета","Блокнот для записей",21,13,2,1,2
33,"газета","Бумажный шарик",21,13,2,2,2
33,"газета","Дубинка",21,13,3,3,3
33,"газета","Жалюзи для окон",21,13,3,3,2
33,"газета","Защита для предплечья",21,13,3,1,3
33,"газета","Кепка",21,13,2,3,3
33,"газета","Подзорная труба",21,13,3,3,2
33,"газета","Подстилка для кота",21,13,3,3,2
33,"газета","Полотенце",21,13,3,3,2
33,"газета","Утеплитель для обуви",21,13,3,3,2
33,"газета","Шлепалка мух",21,13,2,2,2
33,"деревянная линейка","Линейка для битья",21,13,3,2,2
33,"деревянная линейка","Меч",21,13,3,2,3
33,"деревянная линейка","Плот для муравьёв",21,13,4,4,4
33,"деревянная линейка","Рычаг для катапульты",21,13,3,2,3
33,"деревянная линейка","Часть каркаса поделки (самолёта, дома, машины)",21,13,3,3,3
33,"деревянная линейка","Шина для сломанной конечности",21,13,3,3,2
33,"картонная коробка","Использовать их по назначению",22,13,1,1,1
33,"картонная коробка","Использовать как бумагу, разрезав их",22,13,1,1,2
33,"картонная коробка","Можно построить дом из коробок",22,13,1,1,1
33,"картонная коробка","Обклеить низ скотчем и использовать как ледянку",22,13,2,2,3
33,"картонная коробка","Порвать их, затопить в воде и играть с ними как в снежки",22,13,5,5,5
33,"картонная коробка","Сдать на макулатуру и получить за это деньги",22,13,2,2,3
33,"картонная коробка","Сделать большой картонный самолётик",22,13,2,2,2
33,"картонная коробка","Сделать из коробок одежду",22,13,2,2,2
33,"картонная коробка","Сделать макет чего-либо, например, танк в натуральную величину",22,13,3,2,3
33,"картонная коробка","Сделать фигуры из коробок",22,13,2,2,2
34,"газета","Город для микроскопических людей",21,13,5,1,3
34,"газета","Еда для старых противных мужиков в очках",21,13,3,1,3
34,"газета","Корона",21,13,3,3,3
34,"газета","Одеялко для игрушечного котика",21,13,3,3,3
34,"деревянная линейка","Заноза для великана",21,13,3,4,5
34,"деревянная линейка","Затычка для протекающей крыши",21,13,2,3,3
34,"деревянная линейка","Колонна в мире крохотных математиков на площади в центре городка",21,13,5,4,5
34,"деревянная линейка","Мост для кузнечиков",21,13,3,3,3
34,"картонная коробка","Вырезать ручки, сделать дизайн подходящий под комнату и складывать туда вещи, которые редко используешь",22,13,2,1,1
34,"картонная коробка","Из коробок можно смастерить макет какого-либо здания",22,13,3,2,2
34,"картонная коробка","Можно смастерить большой 2, 3, 4, 5 этажный скворечник",22,13,3,4,3
34,"картонная коробка","Смастерить костюм своими руками",22,13,2,2,2
35,"газета","Ёлочка бумажная",21,13,2,3,2
35,"газета","Макет",21,13,5,3,3
35,"газета","Материал для оригами",21,13,2,3,2
35,"газета","Фон для семейных фото",21,13,5,4,4
35,"деревянная линейка","Гриф гитары",21,13,4,4,4
35,"деревянная линейка","Ручка для деревянной ложки",21,13,3,3,3
35,"картонная коробка","Картонные дома для бездомных",22,13,2,2,1
35,"картонная коробка","Лазертаг на огромном поле с картонными укреплениями",22,13,5,4,2
35,"картонная коробка","Лечение птиц при помощи протезов из картона",22,13,5,5,3
35,"картонная коробка","Мультсериал - настольная игра (из картонных коробок)",22,13,4,4,3
35,"картонная коробка","Создание домов для домашних питомцев",22,13,1,1,1
35,"картонная коробка","Создание картонных скульптур",22,13,4,2,2
35,"картонная коробка","Создание костюмов для косплея",22,13,2,2,2
35,"картонная коробка","Стартап про битву картонных роботов",22,13,4,3,3
35,"картонная коробка","Стулья из картона",22,13,2,2,2
35,"картонная коробка","3D игрушки Crazy People Galaxy первое и второе поколение",22,13,3,2,1
36,"газета","Бумага",21,13,1,1,1
36,"газета","Головной убор",21,13,2,3,2
36,"газета","Дом",21,13,2,1,2
36,"газета","Конверт",21,13,2,3,3
36,"газета","Коробка",21,13,3,3,3
36,"газета","Кошелёк",21,13,4,3,3
36,"газета","Обои",21,13,2,2,2
36,"газета","Обувь",21,13,3,2,2
36,"газета","Обёртка",21,13,3,2,2
36,"газета","Одежда",21,13,2,2,2
36,"газета","Папье маше",21,13,2,3,2
36,"газета","Подстилка",21,13,2,3,2
36,"газета","Предметы (мебель, фигурки, декор)",21,13,3,2,2
36,"газета","Скульптура",21,13,3,3,4
36,"газета","Сумка",21,13,3,2,3
36,"газета","Украшения - кольца",21,13,3,3,2
36,"газета","Фигурка",21,13,2,2,2
36,"газета","Элемент одежды - декор",21,13,2,2,2
36,"деревянная линейка","Декор дома",21,13,3,2,2
36,"деревянная линейка","Дом",21,13,3,1,2
36,"деревянная линейка","Ледянка",21,13,3,1,3
36,"деревянная линейка","Лыжи",21,13,4,4,4
36,"деревянная линейка","Мебель",21,13,2,1,2
36,"деревянная линейка","На занавесках (декор, и сами занавески)",21,13,5,2,3
36,"деревянная линейка","На картине - элемент рисунка",21,13,3,3,3
36,"деревянная линейка","Палки (к лыжам)",21,13,4,4,4
36,"деревянная линейка","Платье/одежда",21,13,4,1,3
36,"деревянная линейка","Плитка на стенах",21,13,2,3,3
36,"деревянная линейка","Предметы быта",21,13,2,1,1
36,"деревянная линейка","Рама",21,13,3,3,2
36,"деревянная линейка","Расчёска",21,13,3,4,4
36,"деревянная линейка","Скамейка",21,13,4,1,3
36,"деревянная линейка","Стол",21,13,3,1,3
36,"деревянная линейка","Стул",21,13,3,1,3
36,"деревянная линейка","Часть игрушки",21,13,3,2,2
36,"деревянная линейка","Шкатулка",21,13,3,3,3
36,"картонная коробка","Из спрессованных картонных коробок остров в океане и жить там",22,13,3,5,5
36,"картонная коробка","Изучить религию, основанную на поклонении картонному богу, освятить коробки и продавать их втридорого",22,13,4,5,2
36,"картонная коробка","Кататься на картонке вместо ледянки",22,13,2,2,2
36,"картонная коробка","Навалить огромную гору коробок, на ней возвести картонный храм и поклоняться богу картонок",22,13,3,5,1
36,"картонная коробка","Отдать коробку коту, чтобы он её разорвал",22,13,2,4,1
36,"картонная коробка","Построить питомцу дом из коробки",22,13,1,1,1
36,"картонная коробка","Сжигание картонных коробок во славу Тзинча и Нургла",22,13,2,2,1
36,"картонная коробка","Строительство домов из спрессованных картонных коробок",22,13,1,1,3
37,"газета","Вырезки можно использовать для коллажа",21,13,3,3,2
37,"газета","Если рвать газету можно извлечь оригинальный звук",21,13,4,4,4
37,"газета","Защита от дождя",21,13,3,2,2
37,"газета","Коврик для медитации",21,13,5,4,4
37,"газета","Мухобойка",21,13,2,2,2
37,"газета","Подзорная труба",21,13,3,3,2
37,"деревянная линейка","Ложка для обуви (чтобы надевать)",21,13,3,3,3
37,"деревянная линейка","Лопата",21,13,3,3,3
37,"деревянная линейка","Музыкальный инструмент",21,13,3,3,2
37,"деревянная линейка","Палка для подвязки цветов",21,13,2,2,2
37,"деревянная линейка","Щеколда для двери",21,13,3,4,3
37,"картонная коробка","Для улучшения звука (вместо колонок)",22,13,3,4,4
37,"картонная коробка","Зимой вместо санок кататься",22,13,2,2,3
37,"картонная коробка","Игрушка для детей (замок сделать и т.п.)",22,13,1,2,1
37,"картонная коробка","Использовать для декора (цветы и др.)",22,13,1,1,2
37,"картонная коробка","Использовать как топливо",22,13,2,3,2
37,"картонная коробка","Костюмы для спектаклей (которые возможно)",22,13,2,2,2
37,"картонная коробка","Рисовать (вместо бумаги и холста)",22,13,1,1,2
38,"газета","Временная скатерть (для пикника, например)",21,13,3,3,2
38,"газета","Вырезать картинки для открыток ручной работы",21,13,4,4,3
38,"газета","Дизайнерское украшение (постер)",21,13,3,3,2
38,"газета","Для гербария (сушить цветы и листья)",21,13,4,4,3
38,"газета","Занавесить что-нибудь при строительных работах",21,13,3,2,2
38,"газета","Игрушка для кота",21,13,4,4,2
38,"газета","Использовать как воротник при покраске головы",21,13,4,4,4
38,"газета","Насухо вытереть зеркало при уборке",21,13,3,3,2
38,"газета","Упаковка хрупких вещей",21,13,2,2,2
38,"деревянная линейка","""Поддержка"" для опадающих растений (поникших)",21,13,2,2,2
38,"деревянная линейка","В ящиках комода использовать в качестве разделителей пространства",21,13,4,4,4
38,"деревянная линейка","Если взять несколько, можно сделать арт-объект (ёлочку и т.д.)",21,13,3,3,3
38,"деревянная линейка","Игрушка для питомца",21,13,3,2,2
38,"деревянная линейка","Использовать как рейки для какой-нибудь мебели ручной работы (полки, например)",21,13,3,3,3
38,"деревянная линейка","Помешать блюдо (кашу, например) при неимении ложки",21,13,2,3,3
38,"деревянная линейка","Что-нибудь подцепить (типа рычага сделать)",21,13,3,3,3
38,"деревянная линейка","Что-то достать",21,13,2,3,3
38,"картонная коробка","Вырезать из картона от коробки резинкомёт",22,13,4,3,3
38,"картонная коробка","Вырезать из них гигантскую марионетку",22,13,4,3,3
38,"картонная коробка","Коробки можно использовать в качестве брони",22,13,2,2,2
38,"картонная коробка","Сделать из коробок огромный замок с потайными проходами и механизмами",22,13,2,3,1
38,"картонная коробка","Сделать из них мега-лабиринт",22,13,3,3,2
38,"картонная коробка","Сделать огромный массажный коврик",22,13,3,3,2
38,"картонная коробка","Склеить множество развёрнутых коробок и укрепить их для особого прохода",22,13,3,2,3
39,"газета","Для художественных целей, переводить текст на полотна",21,13,5,4,4
39,"газета","Использовать в качестве переводилки узора на ногти",21,13,3,3,3
39,"газета","Можно использовать вместо картин или обоев",21,13,2,2,2
39,"деревянная линейка","Из линеек можно сложить пол (как паркет)",21,13,2,3,3
39,"деревянная линейка","Можно вырезать украшения и игрушки",21,13,3,3,2
39,"деревянная линейка","Можно сделать стул или другую мебель",21,13,3,2,3
39,"деревянная линейка","Можно склеить коробки или дом для птиц (скворечник)",21,13,4,2,4
39,"картонная коробка","Вместо барабана",22,13,4,5,3
39,"картонная коробка","Вместо бумаги для рисования",22,13,1,1,2
39,"картонная коробка","Вместо кафеля",22,13,3,3,3
39,"картонная коробка","Вместо ходуль",22,13,3,4,2
39,"картонная коробка","Для балласта на воздушном шаре",22,13,3,4,4
39,"картонная коробка","Для кинотеатра дома",22,13,3,3,4
