"ID","prompt","response","set"
102767,"sznurek","pomalować na złoto i będzie ładna ozdoba","polish2"
102767,"sznurek","powiesic kogoś","polish2"
102767,"sznurek","zwiazać coś","polish2"
102914,"cegła","- można wykorzystać ją w roli hantla do ćwiczeń,","polish1"
102914,"cegła","można podzielić ją na części i stworzyć z nich ozdobny murek do postawienia na biurku.","polish1"
102914,"cegła","można z jej pomocą nauczyć się podstaw rzutu młotem,","polish1"
102914,"puszka","- można ją wykorzystać jako surowiec wtórny,","polish1"
102914,"puszka","- można jej użyć w charakterze piłki nożnej,","polish1"
102914,"puszka","- po odpowiednim przyczepieniu do drzwi może stanowić prymitywny alarm,","polish1"
102914,"puszka","może być elementem kolekcjonerskim.","polish1"
103328,"cegła","jako podpórka","polish2"
103328,"puszka","na wazon","polish2"
103328,"sznurek","do huśtawki","polish2"
103597,"cegła","Mini króliczek","polish1"
103597,"cegła","Niziutkie krzesełko dla dziecka","polish1"
103597,"cegła","Podpórka do książek","polish1"
103597,"puszka","Grzechotka dla dziecka","polish1"
103597,"puszka","Instrument muzyczny","polish1"
103597,"puszka","Masażer","polish1"
103597,"puszka","Pojemnik na długopisy","polish1"
103597,"puszka","Skarbonka","polish1"
103597,"puszka","Wałek do ciasta","polish1"
103597,"puszka","Wazon","polish1"
103610,"cegła","jako cos do obciązenia","polish1"
103610,"cegła","jako podpórkę","polish1"
103610,"cegła","jako podstawke pod coś","polish1"
103610,"cegła","jako stoliczek","polish1"
103610,"cegła","mozna kawalkiem rysowac","polish1"
103610,"puszka","jako pojemnik","polish1"
103610,"puszka","jako wazon","polish1"
103610,"puszka","mozma ja obciac i zrobic z niej tubę","polish1"
103610,"puszka","mozna dorobic jej nogi ręce i zrobic ludzika,zwierzatko","polish1"
103610,"puszka","mozna ja kopac jak piłkę","polish1"
103701,"cegła","dekoracja","polish2"
103701,"cegła","jako podstawka pod ciepły garnek","polish2"
103701,"cegła","podpornik dla nóg","polish2"
103701,"puszka","abażur do lampy","polish2"
103701,"puszka","do przechowywania guzików","polish2"
103701,"puszka","do zrobienia świecznika na podgrzewacz  - doniczka","polish2"
103701,"puszka","doniczka","polish2"
103701,"puszka","wazon","polish2"
103701,"sznurek","element biżuterii","polish2"
103701,"sznurek","oklejenie nim styropianowych jajek/bombek","polish2"
103701,"sznurek","ozdoba uchwytów do szafek","polish2"
103701,"sznurek","pasek","polish2"
104259,"cegła","Jako podstawkę pod garnki","polish2"
104259,"cegła","krzesło/fotel","polish2"
104259,"cegła","zrobić z nich stolik","polish2"
104259,"puszka","jako doniczkę","polish2"
104259,"puszka","jako flakon/dzbanek","polish2"
104259,"puszka","popielniczkę","polish2"
104259,"puszka","puszkę dobrej jakości można też wykorzystać jako rondelek.","polish2"
104259,"sznurek","zamiast zasłon/firanek można poprzewieszać sznurki","polish2"
104324,"cegła","- jako element zabaw dla dzieci murek do nauki litr, cyfr, kolorów,","polish1"
104324,"cegła","do dekoracji stołu","polish1"
104324,"cegła","do serwowania potraw","polish1"
104324,"cegła","jak element zabaw dla dzieci - nawierzchnia do zabawy","polish1"
104324,"cegła","jako element konstrukcji mebli np. Nóżki stolika kawowego","polish1"
104324,"puszka","- jako pojemnik na kredki,","polish1"
104324,"puszka","jako foremki","polish1"
104324,"puszka","jako pojemnik na spinacze","polish1"
104324,"puszka","jako wazon","polish1"
104324,"puszka","jako wycinaczke","polish1"
104324,"puszka","jako wzornik do odrysowania","polish1"
104389,"puszka","pojemnik na kredki","polish1"
104389,"puszka","popielniczka","polish1"
104390,"cegła","blokada zamykania drzwi","polish1"
104390,"cegła","deska do krojenia","polish1"
104390,"cegła","element systemu zwiększającego wilgotność powietrza","polish1"
104390,"cegła","lampa","polish1"
104390,"cegła","podpórka pod półkę","polish1"
104390,"cegła","podstawka pod doniczke 'w' ogródku","polish1"
104390,"cegła","podstawka pod gorące garnki","polish1"
104390,"cegła","rysowanie linii na chodniku","polish1"
104390,"cegła","stojak na noże albo szczoteczki do zębów","polish1"
104390,"cegła","zwiększenie kwasowości ziemii","polish1"
104390,"puszka","blokada do okna lub drzwi","polish1"
104390,"puszka","dzwonki kołyszące się na wietrze","polish1"
104390,"puszka","Konewka","polish1"
104390,"puszka","krążek do dziecięcego hokeja","polish1"
104390,"puszka","lampka","polish1"
104390,"puszka","odbojnik do drzwi","polish1"
104390,"puszka","po zgnieceniu stojak do książek","polish1"
104390,"puszka","pojemnik na długopisy","polish1"
104390,"puszka","pojemnik na proszek do prania","polish1"
104390,"puszka","wazonik","polish1"
104698,"cegła","krzesło","polish2"
104698,"cegła","lewarek","polish2"
104698,"cegła","ogrodzenie","polish2"
104698,"cegła","schody","polish2"
104698,"puszka","bębenek","polish2"
104698,"puszka","ogrodzenie(palisada)","polish2"
104698,"puszka","popielniczka","polish2"
104698,"sznurek","do bielizny","polish2"
104698,"sznurek","opaska","polish2"
104698,"sznurek","pasek","polish2"
104698,"sznurek","smycz","polish2"
105217,"cegła","Do zbudowania fortu","polish2"
105217,"puszka","Do sadzenia roślin","polish2"
105217,"sznurek","Do zawiązania kamery na rowerze","polish2"
105217,"sznurek","swojego czasu wykorzystałem sznur do wciągania instrumentów na dach budynku","polish2"
105228,"cegła","podstawka pod cos","polish2"
105228,"puszka","ozdoby","polish2"
105228,"sznurek","zrobic brabsoletke","polish2"
105584,"cegła","Do rozłupywania orzechów włoskich","polish2"
105584,"puszka","Jako popielniczkę","polish2"
105584,"sznurek","Jako ozdoba, np.: oklejenie wazonu","polish2"
105621,"cegła","Jako doniczkę do roślin","polish1"
105621,"cegła","Jako podporę do książek","polish1"
105621,"cegła","Jako świecznik","polish1"
105621,"puszka","Jako pojemnik na długopisy","polish1"
105621,"puszka","Jako skarbonkę","polish1"
105787,"cegła","mogę zrobić improwizowana wędzarnię","polish1"
105787,"cegła","pokruszoną mozna uzyć do malowania","polish1"
105930,"cegła","nie wiem","polish2"
105930,"puszka","na smieci","polish2"
105930,"sznurek","jako linke","polish2"
106123,"cegła","do rozbijania jej ręką (jak w karate)","polish2"
106123,"cegła","Do rysowania jak kredą","polish2"
106123,"cegła","do ustawienia jej jak kostki do domina","polish2"
106123,"puszka","do kapkowania (często się tak bawię jak piłką)","polish2"
106123,"puszka","Do użycia jej jako kręgiel","polish2"
106123,"puszka","do zgniecenia i rzucania jak freezbie","polish2"
106123,"puszka","jako podkładki po wycięciu z niej odpowiedniej wielkości elementów pod śrubki (robiłem tak)","polish2"
106123,"sznurek","jako linkę pomiędzy dwoma kubkami by rozmawiać w dwóch pomieszczeniach","polish2"
106123,"sznurek","jako pasek do spodni","polish2"
106123,"sznurek","Jako sznurówkę","polish2"
106124,"cegła","ozdoba ogrodu - murek","polish2"
106124,"cegła","ułożenie chodnika","polish2"
106124,"cegła","wysłać jako zamówiony towar ( zdarza się)","polish2"
106124,"puszka","nic mi do głowy nie przychodzi","polish2"
106124,"sznurek","do ozdób choinkowych","polish2"
106124,"sznurek","i wiele innych","polish2"
106124,"sznurek","powiesić się:P","polish2"
106366,"cegła","dekoracja","polish2"
106366,"cegła","grill","polish2"
106366,"cegła","kaloryfer","polish2"
106366,"cegła","ogrodzenie","polish2"
106366,"cegła","regał","polish2"
106366,"cegła","szafa","polish2"
106366,"cegła","zabawki","polish2"
106366,"puszka","dekoracja","polish2"
106366,"puszka","karmik","polish2"
106366,"puszka","kieliszek","polish2"
106366,"puszka","klosz","polish2"
106366,"puszka","łyzka","polish2"
106366,"puszka","nabierak","polish2"
106366,"puszka","piłka","polish2"
106366,"puszka","pułapka","polish2"
106366,"puszka","rzezba","polish2"
106366,"sznurek","abazur","polish2"
106366,"sznurek","firana","polish2"
106366,"sznurek","krzesło","polish2"
106366,"sznurek","stół","polish2"
106366,"sznurek","zabawki","polish2"
106532,"cegła","podpórka pod ułamaną nogę od szafy","polish2"
106532,"puszka","pojemnik na srubki","polish2"
106532,"sznurek","jako pasek do sukienki","polish2"
108077,"cegła","cegła może nam posłużyć jako podstawka pod doniczkę","polish2"
108077,"puszka","Można zrobić z niej flakon lub kubek.","polish2"
108077,"sznurek","sznurek może nam posłużyć do owinięcia butelki i w ten sposób może powstać fajny flakon","polish2"
108102,"cegła","do budowy garażu","polish2"
108102,"puszka","do zgniecenia","polish2"
108102,"sznurek","do związania rak","polish2"
108753,"cegła","Do podpórki","polish2"
108753,"puszka","Do zbierania pieniędzy","polish2"
108753,"sznurek","Jako pasek do spodni","polish2"
108794,"cegła","do siedzenia","polish1"
108794,"cegła","handel, kupiła taniej sprzedał drożej","polish1"
108794,"cegła","jako przeciwwaga","polish1"
108794,"cegła","malowanie cegieł","polish1"
108794,"cegła","moczenie w celu sprawdzenia czy zamieni się w glinę","polish1"
108794,"cegła","obciążenie folii innych materiałów przykrywających np. drzewo do kominka","polish1"
108794,"cegła","podpieranie drzwi podzczas wiatru","polish1"
108794,"cegła","podpórka dla samochodu bez kół","polish1"
108794,"cegła","podstawianie pod koło samochodu","polish1"
108794,"cegła","postarzanie cegieł","polish1"
108794,"cegła","rozbijanie - kruszenie na mniejsze kawałki","polish1"
108794,"cegła","Samoobrona","polish1"
108794,"cegła","wybijanie okien","polish1"
108794,"cegła","Zabawa","polish1"
108794,"cegła","zawody w rzucie cegłą na odległość","polish1"
108794,"puszka","do odbijania światła 'zajączki'","polish1"
108794,"puszka","do odgrzewania zupy","polish1"
108794,"puszka","do odstraszania kretów","polish1"
108794,"puszka","do pozyskiwania aluminium, stali, która może zawsze się przydać w domowych warunkach","polish1"
108794,"puszka","do przenoszenia wody","polish1"
108794,"puszka","do rozgniatania","polish1"
108794,"puszka","do spawania w przeciekach","polish1"
108794,"puszka","do strzelania z karbidu","polish1"
108794,"puszka","do strzelania z pisteletów, wiatrówki.","polish1"
108794,"puszka","do strzelania z zawleczki w puszkach po piwie","polish1"
108794,"puszka","do zarabiania przez recykling","polish1"
108794,"puszka","nadepnąć i chodzić z nią na butach jako nowa moda recyklingowa","polish1"
108901,"cegła","Do ogrodu","polish1"
108901,"puszka","Do lampki","polish1"
108908,"cegła","młotek","polish2"
108908,"cegła","podstawkę [pod kwiaty","polish2"
108908,"puszka","albo pudełko na ołówki","polish2"
108908,"puszka","jako lampion","polish2"
108908,"sznurek","do oklejenia słoika na kawe","polish2"
109527,"cegła","aby sobie żucić","polish2"
109527,"cegła","do przykrycia puszki","polish2"
109527,"cegła","do rysowania na betonie jako dekoracja","polish2"
109527,"cegła","do zrobienia bramki na boisku","polish2"
109527,"puszka","do kopania","polish2"
109527,"puszka","do picia dla psa.jako surowiec","polish2"
109527,"puszka","jako cel strzelecki","polish2"
109527,"puszka","ozdobę","polish2"
109527,"puszka","pojemnik na kwiatek","polish2"
109527,"sznurek","do ciągnięcia czegoś","polish2"
109527,"sznurek","do wiązania","polish2"
109527,"sznurek","do wytyczania granicy","polish2"
109527,"sznurek","jako smycz","polish2"
109527,"sznurek","jako znacznik","polish2"
110685,"cegła","do podtrzymania drzwi, okna","polish1"
110685,"cegła","jako element dekoracyjny","polish1"
110685,"cegła","w kuchni pod gorący garnek","polish1"
110685,"cegła","w ogrodzie do zrobienia granicy, stopni,","polish1"
110685,"puszka","doniczka,","polish1"
110685,"puszka","jako wazon","polish1"
110685,"puszka","jako zabawka dla dziecka","polish1"
110685,"puszka","na świeczkę","polish1"
110685,"puszka","pojemnik na bibeloty do łazienki,","polish1"
110685,"puszka","pojemnik na dlugopisu","polish1"
110685,"puszka","pojemnik na sztucce","polish1"
110919,"cegła","chwytak' na książki","polish1"
110919,"cegła","nogi od stołu","polish1"
110919,"cegła","podstawka pod lampkę","polish1"
110919,"puszka","przybornik na biurku","polish1"
110919,"puszka","stojak' na różnie rzeczy","polish1"
111662,"cegła","jako stoper do drzwi","polish1"
111662,"cegła","po wywierceniu otworów może być praktyczny stojak na długopisy/pióra","polish1"
111662,"cegła","podstawka pod kwiatek","polish1"
111662,"cegła","za pomocą cegły można sprawdzić działanie świateł stop w samochodzie","polish1"
111662,"puszka","doniczka","polish1"
111662,"puszka","jako odstraszacz na gryzonie ziemne","polish1"
111662,"puszka","kieliszek","polish1"
111662,"puszka","lampion","polish1"
111662,"puszka","ozdoba ogrodowa-wiatraczek","polish1"
111662,"puszka","popielniczka","polish1"
111704,"cegła","jako podstawka pod np.palety z drewna","polish2"
111704,"cegła","w celu podłożenia żeby zrobić poziom np. przy montażu ośćieżnicy","polish2"
111704,"cegła","żeby przykryć","polish2"
111704,"cegła","żeby zrobić chodnik na działce","polish2"
111704,"puszka","albo przed dzikami na polu","polish2"
111704,"puszka","jako doniczkę","polish2"
111704,"puszka","jako pojemnik na farbę podczas malowania","polish2"
111704,"puszka","jako straszak do gryzoni","polish2"
111704,"sznurek","do holowania","polish2"
111704,"sznurek","do ogródku","polish2"
111704,"sznurek","do wieszania prania","polish2"
111704,"sznurek","jako pasek od spodni albo szelki","polish2"
111704,"sznurek","sznurówki","polish2"
111704,"sznurek","zapakowania różnych pakunków","polish2"
111750,"cegła","do przeprowadzania ankiet w zakresie stosowania produktów jakieś marki","polish1"
111750,"cegła","do sprawdzenia wiedzy o samym sobie","polish1"
111750,"puszka","do donic na trawnikach","polish1"
111750,"puszka","do nóg od siedziska- złożenie kilka puszek jedna na drugiej","polish1"
111750,"puszka","jako wazony","polish1"
111875,"cegła","podpórka do książek","polish2"
111875,"puszka","do sadzenia kwiatów  na niedopałki papierosa","polish2"
111875,"sznurek","do naprawy zepsutego zamka w spodniach","polish2"
113690,"cegła","do uderzenia","polish1"
113690,"puszka","piramida","polish1"
113708,"cegła","Nietypowo do może służyc jako młotek zabawa w niby klocki,kreda i tp","polish1"
113708,"puszka","donniczka","polish1"
113708,"puszka","grzechotka","polish1"
113708,"puszka","lampka","polish1"
113708,"puszka","wazon","polish1"
113708,"puszka","zrobienie dzwonków przd dom","polish1"
113762,"cegła","Może również służyć za młotek.. Taki trochę prymitywny ale zawsze coś.","polish1"
113762,"cegła","Podstawka pod ruszający się stół.","polish1"
113762,"cegła","Używam może nie cegły a kostki brukowej do przytrzymania talerza do kiszenia ogórków","polish1"
113762,"puszka","Foremki do wycinania ciastek. Jednak trochę zabawy z wycinaniem i odpowiednim wygięciem.","polish1"
113762,"puszka","Na własnym przykładzie wiem, ze może to być popielniczka","polish1"
113762,"puszka","raz zrobiłam z puszki po farbie pudełko na długopisy.. Odpowiednio ozdobione działa cuda.","polish1"
113762,"puszka","Skarbonka","polish1"
113762,"puszka","Wazon","polish1"
113804,"cegła","jako obciążenie,","polish1"
113804,"cegła","jako podstawka,","polish1"
113804,"cegła","można nią rysować (tylko nie po samochodach:),","polish1"
113804,"cegła","zetrzeć na inny kształt,","polish1"
113804,"puszka","jako pojemnik,","polish1"
113804,"puszka","ozdobić papierem (papier mache - czy jakoś tak)","polish1"
113804,"puszka","rozciąć i wykorzystać blaszkę","polish1"
113804,"puszka","wyciąć płaty i zrobić wiatrak","polish1"
113804,"puszka","zrobić karmin dla ptaków","polish1"
115034,"cegła","do dekoracji klombu","polish1"
115034,"cegła","do przybijania gwożdzi","polish1"
115034,"cegła","do zabarwienia wody","polish1"
115034,"cegła","jako podstawka","polish1"
115034,"puszka","do dekoracji","polish1"
115034,"puszka","instrument perkusyjny","polish1"
115034,"puszka","jako doniczka","polish1"
115034,"puszka","jako foremka","polish1"
115034,"puszka","jako mały garnek do gotowania wody","polish1"
115034,"puszka","jako poidełko dla żołwia","polish1"
115034,"puszka","jako popielniczka","polish1"
115034,"puszka","jako słuchawka","polish1"
115034,"puszka","nakrycie głowy","polish1"
115034,"puszka","pudełko na nici","polish1"
116253,"cegła","do budowy domu","polish2"
116253,"puszka","na sprzedaż","polish2"
116253,"sznurek","do wieszania prania","polish2"
116718,"cegła","malowania","polish1"
116718,"puszka","picia","polish1"
116788,"cegła","Jako element dekoracji wnętrz.","polish2"
116788,"puszka","Jako podstawę do długopisów","polish2"
116788,"sznurek","Jako element ozdobny","polish2"
117279,"cegła","Aby zrobic grilla","polish1"
117279,"cegła","zeby zrobic boisko","polish1"
117279,"cegła","zrobic olbrzymi napis,","polish1"
117279,"cegła","zrobic podstawke","polish1"
117279,"puszka","zbudowac pomnik","polish1"
117279,"puszka","zrobic boisko","polish1"
117279,"puszka","zrobic jako cel do strzalu z procy","polish1"
117279,"puszka","zrobic napis","polish1"
117303,"cegła","do postawienia piwa na niej","polish2"
117303,"puszka","na popielniczke","polish2"
117303,"sznurek","do zwiazania worka","polish2"
117456,"cegła","podstawki pod drewniane donice","polish1"
117456,"cegła","schodki między rabatami","polish1"
117456,"cegła","ścieżki w ogrodzie","polish1"
117456,"cegła","wybudowac ozdobny murek","polish1"
117456,"cegła","zrobić z nich donice na kwiaty","polish1"
117456,"puszka","cel do strzelania","polish1"
117456,"puszka","pojemnik na śrubki","polish1"
117456,"puszka","popielniczkę","polish1"
117456,"puszka","zrobić stracha na wróble","polish1"
119024,"cegła","do zrobienia doniczki","polish2"
119024,"cegła","jako kreda","polish2"
119024,"cegła","jako młotek","polish2"
119024,"cegła","podpórka do książek","polish2"
119024,"puszka","do zrobienia dzwonków wietrznych","polish2"
119024,"puszka","jako popielniczkę","polish2"
119024,"puszka","jako przedłużenie tłumika samochodowego","polish2"
119024,"puszka","jako skarbonkę","polish2"
119024,"sznurek","do przedzielenia pokoju","polish2"
119024,"sznurek","do zrobienia ozdobnej doniczki","polish2"
119024,"sznurek","do zrobienia stringów","polish2"
119071,"cegła","ozdoba","polish1"
119071,"puszka","grzechotka","polish1"
119071,"puszka","koło","polish1"
119071,"puszka","paski","polish1"
121160,"cegła","na ozdobę w okół płotu","polish2"
121160,"puszka","na wazon","polish2"
121160,"sznurek","do ozdoby balkonu","polish2"
124823,"cegła","Wyłożyć nią chodnik","polish1"
124823,"puszka","Doniczkę na kwiatki","polish1"
124823,"puszka","Kilka powieszonych na sznurku moga zastąpic stracha na ptaki","polish1"
124823,"puszka","Z dużej puszki można zrobić Chłodniczkę wprowadzajac w nią spirale","polish1"
124823,"puszka","Zrobić z niej lampion","polish1"
125636,"cegła","jako podpórka - stojak pod coś np pod gorące garnki","polish2"
125636,"puszka","do podlewania","polish2"
125636,"puszka","do sadzenia sadzonek","polish2"
125636,"sznurek","do podwieszenia - przywiązania czegoś :)","polish2"
125636,"sznurek","do próby samobójczej","polish2"
126394,"cegła","do noszenia w torbie (żeby było widać, że jest się zarobionym)","polish2"
126394,"cegła","do podstawki (np. pod kwiat)","polish2"
126394,"cegła","do przyłożenia komuś w głowę","polish2"
126394,"cegła","do rysowania na murze","polish2"
126394,"cegła","do rzucenia","polish2"
126394,"cegła","do sprzedania","polish2"
126394,"cegła","do tego żeby móc stanąć wyżej","polish2"
126394,"cegła","do wybicia szyby","polish2"
126394,"cegła","do zbudowania domu","polish2"
126394,"puszka","do kolekcjonowania","polish2"
126394,"puszka","do kopania jak w piłkę","polish2"
126394,"puszka","do odstraszania zwierząt","polish2"
126394,"puszka","do podstawki","polish2"
126394,"puszka","do rzucania nią","polish2"
126394,"puszka","do trzymania w niej różnych rzeczy","polish2"
126394,"puszka","do zabawy","polish2"
126394,"sznurek","do holowania samochodu","polish2"
126394,"sznurek","do powieszenia","polish2"
126394,"sznurek","do powieszenia się","polish2"
126394,"sznurek","do przywiązania np. psa","polish2"
126394,"sznurek","do zabawy w tworzenie różnych form","polish2"
126394,"sznurek","do zawieszenia czegoś","polish2"
126394,"sznurek","do związania paczki","polish2"
130440,"cegła","blokada","polish1"
130440,"cegła","odważnik","polish1"
130440,"cegła","ogranicznik","polish1"
130440,"cegła","ozdoba (wymaga dodatkowej obróbki)","polish1"
130440,"cegła","pocisk","polish1"
130440,"cegła","podstawka pod coś","polish1"
130440,"cegła","pojemnik (po wydrążeniu)","polish1"
130440,"cegła","polka","polish1"
130440,"cegła","przycisk","polish1"
130440,"cegła","świecznik","polish1"
130440,"puszka","bębenek - po nsiągnięciu męmbrany","polish1"
130440,"puszka","doniczka","polish1"
130440,"puszka","głośnik","polish1"
130440,"puszka","instrument szarpany po przewleczeniu strun","polish1"
130440,"puszka","podstawka pod coś","polish1"
130440,"puszka","pojemnik na drobiazgi","polish1"
130440,"puszka","popielniczka","polish1"
130440,"puszka","swiecznik","polish1"
130440,"puszka","szablon do wykrawania krztałtu podstawy puszki","polish1"
130440,"puszka","szklanka","polish1"
130945,"cegła","do budowy np domu","polish1"
130945,"cegła","do podłożenia","polish1"
130945,"cegła","do uniesienia czegoś","polish1"
130945,"cegła","do walki","polish1"
130945,"cegła","efekt domina","polish1"
130945,"cegła","jako balans","polish1"
130945,"cegła","jako ogrodzenie","polish1"
130945,"cegła","komin","polish1"
130945,"cegła","mur","polish1"
130945,"puszka","dekoracja","polish1"
130945,"puszka","dodatek na stracha na wroble","polish1"
130945,"puszka","doniczka","polish1"
130945,"puszka","lampion","polish1"
130945,"puszka","pojemnik na art spozywcze","polish1"
130945,"puszka","pojemnik na dlugopisy","polish1"
130945,"puszka","przechowywanie drobiazgow","polish1"
130945,"puszka","rzeźba","polish1"
130945,"puszka","segregacja kabli","polish1"
130945,"puszka","skarbonka","polish1"
130945,"puszka","stolik","polish1"
130945,"puszka","wazon","polish1"
130945,"puszka","wzmacniacz antenowy","polish1"
131515,"cegła","do podlewania kwiatów - wkłada się ją do wanny z wodą na to s","polish2"
131515,"cegła","jako ciężarek do ćwiczeń","polish2"
131515,"cegła","Można ją wykorzystać jako odbojnik do drzwi","polish2"
131515,"puszka","Można jej użyć jako wazon do kwiatów","polish2"
131515,"sznurek","do gry skakanka","polish2"
131515,"sznurek","gra - przekładanie sznurka","polish2"
131765,"cegła","jako pułkę","polish2"
131765,"cegła","jako pulpit do laptopa","polish2"
131765,"cegła","podstawkę pod kwiatka","polish2"
131765,"cegła","w kuchni jako podstawkę pod gorące naczynia","polish2"
131765,"puszka","gwożdzie","polish2"
131765,"puszka","jako flakon","polish2"
131765,"puszka","jako klosz do lampy","polish2"
131765,"puszka","jako ozdobę","polish2"
131765,"puszka","jako popielniczkę","polish2"
131765,"puszka","pojemnik na drobne sprzęty","polish2"
131765,"puszka","pojemnik na przyprawy","polish2"
131765,"puszka","zrobić na niej dekupage","polish2"
131765,"sznurek","jako ozdobę","polish2"
131765,"sznurek","ochronę przed gorącym","polish2"
131765,"sznurek","owijanie np doniczki czy szklanki","polish2"
131765,"sznurek","robienie kokardy","polish2"
131765,"sznurek","wiązanie","polish2"
131765,"sznurek","wypleciony jako podstawkę","polish2"
131765,"sznurek","zakładka do książki","polish2"
131765,"sznurek","zapinanie","polish2"
131765,"sznurek","zawieszanie","polish2"
131996,"cegła","Do ogrzania się w łóżku pod kołdrą w zimową noc.","polish2"
131996,"puszka","Do zrobienia z niej popielniczki odcinając górę puszki","polish2"
131996,"sznurek","Do zrobienia sobie kluczy na sznurku do mieszkania czy domu","polish2"
132423,"cegła","do budowania domu","polish2"
132423,"puszka","do wyrzucenia na śmieci","polish2"
132423,"sznurek","do ciągnięcia jakiegoś pojazdu","polish2"
132423,"sznurek","do wywieszenia bielizny","polish2"
132482,"cegła","podstawka","polish1"
132482,"cegła","wystrój wnętrza","polish1"
132482,"puszka","flakonik","polish1"
132482,"puszka","skarbonka","polish1"
132684,"cegła","Jako podpórkę do drzwi, by się nie zamykały","polish2"
132684,"puszka","do przestraszenia niepotrzebnych gości np. szpaków które wyjadają owoce.","polish2"
132684,"sznurek","Można zrobić wieszak na kwiatki wiążąc specjalne sypełki","polish2"
132692,"cegła","do murowania","polish2"
132692,"puszka","do celowania","polish2"
132692,"sznurek","do butów","polish2"
132699,"cegła","do wytyczenia kuwety dla kota","polish1"
132699,"cegła","do zrobienia półki na buty","polish1"
132699,"cegła","do zrobienia stołu","polish1"
132699,"cegła","jako podstawkę pod doniczkę","polish1"
132699,"puszka","jako dzbanek do kwiatów","polish1"
132699,"puszka","jako grzechotkę dla dziecka","polish1"
132699,"puszka","jako instrument muzyczny","polish1"
132699,"puszka","jako popielniczkę","polish1"
132699,"puszka","jako skarbonke","polish1"
132745,"cegła","Jako pułapkę. Cegłę opakujemy w nietypowy ozdobny, bogaty sposób. Pod cegłą umieszczamy materiał wybuchowi z zapalnikiem.","polish1"
132745,"puszka","1. Jako spowiednika. Ciężary sumienia zostaną zamknięte na zawsze i nikt nie pozna ich treści.","polish1"
132745,"puszka","2. Jako spławik na duze ryby.","polish1"
133073,"cegła","broń,","polish1"
133073,"cegła","Jako półkę","polish1"
133073,"cegła","młotek","polish1"
133073,"cegła","płytę do smażenia na ognisku","polish1"
133073,"cegła","przycisk do papierów","polish1"
133073,"cegła","stołek do siedzenia","polish1"
133073,"puszka","garnek,","polish1"
133073,"puszka","jako świecznik","polish1"
133073,"puszka","jeśli sporej wielkości, to także stołek","polish1"
133073,"puszka","lampion,","polish1"
133073,"puszka","ochraniacz na kable","polish1"
133073,"puszka","rurę","polish1"
133073,"puszka","wałek do ciasta","polish1"
133073,"puszka","wazon","polish1"
133106,"cegła","Jako młotek","polish1"
133106,"cegła","Jako ozdoba","polish1"
133106,"cegła","Można sprawdzić głębokość jakiegoś kanału","polish1"
133106,"cegła","Można w kogoś rzucić","polish1"
133106,"cegła","Można wsadzić do ogniska i potem będzie utrzymywała ciepło","polish1"
133106,"puszka","Można na niej grać","polish1"
133106,"puszka","Można nalać do niej czegoś","polish1"
133106,"puszka","Można sprzedać na złom","polish1"
133106,"puszka","Można użyć do przechowywania części","polish1"
133106,"puszka","Można zrobić z nich buty","polish1"
133158,"cegła","do budowy grila,","polish1"
133158,"cegła","do budowy kominka","polish1"
133158,"cegła","do budowy obiektów","polish1"
133158,"cegła","do fundamentów","polish1"
133158,"cegła","do utwardzenia drogi (gruz)","polish1"
133158,"cegła","podmurówki pod ogodzenie","polish1"
133158,"puszka","do ozdób","polish1"
133158,"puszka","do zarobienia pieniędzy,","polish1"
133379,"cegła","jako podpórki do samochodu bez kół :)","polish2"
133379,"puszka","do gotowania na ognisku","polish2"
133379,"puszka","do zrobienia telefonu po połączeniu sznurkiem dwóch puszek","polish2"
133379,"sznurek","do huśtania się","polish2"
133379,"sznurek","do pokazów iluzjonistycznych","polish2"
133911,"cegła","moze byc doniczka","polish1"
133911,"cegła","moze byc jako krzeslko","polish1"
133911,"puszka","jako ozoba bizuteria","polish1"
133911,"puszka","jako zabawke","polish1"
133963,"cegła","do siedzenia","polish2"
133963,"puszka","jako podstawkę pod gorący garnek","polish2"
133963,"sznurek","łowienia ryb","polish2"
134350,"cegła","można wyobrazić sobie, że jest zaczarowanym, opasłym, niereagującym na nasze wołanie kotem po kastracji","polish2"
134350,"puszka","Puszkę z łatwością można wykorzystać jako ""przebudzacz"" w kuchni albo w wersji dla zaawansowanych bezpośrednio przy łóżku. Przebudzony saje na nią i się budzi","polish2"
134350,"sznurek","do mierzenia szerokości i długości okien, drzwi","polish2"
134351,"cegła","jako podpórkę pod drzwi","polish2"
134351,"puszka","można zrobić grzechotkę","polish2"
134351,"sznurek","ze sznurka można zrobić wiszący kwietnik upleść go","polish2"
134386,"cegła","jako podstawke pod doniczke","polish2"
134386,"puszka","do zrobienia zabawki dla dziecka","polish2"
134386,"sznurek","na zwiazanie rąk","polish2"
134440,"cegła","do podstawienia pod drzwi","polish2"
134440,"cegła","do zrobienia grilla na trawie","polish2"
134440,"puszka","do wystraszenia kota","polish2"
134440,"sznurek","do zawiazania sobie na szyi","polish2"
134502,"cegła","Podstawka pod monitor","polish2"
134502,"puszka","do wydawania dźwięków stukając palcami.","polish2"
134502,"puszka","Jako popielniczkę","polish2"
134502,"puszka","kosz na śmieci","polish2"
134502,"sznurek","Do trzymania notatek na spinaczach do bielizny.","polish2"
134502,"sznurek","Jeśli oczko w naszym obrazie jest małe a gwoździe wbite w ścianę duże","polish2"
134502,"sznurek","można powiesić obraz za pomocą sznurka na danym gwoździu","polish2"
