"ID","prompt","response","set"
91,"ladrillo","construir inmuebles","spanish1"
91,"ladrillo","esculturas","spanish1"
91,"ladrillo","arma defensa","spanish1"
91,"ladrillo","juegos o juguetes","spanish1"
92,"ladrillo","construir inmuebles","spanish1"
92,"ladrillo","esculturas","spanish1"
92,"ladrillo","cancha de fÃºtbol","spanish1"
92,"ladrillo","juegos o juguetes","spanish1"
92,"ladrillo","escaleras o escalones","spanish1"
92,"ladrillo","barandales","spanish1"
92,"ladrillo","pintar o dibujar","spanish1"
92,"ladrillo","fogatas","spanish1"
92,"ladrillo","mesas","spanish1"
92,"ladrillo","asientos","spanish1"
92,"ladrillo","caminos o calles","spanish1"
92,"ladrillo","fuentes","spanish1"
92,"ladrillo","muros o paredes","spanish1"
92,"ladrillo","torres","spanish1"
92,"ladrillo","muralla","spanish1"
93,"ladrillo","construir inmuebles","spanish1"
93,"ladrillo","muros o paredes","spanish1"
93,"ladrillo","juegos o juguetes","spanish1"
93,"ladrillo","decoraciÃ³n jardÃ­n","spanish1"
93,"ladrillo","escaleras o escalones","spanish1"
93,"ladrillo","soporte o base","spanish1"
93,"ladrillo","escribir","spanish1"
93,"ladrillo","tallar, grabar o rayar","spanish1"
94,"ladrillo","construir inmuebles","spanish1"
94,"ladrillo","chimeneas","spanish1"
94,"ladrillo","pintar o dibujar","spanish1"
94,"ladrillo","soporte o base","spanish1"
94,"ladrillo","escaleras o escalones","spanish1"
94,"ladrillo","equilibrar o balancear","spanish1"
94,"ladrillo","juegos o juguetes","spanish1"
95,"ladrillo","construir inmuebles","spanish1"
95,"ladrillo","decoraciÃ³n","spanish1"
96,"ladrillo","construir inmuebles","spanish1"
96,"ladrillo","esculturas","spanish1"
96,"ladrillo","escaleras o escalones","spanish1"
96,"ladrillo","chimeneas","spanish1"
96,"ladrillo","soporte o base","spanish1"
96,"ladrillo","juegos o juguetes","spanish1"
96,"ladrillo","muros o paredes","spanish1"
96,"ladrillo","bardas","spanish1"
97,"ladrillo","soporte o base","spanish1"
97,"ladrillo","contrapeso","spanish1"
97,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
97,"ladrillo","arma defensa","spanish1"
97,"ladrillo","asientos","spanish1"
98,"ladrillo","construir inmuebles","spanish1"
99,"ladrillo","construir inmuebles","spanish1"
99,"ladrillo","ocultar","spanish1"
100,"ladrillo","construir inmuebles","spanish1"
100,"ladrillo","fogatas","spanish1"
100,"ladrillo","pisos","spanish1"
100,"ladrillo","bardas","spanish1"
100,"ladrillo","pesas deporte","spanish1"
100,"ladrillo","muros o paredes","spanish1"
100,"ladrillo","torres","spanish1"
100,"ladrillo","asientos","spanish1"
100,"ladrillo","barriles","spanish1"
100,"ladrillo","pozos","spanish1"
100,"ladrillo","fuentes","spanish1"
100,"ladrillo","mesas","spanish1"
100,"ladrillo","decoraciÃ³n","spanish1"
101,"ladrillo","construir inmuebles","spanish1"
101,"ladrillo","juegos o juguetes","spanish1"
101,"ladrillo","torres","spanish1"
101,"ladrillo","puentes","spanish1"
101,"ladrillo","polvo","spanish1"
101,"ladrillo","escaleras o escalones","spanish1"
101,"ladrillo","pintar o dibujar","spanish1"
102,"ladrillo","construir inmuebles","spanish1"
102,"ladrillo","asientos","spanish1"
102,"ladrillo","pisa papeles","spanish1"
102,"ladrillo","romper o destruir","spanish1"
102,"ladrillo","escaleras o escalones","spanish1"
102,"ladrillo","caminos o calles","spanish1"
102,"ladrillo","fogatas","spanish1"
102,"ladrillo","calzado","spanish1"
102,"ladrillo","arma defensa","spanish1"
103,"ladrillo","construir inmuebles","spanish1"
103,"ladrillo","separador","spanish1"
103,"ladrillo","moldear o aplanar","spanish1"
103,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
103,"ladrillo","soporte o base","spanish1"
103,"ladrillo","escribir","spanish1"
103,"ladrillo","pintar o dibujar","spanish1"
104,"ladrillo","construir inmuebles","spanish1"
104,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
104,"ladrillo","pesas deporte","spanish1"
104,"ladrillo","soporte o base","spanish1"
104,"ladrillo","arma defensa","spanish1"
105,"ladrillo","construir inmuebles","spanish1"
105,"ladrillo","puentes","spanish1"
105,"ladrillo","soporte o base","spanish1"
106,"ladrillo","construir inmuebles","spanish1"
106,"ladrillo","delimitar superficies","spanish1"
106,"ladrillo","escaleras o escalones","spanish1"
106,"ladrillo","bardas","spanish1"
106,"ladrillo","ocultar algo","spanish1"
106,"ladrillo","escribir","spanish1"
106,"ladrillo","pintar o dibujar","spanish1"
106,"ladrillo","esculturas","spanish1"
107,"ladrillo","construir inmuebles","spanish1"
107,"ladrillo","muros o paredes","spanish1"
107,"ladrillo","soporte o base","spanish1"
107,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
107,"ladrillo","cancha de fÃºtbol","spanish1"
107,"ladrillo","delimitar superficies","spanish1"
107,"ladrillo","arma defensa","spanish1"
107,"ladrillo","lego","spanish1"
107,"ladrillo","escaleras o escalones","spanish1"
108,"ladrillo","construir inmuebles","spanish1"
108,"ladrillo","caminos o calles","spanish1"
108,"ladrillo","fogatas","spanish1"
108,"ladrillo","pisa papeles","spanish1"
108,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
108,"ladrillo","asientos","spanish1"
108,"ladrillo","pesas deporte","spanish1"
108,"ladrillo","decoraciÃ³n jardÃ­n","spanish1"
108,"ladrillo","aislante de temperatura","spanish1"
108,"ladrillo","arma defensa","spanish1"
108,"ladrillo","ocultar","spanish1"
109,"ladrillo","construir inmuebles","spanish1"
109,"ladrillo","decoraciÃ³n","spanish1"
109,"ladrillo","bardas","spanish1"
109,"ladrillo","delimitar superficies","spanish1"
109,"ladrillo","soporte o base","spanish1"
109,"ladrillo","chimeneas","spanish1"
109,"ladrillo","fogatas","spanish1"
110,"ladrillo","construir inmuebles","spanish1"
110,"ladrillo","plataforma","spanish1"
110,"ladrillo","escudo","spanish1"
110,"ladrillo","pisos","spanish1"
110,"ladrillo","pesas deporte","spanish1"
110,"ladrillo","decoraciÃ³n","spanish1"
110,"ladrillo","moldear o aplanar","spanish1"
110,"ladrillo","escaleras o escalones","spanish1"
110,"ladrillo","soporte o base","spanish1"
110,"ladrillo","muebles","spanish1"
110,"ladrillo","asientos","spanish1"
110,"ladrillo","pintar o dibujar","spanish1"
110,"ladrillo","arma defensa","spanish1"
110,"ladrillo","karate","spanish1"
110,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
111,"ladrillo","construir inmuebles","spanish1"
111,"ladrillo","chimeneas","spanish1"
111,"ladrillo","arma defensa","spanish1"
111,"ladrillo","soporte o base","spanish1"
111,"ladrillo","soporte o base","spanish1"
111,"ladrillo","polvo","spanish1"
111,"ladrillo","asientos","spanish1"
111,"ladrillo","muros o paredes","spanish1"
111,"ladrillo","camas o cunas","spanish1"
111,"ladrillo","decoraciÃ³n","spanish1"
111,"ladrillo","muebles","spanish1"
111,"ladrillo","asador o parrilla","spanish1"
112,"ladrillo","construir inmuebles","spanish1"
112,"ladrillo","escaleras o escalones","spanish1"
112,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
112,"ladrillo","decoraciÃ³n jardÃ­n","spanish1"
112,"ladrillo","asientos","spanish1"
112,"ladrillo","muebles","spanish1"
112,"ladrillo","juegos o juguetes","spanish1"
112,"ladrillo","esculturas","spanish1"
112,"ladrillo","separador","spanish1"
113,"ladrillo","construir inmuebles","spanish1"
113,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
113,"ladrillo","pisa papeles","spanish1"
113,"ladrillo","arma defensa","spanish1"
113,"ladrillo","asientos","spanish1"
113,"ladrillo","pintar o dibujar","spanish1"
114,"ladrillo","construir inmuebles","spanish1"
114,"ladrillo","pisos","spanish1"
114,"ladrillo","soporte o base","spanish1"
115,"ladrillo","soporte o base","spanish1"
115,"ladrillo","esculturas","spanish1"
115,"ladrillo","contrapeso","spanish1"
115,"ladrillo","arma defensa","spanish1"
115,"ladrillo","pisa papeles","spanish1"
115,"ladrillo","decoraciÃ³n","spanish1"
116,"ladrillo","construir inmuebles","spanish1"
116,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
116,"ladrillo","asientos","spanish1"
117,"ladrillo","construir inmuebles","spanish1"
117,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
117,"ladrillo","muros o paredes","spanish1"
117,"ladrillo","escribir","spanish1"
118,"ladrillo","construir inmuebles","spanish1"
118,"ladrillo","bardas","spanish1"
118,"ladrillo","pisos","spanish1"
119,"ladrillo","construir inmuebles","spanish1"
119,"ladrillo","muros o paredes","spanish1"
119,"ladrillo","esculturas","spanish1"
119,"ladrillo","caminos o calles","spanish1"
119,"ladrillo","asientos","spanish1"
119,"ladrillo","caminos o calles","spanish1"
119,"ladrillo","asilante de temperatura","spanish1"
120,"ladrillo","construir inmuebles","spanish1"
120,"ladrillo","pintar o dibujar","spanish1"
120,"ladrillo","arma defensa","spanish1"
120,"ladrillo","romper o destruir","spanish1"
120,"ladrillo","polvo","spanish1"
120,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
120,"ladrillo","ocultar","spanish1"
120,"ladrillo","calzado","spanish1"
120,"ladrillo","sostener","spanish1"
120,"ladrillo","muros o paredes","spanish1"
120,"ladrillo","pisa papeles","spanish1"
120,"ladrillo","presionar","spanish1"
120,"ladrillo","asientos","spanish1"
120,"ladrillo","esculturas","spanish1"
120,"ladrillo","escaleras o escalones","spanish1"
121,"ladrillo","construir inmuebles","spanish1"
121,"ladrillo","muebles","spanish1"
121,"ladrillo","escaleras o escalones","spanish1"
121,"ladrillo","escribir","spanish1"
121,"ladrillo","equilibrar o balancear","spanish1"
121,"ladrillo","romper o destruir","spanish1"
121,"ladrillo","pisa papeles","spanish1"
121,"ladrillo","mesas","spanish1"
121,"ladrillo","asientos","spanish1"
121,"ladrillo","decoraciÃ³n jardÃ­n","spanish1"
121,"ladrillo","cenicero","spanish1"
121,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
121,"ladrillo","esculturas","spanish1"
121,"ladrillo","chimeneas","spanish1"
121,"ladrillo","fogatas","spanish1"
122,"ladrillo","construir inmuebles","spanish1"
122,"ladrillo","apilar","spanish1"
122,"ladrillo","equilibrar o balancear","spanish1"
122,"ladrillo","sostener","spanish1"
122,"ladrillo","soporte o base","spanish1"
123,"ladrillo","construir inmuebles","spanish1"
123,"ladrillo","esculturas","spanish1"
123,"ladrillo","moldear o aplanar","spanish1"
124,"ladrillo","construir inmuebles","spanish1"
124,"ladrillo","delimitar superficies","spanish1"
124,"ladrillo","medir la capacidad de un espacio","spanish1"
125,"ladrillo","construir inmuebles","spanish1"
125,"ladrillo","caminos o calles","spanish1"
125,"ladrillo","torres","spanish1"
125,"ladrillo","muros o paredes","spanish1"
125,"ladrillo","hacer pintura o colorante","spanish1"
125,"ladrillo","esculturas","spanish1"
126,"ladrillo","construir inmuebles","spanish1"
126,"ladrillo","equilibrar o balancear","spanish1"
126,"ladrillo","asientos","spanish1"
126,"ladrillo","contrapeso","spanish1"
126,"ladrillo","cancha de fÃºtbol","spanish1"
126,"ladrillo","arma defensa","spanish1"
126,"ladrillo","pesas deporte","spanish1"
126,"ladrillo","tallar, grabar o rayar","spanish1"
126,"ladrillo","romper o destruir","spanish1"
126,"ladrillo","herramienta","spanish1"
126,"ladrillo","escaleras o escalones","spanish1"
126,"ladrillo","soporte o base","spanish1"
127,"ladrillo","construir inmuebles","spanish1"
127,"ladrillo","joyerÃ­a","spanish1"
127,"ladrillo","delimitar superficies","spanish1"
127,"ladrillo","romper o destruir","spanish1"
127,"ladrillo","pesas deporte","spanish1"
127,"ladrillo","pisa papeles","spanish1"
127,"ladrillo","arma defensa","spanish1"
127,"ladrillo","caÃ±Ã³n o misÃ­l","spanish1"
127,"ladrillo","regadera","spanish1"
127,"ladrillo","lego","spanish1"
127,"ladrillo","esculturas","spanish1"
127,"ladrillo","decoraciÃ³n","spanish1"
127,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
127,"ladrillo","polvo","spanish1"
128,"ladrillo","construir inmuebles","spanish1"
128,"ladrillo","hacer fuego","spanish1"
128,"ladrillo","juegos o juguetes","spanish1"
128,"ladrillo","arma defensa","spanish1"
128,"ladrillo","mantelerÃ­a","spanish1"
128,"ladrillo","recurso didÃ¡ctico aprendizaje","spanish1"
128,"ladrillo","pesas deporte","spanish1"
128,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
128,"ladrillo","contrapeso","spanish1"
128,"ladrillo","romper o destruir","spanish1"
128,"ladrillo","molcajete","spanish1"
129,"ladrillo","soporte o base","spanish1"
129,"ladrillo","tabla para clavados","spanish1"
129,"ladrillo","camas o cunas","spanish1"
129,"ladrillo","mesas","spanish1"
129,"ladrillo","asientos","spanish1"
129,"ladrillo","pisa papeles","spanish1"
130,"ladrillo","construir inmuebles","spanish1"
130,"ladrillo","arma defensa","spanish1"
130,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
130,"ladrillo","escaleras o escalones","spanish1"
130,"ladrillo","pisa papeles","spanish1"
130,"ladrillo","calcar un cuadro","spanish1"
130,"ladrillo","decoraciÃ³n","spanish1"
130,"ladrillo","pintar o dibujar","spanish1"
130,"ladrillo","torres","spanish1"
131,"ladrillo","construir inmuebles","spanish1"
131,"ladrillo","donaciÃ³n fundaciÃ³n","spanish1"
131,"ladrillo","refugios para indigentes","spanish1"
131,"ladrillo","muros o paredes","spanish1"
132,"ladrillo","construir inmuebles","spanish1"
132,"ladrillo","muebles","spanish1"
132,"ladrillo","camas o cunas","spanish1"
132,"ladrillo","contrapeso","spanish1"
132,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
132,"ladrillo","hacer pintura o colorante","spanish1"
132,"ladrillo","pisa papeles","spanish1"
132,"ladrillo","moldear o aplanar","spanish1"
132,"ladrillo","arma defensa","spanish1"
133,"ladrillo","construir inmuebles","spanish1"
133,"ladrillo","romper o destruir","spanish1"
133,"ladrillo","herramienta","spanish1"
133,"ladrillo","decoraciÃ³n jardÃ­n","spanish1"
133,"ladrillo","muros o paredes","spanish1"
133,"ladrillo","flitro de agua","spanish1"
133,"ladrillo","comercializaciÃ³n","spanish1"
134,"ladrillo","construir inmuebles","spanish1"
134,"ladrillo","decoraciÃ³n jardÃ­n","spanish1"
134,"ladrillo","muros o paredes","spanish1"
134,"ladrillo","caminos o calles","spanish1"
134,"ladrillo","banquetas","spanish1"
134,"ladrillo","bardas","spanish1"
134,"ladrillo","asientos","spanish1"
134,"ladrillo","esculturas","spanish1"
134,"ladrillo","muebles","spanish1"
134,"ladrillo","mesas","spanish1"
135,"ladrillo","construir inmuebles","spanish1"
135,"ladrillo","escaleras o escalones","spanish1"
135,"ladrillo","romper o destruir","spanish1"
135,"ladrillo","muros o paredes","spanish1"
135,"ladrillo","bardas","spanish1"
135,"ladrillo","asientos","spanish1"
135,"ladrillo","soporte o base","spanish1"
136,"ladrillo","construir inmuebles","spanish1"
136,"ladrillo","mesas","spanish1"
136,"ladrillo","chimeneas","spanish1"
136,"ladrillo","muebles","spanish1"
136,"ladrillo","soporte o base","spanish1"
136,"ladrillo","mantelerÃ­a","spanish1"
136,"ladrillo","pisos","spanish1"
136,"ladrillo","aislante de temperatura","spanish1"
137,"ladrillo","construir inmuebles","spanish1"
137,"ladrillo","equilibrar o balancear","spanish1"
137,"ladrillo","soporte o base","spanish1"
137,"ladrillo","decoraciÃ³n","spanish1"
137,"ladrillo","escultura","spanish1"
137,"ladrillo","comercializaciÃ³n","spanish1"
137,"ladrillo","herramienta","spanish1"
138,"ladrillo","construir inmuebles","spanish1"
138,"ladrillo","escaleras o escalones","spanish1"
138,"ladrillo","mesas","spanish1"
138,"ladrillo","soporte o base","spanish1"
138,"ladrillo","pisa papeles","spanish1"
138,"ladrillo","muralla","spanish1"
138,"ladrillo","pesas deporte","spanish1"
139,"ladrillo","construir inmuebles","spanish1"
139,"ladrillo","decoraciÃ³n","spanish1"
139,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
139,"ladrillo","delimitar superficies","spanish1"
140,"ladrillo","construir inmuebles","spanish1"
140,"ladrillo","muros o paredes","spanish1"
140,"ladrillo","escaleras o escalones","spanish1"
140,"ladrillo","arma defensa","spanish1"
140,"ladrillo","pesas deporte","spanish1"
140,"ladrillo","asientos","spanish1"
140,"ladrillo","pintar o dibujar","spanish1"
141,"ladrillo","construir inmuebles","spanish1"
141,"ladrillo","muebles","spanish1"
141,"ladrillo","soporte o base","spanish1"
141,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
141,"ladrillo","pintar o dibujar","spanish1"
141,"ladrillo","decoraciÃ³n","spanish1"
141,"ladrillo","asientos","spanish1"
141,"ladrillo","mesas","spanish1"
142,"ladrillo","construir inmuebles","spanish1"
142,"ladrillo","malabares","spanish1"
142,"ladrillo","lego","spanish1"
142,"ladrillo","juegos o juguetes","spanish1"
142,"ladrillo","asientos","spanish1"
142,"ladrillo","mesas","spanish1"
142,"ladrillo","pisa papeles","spanish1"
142,"ladrillo","recurso didÃ¡ctico aprendizaje","spanish1"
142,"ladrillo","cancha de fÃºtbol","spanish1"
142,"ladrillo","esculturas","spanish1"
142,"ladrillo","escaleras o escalones","spanish1"
142,"ladrillo","arma defensa","spanish1"
143,"ladrillo","baile","spanish1"
143,"ladrillo","muebles","spanish1"
143,"ladrillo","esculturas","spanish1"
143,"ladrillo","pintar o dibujar","spanish1"
143,"ladrillo","escribir","spanish1"
143,"ladrillo","sostener","spanish1"
143,"ladrillo","soporte o base","spanish1"
143,"ladrillo","contrapeso","spanish1"
143,"ladrillo","arma defensa","spanish1"
143,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
144,"ladrillo","construir inmuebles","spanish1"
144,"ladrillo","recurso didÃ¡ctico aprendizaje","spanish1"
145,"ladrillo","construir inmuebles","spanish1"
145,"ladrillo","soporte o base","spanish1"
145,"ladrillo","cancha de fÃºtbol","spanish1"
145,"ladrillo","chimeneas","spanish1"
145,"ladrillo","juegos o juguetes","spanish1"
146,"ladrillo","construir inmuebles","spanish1"
146,"ladrillo","romper o destruir","spanish1"
146,"ladrillo","arma defensa","spanish1"
146,"ladrillo","juegos o juguetes","spanish1"
146,"ladrillo","equilibrar o balancear","spanish1"
147,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
147,"ladrillo","portapapeles","spanish1"
147,"ladrillo","sostener","spanish1"
147,"ladrillo","pintar o dibujar","spanish1"
147,"ladrillo","fogatas","spanish1"
147,"ladrillo","arma defensa","spanish1"
147,"ladrillo","soporte o base","spanish1"
147,"ladrillo","juegos o juguetes","spanish1"
148,"ladrillo","construir inmuebles","spanish1"
148,"ladrillo","aislante de temperatura","spanish1"
148,"ladrillo","portapapeles","spanish1"
148,"ladrillo","filtro de agua","spanish1"
148,"ladrillo","decoraciÃ³n jardÃ­n","spanish1"
148,"ladrillo","pesas deporte","spanish1"
148,"ladrillo","pisa papeles","spanish1"
148,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
148,"ladrillo","exfoliante","spanish1"
148,"ladrillo","moldear o aplanar- aplanar","spanish1"
148,"ladrillo","ocultar","spanish1"
148,"ladrillo","hacer fuego","spanish1"
149,"ladrillo","construir inmuebles","spanish1"
149,"ladrillo","muros o paredes","spanish1"
149,"ladrillo","cancha de fÃºtbol","spanish1"
149,"ladrillo","romper o destruir","spanish1"
149,"ladrillo","arma defensa","spanish1"
149,"ladrillo","pintar o dibujar","spanish1"
149,"ladrillo","juegos o juguetes","spanish1"
149,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
149,"ladrillo","seÃ±alamiento","spanish1"
150,"ladrillo","construir inmuebles","spanish1"
150,"ladrillo","pisos","spanish1"
150,"ladrillo","pesas deporte","spanish1"
150,"ladrillo","soporte o base","spanish1"
150,"ladrillo","tallar, grabar o rayar","spanish1"
150,"ladrillo","muralla","spanish1"
150,"ladrillo","escaleras o escalones","spanish1"
150,"ladrillo","hornos","spanish1"
150,"ladrillo","arma defensa","spanish1"
150,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
150,"ladrillo","pisa papeles","spanish1"
150,"ladrillo","asientos","spanish1"
150,"ladrillo","romper o destruir","spanish1"
151,"ladrillo","construir inmuebles","spanish1"
151,"ladrillo","muros o paredes","spanish1"
151,"ladrillo","arma defensa","spanish1"
151,"ladrillo","escaleras o escalones","spanish1"
151,"ladrillo","soporte o base","spanish1"
151,"ladrillo","mesas","spanish1"
152,"ladrillo","construir inmuebles","spanish1"
152,"ladrillo","soporte o base","spanish1"
152,"ladrillo","decoraciÃ³n","spanish1"
152,"ladrillo","asientos","spanish1"
152,"ladrillo","escaleras o escalones","spanish1"
152,"ladrillo","esculturas","spanish1"
152,"ladrillo","puertas","spanish1"
152,"ladrillo","botes de basura","spanish1"
152,"ladrillo","pisos","spanish1"
153,"ladrillo","construir inmuebles","spanish1"
153,"ladrillo","soporte o base","spanish1"
153,"ladrillo","escribir","spanish1"
153,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
153,"ladrillo","pisa papeles","spanish1"
153,"ladrillo","caminos o calles","spanish1"
153,"ladrillo","seÃ±alamientos","spanish1"
154,"ladrillo","construir inmuebles","spanish1"
154,"ladrillo","juegos o juguetes","spanish1"
154,"ladrillo","asientos","spanish1"
154,"ladrillo","soporte o base","spanish1"
154,"ladrillo","arma defensa","spanish1"
154,"ladrillo","cancha de fÃºtbol","spanish1"
154,"ladrillo","delimitar superficies","spanish1"
154,"ladrillo","polvo","spanish1"
154,"ladrillo","equilibrar o balancear","spanish1"
155,"ladrillo","equilibrar o balancear","spanish1"
155,"ladrillo","pesas deporte","spanish1"
155,"ladrillo","moldear o aplanar","spanish1"
155,"ladrillo","escaleras o escalones","spanish1"
156,"ladrillo","construir inmuebles","spanish1"
156,"ladrillo","puentes","spanish1"
156,"ladrillo","torres","spanish1"
156,"ladrillo","chimeneas","spanish1"
156,"ladrillo","terrazas","spanish1"
156,"ladrillo","mesas","spanish1"
156,"ladrillo","pisos","spanish1"
157,"ladrillo","mesas","spanish1"
157,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
157,"ladrillo","pintar o dibujar","spanish1"
157,"ladrillo","hornos","spanish1"
158,"ladrillo","construir inmuebles","spanish1"
158,"ladrillo","mesas","spanish1"
158,"ladrillo","asientos","spanish1"
158,"ladrillo","caminos o calles","spanish1"
158,"ladrillo","pintar o dibujar","spanish1"
158,"ladrillo","pisa papeles","spanish1"
159,"ladrillo","construir inmuebles","spanish1"
159,"ladrillo","aislante de temperatura","spanish1"
159,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
159,"ladrillo","pesas deporte","spanish1"
159,"ladrillo","mesas","spanish1"
159,"ladrillo","escaleras o escalones","spanish1"
159,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
159,"ladrillo","polvo","spanish1"
160,"ladrillo","aislante de temperatura","spanish1"
160,"ladrillo","esculturas","spanish1"
160,"ladrillo","pintar o dibujar","spanish1"
160,"ladrillo","herramienta","spanish1"
160,"ladrillo","soporte o base","spanish1"
160,"ladrillo","construir inmuebles","spanish1"
160,"ladrillo","equilibrar o balancear","spanish1"
161,"ladrillo","construir inmuebles","spanish1"
161,"ladrillo","soporte o base","spanish1"
161,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
161,"ladrillo","arma defensa","spanish1"
161,"ladrillo","decoraciÃ³n jardÃ­n","spanish1"
161,"ladrillo","mesas","spanish1"
161,"ladrillo","asientos","spanish1"
161,"ladrillo","muros o paredes","spanish1"
162,"ladrillo","decoraciÃ³n jardÃ­n","spanish1"
162,"ladrillo","escaleras o escalones","spanish1"
162,"ladrillo","pintar o dibujar","spanish1"
162,"ladrillo","contrapeso","spanish1"
163,"ladrillo","construir inmuebles","spanish1"
163,"ladrillo","soporte o base","spanish1"
163,"ladrillo","cancha de fÃºtbol","spanish1"
164,"ladrillo","construir inmuebles","spanish1"
164,"ladrillo","equilibrar o balancear","spanish1"
164,"ladrillo","pesas deporte","spanish1"
164,"ladrillo","juegos o juguetes","spanish1"
164,"ladrillo","contrapeso","spanish1"
164,"ladrillo","comercializaciÃ³n","spanish1"
164,"ladrillo","esculturas","spanish1"
164,"ladrillo","polvo","spanish1"
164,"ladrillo","hacer pintura o colorante","spanish1"
165,"ladrillo","construir inmuebles","spanish1"
166,"ladrillo","construir inmuebles","spanish1"
166,"ladrillo","pintar o dibujar","spanish1"
166,"ladrillo","equilibrar o balancear","spanish1"
166,"ladrillo","juegos o juguetes","spanish1"
166,"ladrillo","escaleras o escalones","spanish1"
167,"ladrillo","pisa papeles","spanish1"
167,"ladrillo","equilibrar o balancear","spanish1"
167,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
168,"ladrillo","construir inmuebles","spanish1"
168,"ladrillo","escaleras o escalones","spanish1"
168,"ladrillo","muros o paredes","spanish1"
168,"ladrillo","soporte o base","spanish1"
169,"ladrillo","construir inmuebles","spanish1"
169,"ladrillo","escaleras o escalones","spanish1"
169,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
169,"ladrillo","aislante temperatura","spanish1"
169,"ladrillo","arma defensa","spanish1"
169,"ladrillo","pesas deporte","spanish1"
169,"ladrillo","pisa papeles","spanish1"
169,"ladrillo","decoraciÃ³n jardÃ­n","spanish1"
170,"ladrillo","construir inmuebles","spanish1"
170,"ladrillo","pisa papeles","spanish1"
170,"ladrillo","flitro de agua","spanish1"
170,"ladrillo","soporte o base","spanish1"
170,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
170,"ladrillo","asientos","spanish1"
171,"ladrillo","ocultar","spanish1"
171,"ladrillo","escaleras o escalones","spanish1"
171,"ladrillo","barrera","spanish1"
171,"ladrillo","delimitar superficies","spanish1"
171,"ladrillo","soporte o base","spanish1"
171,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
171,"ladrillo","pesas deporte","spanish1"
171,"ladrillo","seÃ±alamiento","spanish1"
172,"ladrillo","juegos o juguetes","spanish1"
172,"ladrillo","pesas deporte","spanish1"
172,"ladrillo","esculturas","spanish1"
172,"ladrillo","pintar o dibujar","spanish1"
174,"ladrillo","construir inmuebles","spanish1"
174,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
174,"ladrillo","mesas","spanish1"
174,"ladrillo","asientos","spanish1"
174,"ladrillo","soporte o base","spanish1"
175,"ladrillo","construir inmuebles","spanish1"
175,"ladrillo","bardas","spanish1"
175,"ladrillo","pisos","spanish1"
175,"ladrillo","decoraciÃ³n","spanish1"
175,"ladrillo","pisa papeles","spanish1"
175,"ladrillo","soporte o base","spanish1"
175,"ladrillo","escaleras o escalones","spanish1"
175,"ladrillo","pesas deporte","spanish1"
176,"ladrillo","soporte o base","spanish1"
176,"ladrillo","muros o paredes","spanish1"
176,"ladrillo","decoraciÃ³n","spanish1"
176,"ladrillo","pesas deporte","spanish1"
176,"ladrillo","pisa papeles","spanish1"
176,"ladrillo","asientos","spanish1"
176,"ladrillo","arma defensa","spanish1"
176,"ladrillo","construir inmuebles","spanish1"
177,"ladrillo","construir inmuebles","spanish1"
177,"ladrillo","decoraciÃ³n","spanish1"
177,"ladrillo","arma defensa","spanish1"
177,"ladrillo","escaleras o escalones","spanish1"
177,"ladrillo","esculturas","spanish1"
177,"ladrillo","pintar o dibujar","spanish1"
177,"ladrillo","soporte o base","spanish1"
178,"ladrillo","construir inmuebles","spanish1"
178,"ladrillo","escaleras o escalones","spanish1"
178,"ladrillo","caminos o calles","spanish1"
178,"ladrillo","asientos","spanish1"
