ID,prompt,response,order,rater,ratings,age,sex,cse1,cse2,cse3,cse4,cse5,cse6,cse7,cse8,cse9,cse10,cse11
43,ladrillo,esculturas,5,rater2,2,21,0,4,4,5,5,4,5,4,4,5,5,5
43,ladrillo,esculturas,5,rater3,1,21,0,4,4,5,5,4,5,4,4,5,5,5
43,ladrillo,decoraciÃ³n jardÃ­n,6,rater1,4,21,0,4,4,5,5,4,5,4,4,5,5,5
43,ladrillo,decoraciÃ³n jardÃ­n,6,rater2,2,21,0,4,4,5,5,4,5,4,4,5,5,5
43,ladrillo,decoraciÃ³n jardÃ­n,6,rater3,2,21,0,4,4,5,5,4,5,4,4,5,5,5
43,ladrillo,equilibrar o balancear ,8,rater1,3,21,0,4,4,5,5,4,5,4,4,5,5,5
43,ladrillo,equilibrar o balancear ,8,rater2,2,21,0,4,4,5,5,4,5,4,4,5,5,5
43,ladrillo,equilibrar o balancear ,8,rater3,2,21,0,4,4,5,5,4,5,4,4,5,5,5
43,ladrillo,soporte o base,9,rater1,2,21,0,4,4,5,5,4,5,4,4,5,5,5
43,ladrillo,soporte o base,9,rater2,1,21,0,4,4,5,5,4,5,4,4,5,5,5
43,ladrillo,soporte o base,9,rater3,1,21,0,4,4,5,5,4,5,4,4,5,5,5
44,ladrillo,arma defensa,10,rater1,4,20,0,3,4,4,4,4,3,3,3,3,4,3
44,ladrillo,arma defensa,10,rater2,2,20,0,3,4,4,4,4,3,3,3,3,4,3
44,ladrillo,arma defensa,10,rater3,2,20,0,3,4,4,4,4,3,3,3,3,4,3
44,ladrillo,pesas deporte,12,rater1,4,20,0,3,4,4,4,4,3,3,3,3,4,3
44,ladrillo,pesas deporte,12,rater2,3,20,0,3,4,4,4,4,3,3,3,3,4,3
44,ladrillo,pesas deporte,12,rater3,3,20,0,3,4,4,4,4,3,3,3,3,4,3
44,ladrillo,asientos,3,rater1,2,20,0,3,4,4,4,4,3,3,3,3,4,3
44,ladrillo,asientos,3,rater2,1,20,0,3,4,4,4,4,3,3,3,3,4,3
44,ladrillo,asientos,3,rater3,2,20,0,3,4,4,4,4,3,3,3,3,4,3
44,ladrillo,herramienta,4,rater1,3,20,0,3,4,4,4,4,3,3,3,3,4,3
44,ladrillo,herramienta,4,rater2,2,20,0,3,4,4,4,4,3,3,3,3,4,3
44,ladrillo,herramienta,4,rater3,2,20,0,3,4,4,4,4,3,3,3,3,4,3
44,ladrillo,escaleras o escalones,5,rater1,2,20,0,3,4,4,4,4,3,3,3,3,4,3
44,ladrillo,escaleras o escalones,5,rater2,2,20,0,3,4,4,4,4,3,3,3,3,4,3
44,ladrillo,escaleras o escalones,5,rater3,1,20,0,3,4,4,4,4,3,3,3,3,4,3
44,ladrillo,juegos o juguetes,6,rater1,4,20,0,3,4,4,4,4,3,3,3,3,4,3
44,ladrillo,juegos o juguetes,6,rater2,2,20,0,3,4,4,4,4,3,3,3,3,4,3
44,ladrillo,juegos o juguetes,6,rater3,2,20,0,3,4,4,4,4,3,3,3,3,4,3
44,ladrillo,caja fuerte,7,rater1,5,20,0,3,4,4,4,4,3,3,3,3,4,3
44,ladrillo,caja fuerte,7,rater2,2,20,0,3,4,4,4,4,3,3,3,3,4,3
44,ladrillo,caja fuerte,7,rater3,2,20,0,3,4,4,4,4,3,3,3,3,4,3
44,ladrillo,soporte o base,9,rater1,2,20,0,3,4,4,4,4,3,3,3,3,4,3
44,ladrillo,soporte o base,9,rater2,1,20,0,3,4,4,4,4,3,3,3,3,4,3
44,ladrillo,soporte o base,9,rater3,1,20,0,3,4,4,4,4,3,3,3,3,4,3
45,ladrillo,construir inmuebles,1,rater1,1,19,0,2,2,4,2,1,3,3,2,2,2,3
45,ladrillo,construir inmuebles,1,rater2,1,19,0,2,2,4,2,1,3,3,2,2,2,3
45,ladrillo,construir inmuebles,1,rater3,1,19,0,2,2,4,2,1,3,3,2,2,2,3
45,ladrillo,pesas deporte,12,rater1,4,19,0,2,2,4,2,1,3,3,2,2,2,3
45,ladrillo,pesas deporte,12,rater2,3,19,0,2,2,4,2,1,3,3,2,2,2,3
45,ladrillo,pesas deporte,12,rater3,3,19,0,2,2,4,2,1,3,3,2,2,2,3
45,ladrillo,herramienta,4,rater1,3,19,0,2,2,4,2,1,3,3,2,2,2,3
45,ladrillo,herramienta,4,rater2,2,19,0,2,2,4,2,1,3,3,2,2,2,3
45,ladrillo,herramienta,4,rater3,2,19,0,2,2,4,2,1,3,3,2,2,2,3
45,ladrillo,escaleras o escalones,5,rater1,2,19,0,2,2,4,2,1,3,3,2,2,2,3
45,ladrillo,escaleras o escalones,5,rater2,2,19,0,2,2,4,2,1,3,3,2,2,2,3
45,ladrillo,escaleras o escalones,5,rater3,1,19,0,2,2,4,2,1,3,3,2,2,2,3
45,ladrillo,plataforma,6,rater1,4,19,0,2,2,4,2,1,3,3,2,2,2,3
45,ladrillo,plataforma,6,rater2,1,19,0,2,2,4,2,1,3,3,2,2,2,3
45,ladrillo,plataforma,6,rater3,2,19,0,2,2,4,2,1,3,3,2,2,2,3
45,ladrillo,equilibrar o balancear ,8,rater1,3,19,0,2,2,4,2,1,3,3,2,2,2,3
45,ladrillo,equilibrar o balancear ,8,rater2,2,19,0,2,2,4,2,1,3,3,2,2,2,3
45,ladrillo,equilibrar o balancear ,8,rater3,2,19,0,2,2,4,2,1,3,3,2,2,2,3
45,ladrillo,soporte o base,9,rater1,2,19,0,2,2,4,2,1,3,3,2,2,2,3
45,ladrillo,soporte o base,9,rater2,1,19,0,2,2,4,2,1,3,3,2,2,2,3
45,ladrillo,soporte o base,9,rater3,1,19,0,2,2,4,2,1,3,3,2,2,2,3
46,ladrillo,construir inmuebles,1,rater1,1,19,0,4,5,4,4,3,2,5,4,3,5,5
46,ladrillo,construir inmuebles,1,rater2,1,19,0,4,5,4,4,3,2,5,4,3,5,5
46,ladrillo,construir inmuebles,1,rater3,1,19,0,4,5,4,4,3,2,5,4,3,5,5
46,ladrillo,arma defensa,10,rater1,4,19,0,4,5,4,4,3,2,5,4,3,5,5
46,ladrillo,arma defensa,10,rater2,2,19,0,4,5,4,4,3,2,5,4,3,5,5
46,ladrillo,arma defensa,10,rater3,2,19,0,4,5,4,4,3,2,5,4,3,5,5
46,ladrillo,pesas deporte,12,rater1,4,19,0,4,5,4,4,3,2,5,4,3,5,5
46,ladrillo,pesas deporte,12,rater2,3,19,0,4,5,4,4,3,2,5,4,3,5,5
46,ladrillo,pesas deporte,12,rater3,3,19,0,4,5,4,4,3,2,5,4,3,5,5
46,ladrillo,asientos,3,rater1,2,19,0,4,5,4,4,3,2,5,4,3,5,5
46,ladrillo,asientos,3,rater2,2,19,0,4,5,4,4,3,2,5,4,3,5,5
46,ladrillo,asientos,3,rater3,2,19,0,4,5,4,4,3,2,5,4,3,5,5
46,ladrillo,lego,6,rater1,4,19,0,4,5,4,4,3,2,5,4,3,5,5
46,ladrillo,lego,6,rater2,1,19,0,4,5,4,4,3,2,5,4,3,5,5
46,ladrillo,lego,6,rater3,2,19,0,4,5,4,4,3,2,5,4,3,5,5
46,ladrillo,arcilla,8,rater1,2,19,0,4,5,4,4,3,2,5,4,3,5,5
46,ladrillo,arcilla,8,rater2,1,19,0,4,5,4,4,3,2,5,4,3,5,5
46,ladrillo,arcilla,8,rater3,1,19,0,4,5,4,4,3,2,5,4,3,5,5
46,ladrillo,soporte o base,9,rater1,2,19,0,4,5,4,4,3,2,5,4,3,5,5
46,ladrillo,soporte o base,9,rater2,1,19,0,4,5,4,4,3,2,5,4,3,5,5
46,ladrillo,soporte o base,9,rater3,1,19,0,4,5,4,4,3,2,5,4,3,5,5
47,ladrillo,construir inmuebles,1,rater1,1,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,construir inmuebles,1,rater2,1,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,construir inmuebles,1,rater3,1,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,arma defensa,10,rater1,4,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,arma defensa,10,rater2,2,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,arma defensa,10,rater3,2,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,pisa papeles ,11,rater1,4,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,pisa papeles ,11,rater2,2,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,pisa papeles ,11,rater3,2,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,pesas deporte,12,rater1,4,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,pesas deporte,12,rater2,3,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,pesas deporte,12,rater3,3,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,mesas,2,rater1,2,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,mesas,2,rater2,2,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,mesas,2,rater3,1,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,asientos,3,rater1,2,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,asientos,3,rater2,2,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,asientos,3,rater3,2,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,herramienta,4,rater1,3,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,herramienta,4,rater2,2,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,herramienta,4,rater3,2,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,escaleras o escalones,5,rater1,2,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,escaleras o escalones,5,rater2,2,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,escaleras o escalones,5,rater3,1,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,caminos o calles,6,rater1,2,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,caminos o calles,6,rater2,1,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,caminos o calles,6,rater3,1,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,fogatas,7,rater1,3,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,fogatas,7,rater2,1,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,fogatas,7,rater3,1,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,arcilla,8,rater1,2,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,arcilla,8,rater2,1,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,arcilla,8,rater3,1,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,escultura,9,rater1,5,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,escultura,9,rater2,2,19,0,4,4,4,4,4,4,5,5,5,5,5
47,ladrillo,escultura,9,rater3,1,19,0,4,4,4,4,4,4,5,5,5,5,5
48,ladrillo,construir inmuebles,1,rater1,1,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,construir inmuebles,1,rater2,1,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,construir inmuebles,1,rater3,1,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,arma defensa,10,rater1,4,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,arma defensa,10,rater2,2,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,arma defensa,10,rater3,2,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,aislante de temperatura,11,rater1,4,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,aislante de temperatura,11,rater2,3,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,aislante de temperatura,11,rater3,3,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,pesas deporte,12,rater1,4,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,pesas deporte,12,rater2,3,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,pesas deporte,12,rater3,3,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,mesas,2,rater1,2,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,mesas,2,rater2,2,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,mesas,2,rater3,1,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,asientos,3,rater1,2,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,asientos,3,rater2,2,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,asientos,3,rater3,2,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,banquetas,4,rater1,1,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,banquetas,4,rater2,1,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,banquetas,4,rater3,1,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,tÃºneles,5,rater1,2,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,tÃºneles,5,rater2,1,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,tÃºneles,5,rater3,1,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,puentes,6,rater1,2,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,puentes,6,rater2,1,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,puentes,6,rater3,1,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,hogueras,7,rater1,3,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,hogueras,7,rater2,1,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,hogueras,7,rater3,1,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,almacenes,8,rater1,3,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,almacenes,8,rater2,1,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,almacenes,8,rater3,1,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,soporte o base,9,rater1,2,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,soporte o base,9,rater2,1,19,0,4,4,4,4,4,4,5,4,4,5,5
48,ladrillo,soporte o base,9,rater3,1,19,0,4,4,4,4,4,4,5,4,4,5,5
49,ladrillo,construir inmuebles,1,rater1,1,19,0,5,5,5,5,5,4,5,5,4,5,4
49,ladrillo,construir inmuebles,1,rater2,1,19,0,5,5,5,5,5,4,5,5,4,5,4
49,ladrillo,construir inmuebles,1,rater3,1,19,0,5,5,5,5,5,4,5,5,4,5,4
49,ladrillo,decoraciÃ³n,2,rater1,4,19,0,5,5,5,5,5,4,5,5,4,5,4
49,ladrillo,decoraciÃ³n,2,rater2,2,19,0,5,5,5,5,5,4,5,5,4,5,4
49,ladrillo,decoraciÃ³n,2,rater3,2,19,0,5,5,5,5,5,4,5,5,4,5,4
49,ladrillo,pisa papeles,3,rater1,4,19,0,5,5,5,5,5,4,5,5,4,5,4
49,ladrillo,pisa papeles,3,rater2,2,19,0,5,5,5,5,5,4,5,5,4,5,4
49,ladrillo,pisa papeles,3,rater3,2,19,0,5,5,5,5,5,4,5,5,4,5,4
49,ladrillo,escribir,4,rater1,3,19,0,5,5,5,5,5,4,5,5,4,5,4
49,ladrillo,escribir,4,rater2,2,19,0,5,5,5,5,5,4,5,5,4,5,4
49,ladrillo,escribir,4,rater3,2,19,0,5,5,5,5,5,4,5,5,4,5,4
49,ladrillo,"obstÃ¡culo para detener, frenar o topar",5,rater1,3,19,0,5,5,5,5,5,4,5,5,4,5,4
49,ladrillo,"obstÃ¡culo para detener, frenar o topar",5,rater2,2,19,0,5,5,5,5,5,4,5,5,4,5,4
49,ladrillo,"obstÃ¡culo para detener, frenar o topar",5,rater3,2,19,0,5,5,5,5,5,4,5,5,4,5,4
49,ladrillo,polvo,6,rater1,2,19,0,5,5,5,5,5,4,5,5,4,5,4
49,ladrillo,polvo,6,rater2,1,19,0,5,5,5,5,5,4,5,5,4,5,4
49,ladrillo,polvo,6,rater3,1,19,0,5,5,5,5,5,4,5,5,4,5,4
50,ladrillo,soporte o base,1,rater1,2,21,0,4,4,5,4,4,5,5,5,5,5,5
50,ladrillo,soporte o base,1,rater2,1,21,0,4,4,5,4,4,5,5,5,5,5,5
50,ladrillo,soporte o base,1,rater3,1,21,0,4,4,5,4,4,5,5,5,5,5,5
50,ladrillo,muros o paredes,2,rater1,1,21,0,4,4,5,4,4,5,5,5,5,5,5
50,ladrillo,muros o paredes,2,rater2,1,21,0,4,4,5,4,4,5,5,5,5,5,5
50,ladrillo,muros o paredes,2,rater3,1,21,0,4,4,5,4,4,5,5,5,5,5,5
50,ladrillo,pisa papeles,3,rater1,4,21,0,4,4,5,4,4,5,5,5,5,5,5
50,ladrillo,pisa papeles,3,rater2,2,21,0,4,4,5,4,4,5,5,5,5,5,5
50,ladrillo,pisa papeles,3,rater3,2,21,0,4,4,5,4,4,5,5,5,5,5,5
50,ladrillo,pesas deporte,4,rater1,4,21,0,4,4,5,4,4,5,5,5,5,5,5
50,ladrillo,pesas deporte,4,rater2,3,21,0,4,4,5,4,4,5,5,5,5,5,5
50,ladrillo,pesas deporte,4,rater3,3,21,0,4,4,5,4,4,5,5,5,5,5,5
50,ladrillo,"obstÃ¡culo para detener, frenar o topar",5,rater1,3,21,0,4,4,5,4,4,5,5,5,5,5,5
50,ladrillo,"obstÃ¡culo para detener, frenar o topar",5,rater2,2,21,0,4,4,5,4,4,5,5,5,5,5,5
50,ladrillo,"obstÃ¡culo para detener, frenar o topar",5,rater3,2,21,0,4,4,5,4,4,5,5,5,5,5,5
50,ladrillo,fogatas,6,rater1,3,21,0,4,4,5,4,4,5,5,5,5,5,5
50,ladrillo,fogatas,6,rater2,1,21,0,4,4,5,4,4,5,5,5,5,5,5
50,ladrillo,fogatas,6,rater3,1,21,0,4,4,5,4,4,5,5,5,5,5,5
50,ladrillo,romper o destruir ,7,rater1,4,21,0,4,4,5,4,4,5,5,5,5,5,5
50,ladrillo,romper o destruir ,7,rater2,2,21,0,4,4,5,4,4,5,5,5,5,5,5
50,ladrillo,romper o destruir ,7,rater3,2,21,0,4,4,5,4,4,5,5,5,5,5,5
51,ladrillo,construir inmuebles,1,rater1,1,20,0,5,5,5,5,5,5,5,5,5,5,5
51,ladrillo,construir inmuebles,1,rater2,1,20,0,5,5,5,5,5,5,5,5,5,5,5
51,ladrillo,construir inmuebles,1,rater3,1,20,0,5,5,5,5,5,5,5,5,5,5,5
51,ladrillo,regla,2,rater1,4,20,0,5,5,5,5,5,5,5,5,5,5,5
51,ladrillo,regla,2,rater2,3,20,0,5,5,5,5,5,5,5,5,5,5,5
51,ladrillo,regla,2,rater3,2,20,0,5,5,5,5,5,5,5,5,5,5,5
51,ladrillo,arma defensa,3,rater1,4,20,0,5,5,5,5,5,5,5,5,5,5,5
51,ladrillo,arma defensa,3,rater2,2,20,0,5,5,5,5,5,5,5,5,5,5,5
51,ladrillo,arma defensa,3,rater3,2,20,0,5,5,5,5,5,5,5,5,5,5,5
51,ladrillo,pintar o dibujar  ,4,rater1,3,20,0,5,5,5,5,5,5,5,5,5,5,5
51,ladrillo,pintar o dibujar  ,4,rater2,2,20,0,5,5,5,5,5,5,5,5,5,5,5
51,ladrillo,pintar o dibujar  ,4,rater3,2,20,0,5,5,5,5,5,5,5,5,5,5,5
51,ladrillo,escaleras o escalones,5,rater1,2,20,0,5,5,5,5,5,5,5,5,5,5,5
51,ladrillo,escaleras o escalones,5,rater2,2,20,0,5,5,5,5,5,5,5,5,5,5,5
51,ladrillo,escaleras o escalones,5,rater3,1,20,0,5,5,5,5,5,5,5,5,5,5,5
51,ladrillo,decoraciÃ³n,6,rater1,4,20,0,5,5,5,5,5,5,5,5,5,5,5
51,ladrillo,decoraciÃ³n,6,rater2,2,20,0,5,5,5,5,5,5,5,5,5,5,5
51,ladrillo,decoraciÃ³n,6,rater3,2,20,0,5,5,5,5,5,5,5,5,5,5,5
52,ladrillo,"obstÃ¡culo para detener, frenar o topar",1,rater1,3,21,0,3,4,5,5,5,5,5,5,5,4,5
52,ladrillo,"obstÃ¡culo para detener, frenar o topar",1,rater2,2,21,0,3,4,5,5,5,5,5,5,5,4,5
52,ladrillo,"obstÃ¡culo para detener, frenar o topar",1,rater3,2,21,0,3,4,5,5,5,5,5,5,5,4,5
52,ladrillo,escaleras o escalones,2,rater1,2,21,0,3,4,5,5,5,5,5,5,5,4,5
52,ladrillo,escaleras o escalones,2,rater2,2,21,0,3,4,5,5,5,5,5,5,5,4,5
52,ladrillo,escaleras o escalones,2,rater3,1,21,0,3,4,5,5,5,5,5,5,5,4,5
53,ladrillo,construir inmuebles,1,rater1,1,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,construir inmuebles,1,rater2,1,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,construir inmuebles,1,rater3,1,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,pintar o dibujar,10,rater1,3,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,pintar o dibujar,10,rater2,2,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,pintar o dibujar,10,rater3,2,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,fogatas,11,rater1,3,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,fogatas,11,rater2,1,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,fogatas,11,rater3,1,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,muros o paredes,2,rater1,1,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,muros o paredes,2,rater2,1,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,muros o paredes,2,rater3,1,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,pisa papeles,3,rater1,4,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,pisa papeles,3,rater2,2,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,pisa papeles,3,rater3,2,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,escaleras o escalones,4,rater1,2,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,escaleras o escalones,4,rater2,2,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,escaleras o escalones,4,rater3,1,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,soporte o base,5,rater1,2,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,soporte o base,5,rater2,1,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,soporte o base,5,rater3,1,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,muebles,6,rater1,2,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,muebles,6,rater2,2,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,muebles,6,rater3,2,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,pesas deporte,7,rater1,4,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,pesas deporte,7,rater2,3,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,pesas deporte,7,rater3,3,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,escultura,9,rater1,5,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,escultura,9,rater2,2,22,0,4,4,4,4,3,3,4,4,4,4,3
53,ladrillo,escultura,9,rater3,1,22,0,4,4,4,4,3,3,4,4,4,4,3
54,ladrillo,construir inmuebles,1,rater1,1,22,0,5,5,4,5,4,5,5,4,5,5,4
54,ladrillo,construir inmuebles,1,rater2,1,22,0,5,5,4,5,4,5,5,4,5,5,4
54,ladrillo,construir inmuebles,1,rater3,1,22,0,5,5,4,5,4,5,5,4,5,5,4
55,ladrillo,construir inmuebles,1,rater1,1,23,0,4,3,4,4,4,4,4,4,4,5,4
55,ladrillo,construir inmuebles,1,rater2,1,23,0,4,3,4,4,4,4,4,4,4,5,4
55,ladrillo,construir inmuebles,1,rater3,1,23,0,4,3,4,4,4,4,4,4,4,5,4
55,ladrillo,equilibrar o balancear,2,rater1,3,23,0,4,3,4,4,4,4,4,4,4,5,4
55,ladrillo,equilibrar o balancear,2,rater2,2,23,0,4,3,4,4,4,4,4,4,4,5,4
55,ladrillo,equilibrar o balancear,2,rater3,2,23,0,4,3,4,4,4,4,4,4,4,5,4
55,ladrillo,soporte o base,3,rater1,2,23,0,4,3,4,4,4,4,4,4,4,5,4
55,ladrillo,soporte o base,3,rater2,1,23,0,4,3,4,4,4,4,4,4,4,5,4
55,ladrillo,soporte o base,3,rater3,1,23,0,4,3,4,4,4,4,4,4,4,5,4
56,ladrillo,construir inmuebles,1,rater1,1,18,1,4,4,5,4,4,5,4,4,5,4,5
56,ladrillo,construir inmuebles,1,rater2,1,18,1,4,4,5,4,4,5,4,4,5,4,5
56,ladrillo,construir inmuebles,1,rater3,1,18,1,4,4,5,4,4,5,4,4,5,4,5
56,ladrillo,asientos,2,rater1,2,18,1,4,4,5,4,4,5,4,4,5,4,5
56,ladrillo,asientos,2,rater2,2,18,1,4,4,5,4,4,5,4,4,5,4,5
56,ladrillo,asientos,2,rater3,2,18,1,4,4,5,4,4,5,4,4,5,4,5
56,ladrillo,torres,3,rater1,3,18,1,4,4,5,4,4,5,4,4,5,4,5
56,ladrillo,torres,3,rater2,1,18,1,4,4,5,4,4,5,4,4,5,4,5
56,ladrillo,torres,3,rater3,1,18,1,4,4,5,4,4,5,4,4,5,4,5
56,ladrillo,esculturas,4,rater1,5,18,1,4,4,5,4,4,5,4,4,5,4,5
56,ladrillo,esculturas,4,rater2,2,18,1,4,4,5,4,4,5,4,4,5,4,5
56,ladrillo,esculturas,4,rater3,1,18,1,4,4,5,4,4,5,4,4,5,4,5
56,ladrillo,caminos o calles,5,rater1,2,18,1,4,4,5,4,4,5,4,4,5,4,5
56,ladrillo,caminos o calles,5,rater2,1,18,1,4,4,5,4,4,5,4,4,5,4,5
56,ladrillo,caminos o calles,5,rater3,1,18,1,4,4,5,4,4,5,4,4,5,4,5
56,ladrillo,pintar o dibujar ,6,rater1,3,18,1,4,4,5,4,4,5,4,4,5,4,5
56,ladrillo,pintar o dibujar ,6,rater2,2,18,1,4,4,5,4,4,5,4,4,5,4,5
56,ladrillo,pintar o dibujar ,6,rater3,2,18,1,4,4,5,4,4,5,4,4,5,4,5
57,ladrillo,construir inmuebles,1,rater1,1,19,0,5,5,3,4,5,3,5,5,4,4,3
57,ladrillo,construir inmuebles,1,rater2,1,19,0,5,5,3,4,5,3,5,5,4,4,3
57,ladrillo,construir inmuebles,1,rater3,1,19,0,5,5,3,4,5,3,5,5,4,4,3
57,ladrillo,pisa papeles,2,rater1,4,19,0,5,5,3,4,5,3,5,5,4,4,3
57,ladrillo,pisa papeles,2,rater2,2,19,0,5,5,3,4,5,3,5,5,4,4,3
57,ladrillo,pisa papeles,2,rater3,2,19,0,5,5,3,4,5,3,5,5,4,4,3
57,ladrillo,ocultar ,3,rater1,2,19,0,5,5,3,4,5,3,5,5,4,4,3
57,ladrillo,ocultar ,3,rater2,2,19,0,5,5,3,4,5,3,5,5,4,4,3
57,ladrillo,ocultar ,3,rater3,2,19,0,5,5,3,4,5,3,5,5,4,4,3
57,ladrillo,mesas,4,rater1,2,19,0,5,5,3,4,5,3,5,5,4,4,3
57,ladrillo,mesas,4,rater2,2,19,0,5,5,3,4,5,3,5,5,4,4,3
