"ID","prompt","response","set","lab","order","rater1","rater2","rater3","latency","X1","blockcode","quality","load","ins","condition","con_num","position","start_load","start_bc","sumlatency","flex","Intervalle","fbin"
14,"Erbse","zermatschen",14,8,87,1,1,2,14126,958,"aut_fluent_digits",1.333333333,TRUE,FALSE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,2,TRUE,TRUE,154686,21,3,0
14,"Flöte","ton erzeugen",14,8,91,1,1,1,26426,966,"aut_fluent_digits",1,TRUE,FALSE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,2,TRUE,TRUE,181112,6,4,0
14,"Erbse","zerkauen",14,8,95,1,1,1,5799,957,"aut_fluent_digits",1,TRUE,FALSE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,2,TRUE,TRUE,186911,21,4,0
14,"Flöte","verschenken",14,8,99,1,1,2,10323,968,"aut_fluent_digits",1.333333333,TRUE,FALSE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,2,TRUE,TRUE,197234,17,4,0
14,"Bett","sich hinlegen",14,8,103,1,1,1,11335,941,"aut_fluent_digits",1,TRUE,FALSE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,2,TRUE,TRUE,208569,1,4,0
14,"Säge","Baum fällen",14,8,107,1,1,1,7755,996,"aut_fluent_digits",1,TRUE,FALSE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,2,TRUE,TRUE,216324,3,4,0
14,"Bett","miteinander schlafen",14,8,115,1,2,2,5512,938,"aut_fluent_digits",1.666666667,TRUE,FALSE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,2,TRUE,TRUE,254786,1,5,0
14,"Flöte","üben",14,8,119,1,1,1,8933,967,"aut_fluent_digits",1,TRUE,FALSE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,2,TRUE,TRUE,263719,6,5,0
14,"Erbse","runterschlucken",14,8,123,1,1,2,6560,953,"aut_fluent_digits",1.333333333,TRUE,FALSE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,2,TRUE,TRUE,270279,21,5,0
14,"Bett","machen",14,8,127,1,1,1,4131,937,"aut_fluent_digits",1,TRUE,FALSE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,2,TRUE,TRUE,274410,2,5,1
14,"Säge"," etwas bauen",14,8,135,1,1,2,12463,995,"aut_fluent_digits",1.333333333,TRUE,FALSE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,2,TRUE,TRUE,336673,3,6,0
14,"Erbse","kochen ",14,8,139,1,1,1,15365,949,"aut_fluent_digits",1,TRUE,FALSE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,2,TRUE,TRUE,352038,21,6,0
14,"Flöte","rein pusten",14,8,143,1,1,1,11245,962,"aut_fluent_digits",1,TRUE,FALSE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,2,TRUE,TRUE,363283,6,7,0
14,"Bett","beziehen",14,8,147,1,1,1,3844,931,"aut_fluent_digits",1,TRUE,FALSE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,2,TRUE,TRUE,367127,2,7,0
14,"Erbse","dünsten",14,8,151,1,1,1,5091,946,"aut_fluent_digits",1,TRUE,FALSE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,2,TRUE,TRUE,372218,21,7,0
14,"Erbse","zählen",14,8,159,3,1,1,7263,956,"aut_fluent_digits",1.666666667,TRUE,FALSE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,2,TRUE,TRUE,393570,15,7,1
14,"Flöte","reinigen",14,8,163,1,1,1,14037,963,"aut_fluent_digits",1,TRUE,FALSE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,2,TRUE,TRUE,407607,2,7,0
14,"Bett","sich ausruhen",14,8,171,1,1,1,15120,940,"aut_fluent_digits",1,TRUE,FALSE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,2,TRUE,TRUE,445060,1,8,0
14,"Flöte","schlagen",14,8,175,2,1,2,23796,964,"aut_fluent_digits",1.666666667,TRUE,FALSE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,2,TRUE,TRUE,468856,14,8,0
14,"Säge","werfen",14,8,179,3,1,2,3693,1001,"aut_fluent_digits",2,TRUE,FALSE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,2,TRUE,TRUE,472549,5,8,0
14,"Bett","bude bauen",14,8,183,2,2,3,10538,932,"aut_fluent_digits",2.333333333,TRUE,FALSE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,2,TRUE,TRUE,483087,3,9,0
14,"Erbse","als grünes färbemittel ",14,8,187,3,2,3,14030,945,"aut_fluent_digits",2.666666667,TRUE,FALSE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,2,TRUE,TRUE,497117,12,9,1
14,"Erbse","werfen",14,8,199,2,2,2,17605,955,"aut_fluent_digits",2,TRUE,FALSE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,2,TRUE,TRUE,567768,5,10,0
14,"Erbse","schnipsen",14,8,207,2,1,2,6099,954,"aut_fluent_digits",1.666666667,TRUE,FALSE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,2,TRUE,TRUE,575760,5,10,0
14,"Bett","sich verstecken",14,8,219,2,1,2,12110,942,"aut_fluent_digits",1.666666667,TRUE,FALSE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,2,TRUE,TRUE,595798,5,10,0
14,"Bett","toben",14,8,227,2,1,3,22169,944,"aut_fluent_digits",2,TRUE,FALSE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,2,TRUE,TRUE,620906,5,10,0
14,"Zange","Zahn ziehen",14,8,3,2,2,3,4196,1089,"aut_creative",2.333333333,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,4196,18,1,1
14,"Gurke","Augenmaske",14,8,7,2,3,2,5540,976,"aut_creative",2.333333333,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,12891,16,1,1
14,"Geige","Dekoration",14,8,9,2,2,1,9942,971,"aut_creative",1.666666667,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,22833,12,1,1
14,"Tisch","als Podest",14,8,11,2,2,2,18488,1038,"aut_creative",2,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,41321,3,1,1
14,"Geige","Trommeln",14,8,13,2,2,2,14091,975,"aut_creative",2,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,55412,6,1,1
14,"Zange","Dekoration",14,8,15,3,2,1,17223,1081,"aut_creative",2,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,72635,12,2,0
14,"Gurke","Flöte",14,8,17,4,2,2,11821,978,"aut_creative",2.666666667,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,84456,6,2,0
14,"Gurke","Nase vom Schneemann",14,8,19,4,2,4,15147,980,"aut_creative",3.333333333,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,99603,13,2,1
14,"Geige","Cello",14,8,21,2,2,2,8148,970,"aut_creative",2,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,107751,6,2,0
14,"Zange","Splitter ziehen",14,8,23,2,2,1,7901,1087,"aut_creative",1.666666667,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,115652,18,2,0
14,"Tisch","zum Darunter verstecken",14,8,25,2,2,2,13120,1046,"aut_creative",2,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,128772,5,3,1
14,"Geige","Tanzen",14,8,27,2,2,2,6714,974,"aut_creative",2,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,135486,5,3,0
14,"Tisch","Als Hürde zum Darüber hüpfen",14,8,29,3,3,2,11925,1037,"aut_creative",2.666666667,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,147411,5,3,0
14,"Zange","Etwas festhalten",14,8,31,1,1,1,15991,1083,"aut_creative",1,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,163402,3,3,0
14,"Gurke","Dekoration",14,8,33,3,1,1,12647,977,"aut_creative",1.666666667,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,176049,12,3,0
14,"Zange","Fingernägel abklipsen",14,8,35,3,2,2,36692,1084,"aut_creative",2.333333333,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,212741,16,4,0
14,"Gurke","Stempeln",14,8,37,4,3,3,5070,984,"aut_creative",3.333333333,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,217811,12,4,0
14,"Geige","mit dem Bogen den Boden fegen",14,8,39,4,3,3,11235,972,"aut_creative",3.333333333,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,229046,3,4,0
14,"Tisch","Sitzen",14,8,41,1,1,1,10497,1043,"aut_creative",1,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,239543,1,4,1
14,"Zange","Wäsche aufhängen",14,8,43,3,2,1,25604,1088,"aut_creative",2,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,265147,2,5,1
14,"Gurke","Schlagen",14,8,45,3,1,2,9018,981,"aut_creative",2,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,274165,14,5,1
14,"Geige","Ablagefläche",14,8,47,2,2,2,16497,969,"aut_creative",2,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,290662,1,5,0
14,"Tisch","Trommel",14,8,49,3,2,2,5851,1045,"aut_creative",2.333333333,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,296513,6,5,0
14,"Geige","Rassel",14,8,51,4,3,2,19537,973,"aut_creative",3,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,316050,6,6,0
14,"Zange","Nase zuhalten",14,8,53,3,2,3,7610,1085,"aut_creative",2.666666667,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,323660,14,6,0
14,"Gurke","Schlagstock",14,8,55,3,3,2,13665,982,"aut_creative",2.666666667,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,337325,14,6,0
14,"Tisch","Kochen",14,8,57,1,1,2,19189,1042,"aut_creative",1.333333333,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,356514,21,6,1
14,"Tisch","Kind wickeln",14,8,63,2,3,4,2956,1041,"aut_creative",3,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,380040,16,7,0
14,"Zange","Piercen",14,8,69,3,3,3,20841,1086,"aut_creative",3,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,428328,13,8,0
14,"Tisch","Darauf schlafen",14,8,73,1,1,2,10253,1039,"aut_creative",1.333333333,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,448595,1,8,0
14,"Zange","Dorn ziehen",14,8,75,2,2,3,9338,1082,"aut_creative",2.333333333,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,457933,18,8,0
14,"Gurke","Selbstbefriedigung",14,8,77,3,3,2,15099,983,"aut_creative",2.666666667,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,473032,100,8,1
14,"Tisch","darauf tanzen",14,8,81,2,2,2,13332,1040,"aut_creative",2,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,526562,5,9,0
14,"Tisch","Trennwand ",14,8,83,2,3,3,11030,1044,"aut_creative",2.666666667,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,537592,1,9,0
14,"Gurke","Gurkenmaske",14,8,89,2,2,2,8590,979,"aut_creative",2,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,571279,16,10,0
14,"Gurke","Trommelstock",14,8,91,4,3,3,12037,985,"aut_creative",3.333333333,FALSE,TRUE,"load(kreativ --> viel) --> kein load(viel --> kreativ)",6,4,TRUE,TRUE,583316,6,10,0
15,"Tisch","darauf essen",14,8,3,1,1,1,11165,1188,"aut_fluent",1,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,11165,1,1,1
15,"Geige","musik machen",14,8,5,1,1,1,4333,1131,"aut_fluent",1,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,15498,6,1,1
15,"Axt","holz hacken",14,8,7,1,1,1,3532,1093,"aut_fluent",1,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,19030,3,1,1
15,"Erbse","essen",14,8,9,1,1,1,3214,1112,"aut_fluent",1,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,22244,21,1,1
15,"Geige","ausstellen",14,8,11,3,2,3,12567,1127,"aut_fluent",2.666666667,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,34811,12,1,1
15,"Axt","schleifen",14,8,13,2,1,2,5853,1096,"aut_fluent",1.666666667,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,40664,3,1,0
15,"Erbse","Erbsenzwille",14,8,15,3,3,4,9132,1111,"aut_fluent",3.333333333,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,49796,14,1,1
15,"Tisch","drauf sitzen",14,8,17,1,1,2,9638,1189,"aut_fluent",1.333333333,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,59434,1,1,0
15,"Erbse","Suppe kochen",14,8,19,1,1,1,13617,1116,"aut_fluent",1,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,73051,21,2,0
15,"Axt","ausstellen",14,8,21,3,1,1,20607,1090,"aut_fluent",1.666666667,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,93658,12,2,0
15,"Tisch","Bierpong",14,8,23,2,3,3,5989,1187,"aut_fluent",2.666666667,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,99647,5,2,1
15,"Geige","tauschen",14,8,25,2,1,1,8645,1135,"aut_fluent",1.333333333,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,108292,17,2,1
15,"Tisch","schmiergeln",14,8,27,2,1,3,9530,1193,"aut_fluent",2,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,117822,3,2,0
15,"Geige","säubern",14,8,29,1,1,2,5246,1133,"aut_fluent",1.333333333,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,123068,2,3,1
15,"Erbse","putzen",14,8,31,1,1,2,2697,1115,"aut_fluent",1.333333333,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,125765,2,3,0
15,"Axt","polieren",14,8,33,2,1,1,9668,1094,"aut_fluent",1.333333333,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,135433,2,3,0
15,"Erbse","einlegen",14,8,35,1,1,1,11592,1109,"aut_fluent",1,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,147025,2,3,0
15,"Axt","schnitzen",14,8,37,1,2,2,28007,1097,"aut_fluent",1.666666667,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,175032,12,3,0
15,"Tisch","bauen",14,8,39,1,1,1,3791,1186,"aut_fluent",1,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,178823,3,3,0
15,"Geige","stimmen",14,8,41,1,1,1,11661,1134,"aut_fluent",1,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,190484,6,4,0
15,"Tisch","draufklettern",14,8,43,2,1,3,4977,1190,"aut_fluent",2,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,195461,5,4,0
15,"Geige","zerschlagen",14,8,45,1,1,2,16875,1137,"aut_fluent",1.333333333,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,212336,14,4,0
15,"Erbse","jonglieren",14,8,47,3,2,2,9221,1114,"aut_fluent",2.333333333,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,221557,5,4,0
15,"Axt","bäume fällen",14,8,49,1,1,1,14355,1091,"aut_fluent",1,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,235912,3,4,0
15,"Geige","verkaufen",14,8,51,1,1,1,7099,1136,"aut_fluent",1,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,243011,17,5,0
15,"Erbse","zubereiten",14,8,53,1,1,1,30182,1117,"aut_fluent",1,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,273193,21,5,0
15,"Axt","Weitwurf",14,8,55,3,2,2,7813,1100,"aut_fluent",2.333333333,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,281006,5,5,0
15,"Tisch","Kicker spielen",14,8,57,2,2,4,11028,1191,"aut_fluent",2.666666667,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,292034,5,5,0
15,"Axt","Timbersports",14,8,59,3,3,5,11017,1099,"aut_fluent",3.666666667,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,303051,5,6,0
15,"Geige","sammeln",14,8,61,2,1,2,11119,1132,"aut_fluent",1.666666667,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,314170,17,6,0
15,"Tisch","Podest bauen",14,8,63,3,3,3,12867,1192,"aut_fluent",3,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,327037,3,6,0
15,"Erbse","in die Nase stecken",14,8,65,2,2,2,7718,1113,"aut_fluent",2,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,334755,100,6,1
15,"Tisch","verkaufen",14,8,67,1,1,1,25050,1196,"aut_fluent",1,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,359805,17,6,0
15,"Erbse","Erbsenmuß",14,8,69,1,1,3,8372,1110,"aut_fluent",1.666666667,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,368177,21,7,0
15,"Geige","ein Foto machen",14,8,71,3,1,2,15486,1128,"aut_fluent",2,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,383663,12,7,0
15,"Axt","Büsche beschneiden",14,8,73,2,1,3,13408,1092,"aut_fluent",2,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,397071,3,7,0
15,"Geige","im Museeum ausstellen",14,8,75,3,1,3,26805,1130,"aut_fluent",2.333333333,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,423876,12,8,0
15,"Erbse","auf dem Markt kaufen",14,8,77,1,1,1,32940,1108,"aut_fluent",1,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,456816,17,8,0
15,"Axt","säubern",14,8,79,1,1,1,11997,1095,"aut_fluent",1,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,468813,2,8,0
15,"Tisch","umrücken",14,8,81,1,1,1,10427,1195,"aut_fluent",1,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,479240,1,8,0
15,"Axt","Tannenbaum schlagen",14,8,83,1,1,2,33745,1098,"aut_fluent",1.333333333,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,512985,3,9,0
15,"Tisch","Schreibtisch bauen",14,8,89,1,2,1,12408,1194,"aut_fluent",1.333333333,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,588906,3,10,0
15,"Geige","Geige spielen lernen",14,8,91,1,1,1,14502,1129,"aut_fluent",1,FALSE,FALSE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,2,FALSE,TRUE,603408,6,10,0
15,"Paprika","Teelicht rein",14,8,3,3,3,3,21500,1152,"aut_creative_digits",3,TRUE,TRUE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,3,FALSE,TRUE,21500,19,1,1
15,"Zange","Zähne ziehen",14,8,7,3,2,3,5198,1227,"aut_creative_digits",2.666666667,TRUE,TRUE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,3,FALSE,TRUE,26698,18,1,1
15,"Stuhl","Tisch bauen",14,8,11,1,1,2,21526,1184,"aut_creative_digits",1.333333333,TRUE,TRUE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,3,FALSE,TRUE,48224,1,1,1
15,"Paprika","bemalen",14,8,15,2,1,1,6843,1147,"aut_creative_digits",1.333333333,TRUE,TRUE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,3,FALSE,TRUE,55067,12,1,1
15,"Trommel","Box reinbauen",14,8,19,4,2,3,30768,1209,"aut_creative_digits",3,TRUE,TRUE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,3,FALSE,TRUE,85835,12,2,0
15,"Stuhl","Leiter bauen",14,8,23,1,2,2,18433,1180,"aut_creative_digits",1.666666667,TRUE,TRUE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,3,FALSE,TRUE,104268,3,2,1
15,"Zange","Briefbeschwerer",14,8,27,3,2,2,7768,1223,"aut_creative_digits",2.333333333,TRUE,TRUE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,3,FALSE,TRUE,112036,2,2,1
15,"Trommel","Parade anführen",14,8,31,1,2,3,17977,1211,"aut_creative_digits",2,TRUE,TRUE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,3,FALSE,TRUE,130013,5,3,1
15,"Zange","Musik machen",14,8,35,3,2,2,6929,1225,"aut_creative_digits",2.333333333,TRUE,TRUE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,3,FALSE,TRUE,136942,6,3,1
15,"Stuhl","Winkingerschach daraus bauen",14,8,39,4,4,4,15006,1185,"aut_creative_digits",4,TRUE,TRUE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,3,FALSE,TRUE,151948,5,3,0
15,"Paprika","zu Gemüsebrühe zerkochen",14,8,43,1,2,3,18200,1153,"aut_creative_digits",2,TRUE,TRUE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,3,FALSE,TRUE,170148,21,3,1
15,"Paprika","jonglieren",14,8,47,4,4,4,9416,1150,"aut_creative_digits",4,TRUE,TRUE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,3,FALSE,TRUE,179564,5,3,0
15,"Trommel","Blumenkübel",14,8,55,4,2,3,16941,1208,"aut_creative_digits",3,TRUE,TRUE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,3,FALSE,TRUE,246305,2,5,0
15,"Stuhl","Als Regal an die Wand hängen",14,8,59,3,3,3,18144,1179,"aut_creative_digits",3,TRUE,TRUE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,3,FALSE,TRUE,264449,1,5,0
15,"Trommel","bemalen",14,8,63,2,1,1,28556,1206,"aut_creative_digits",1.333333333,TRUE,TRUE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,3,FALSE,TRUE,293005,12,5,0
15,"Zange","als Besteck benutzen",14,8,71,3,2,2,14674,1221,"aut_creative_digits",2.333333333,TRUE,TRUE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,3,FALSE,TRUE,313363,2,6,0
15,"Paprika","auf dem Kopf balancieren",14,8,75,3,2,2,22226,1146,"aut_creative_digits",2.333333333,TRUE,TRUE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,3,FALSE,TRUE,335589,5,6,0
15,"Stuhl","Rollen drunterschrauben",14,8,79,2,2,3,15769,1182,"aut_creative_digits",2.333333333,TRUE,TRUE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,3,FALSE,TRUE,351358,3,6,0
15,"Paprika","essen",14,8,83,1,1,1,12659,1149,"aut_creative_digits",1,TRUE,TRUE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,3,FALSE,TRUE,364017,21,7,0
15,"Trommel","Gewächshaus",14,8,87,4,4,3,39834,1210,"aut_creative_digits",3.666666667,TRUE,TRUE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,3,FALSE,TRUE,403851,2,7,0
15,"Zange","Mausfalle",14,8,91,2,3,3,22808,1224,"aut_creative_digits",2.666666667,TRUE,TRUE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,3,FALSE,TRUE,426659,14,8,1
15,"Paprika","an Tiere verfüttern",14,8,95,1,2,2,29040,1145,"aut_creative_digits",1.666666667,TRUE,TRUE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,3,FALSE,TRUE,455699,21,8,0
15,"Zange","Boccia spielen",14,8,99,2,3,2,9408,1222,"aut_creative_digits",2.333333333,TRUE,TRUE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,3,FALSE,TRUE,465107,5,8,0
15,"Stuhl","Reise nach Jerusalem",14,8,103,2,3,3,8151,1181,"aut_creative_digits",2.666666667,TRUE,TRUE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,3,FALSE,TRUE,473258,5,8,0
15,"Stuhl","Steckenpferd bauen",14,8,111,3,3,3,18346,1183,"aut_creative_digits",3,TRUE,TRUE,"kein load(kreativ --> viel) --> load(kreativ--> viel)",7,3,FALSE,TRUE,516646,5,9,0
