"ID","prompt","response","comb","komposita","fluency","rater1","rater2","rater3","ori","set","lab","rwa1","rwa2","rwa3","rwa4","rwa5","rwa6","rwa7","rwa8","rwa9","rwa10","rwa11","rwa12","rwa13","rwa14","rwa15","aggression","conventionalism","submission.r","value.tier","value.super","value.letters","value.letterf"
"1473ITJA178","Mülltüte","Windspiel basteln","1473ITJA178-Mülltüte",1,12,4,4,3,3.6666666666666665,13,8,2,4,2,3,2,2,4,3,4,5,5,4,4,3,4,4.25,2.1666666666666665,3,22,16,12,9
"1473ITJA178","Seil","Auto lenken","1473ITJA178-Seil",NA,15,4,3,3,3.3333333333333335,13,8,2,4,2,3,2,2,4,3,4,5,5,4,4,3,4,4.25,2.1666666666666665,3,22,16,12,9
"1473ITJA178","Seil","Bettgestell/Lattenrost","1473ITJA178-Seil",1,15,5,4,3,4,13,8,2,4,2,3,2,2,4,3,4,5,5,4,4,3,4,4.25,2.1666666666666665,3,22,16,12,9
"1473ITJA178","Seil","die Hauswand hochklettern","1473ITJA178-Seil",1,15,3,1,2,2,13,8,2,4,2,3,2,2,4,3,4,5,5,4,4,3,4,4.25,2.1666666666666665,3,22,16,12,9
"1473ITJA178","Seil","Fenster aufmachen","1473ITJA178-Seil",NA,15,3,2,3,2.6666666666666665,13,8,2,4,2,3,2,2,4,3,4,5,5,4,4,3,4,4.25,2.1666666666666665,3,22,16,12,9
"1473ITJA178","Seil","Frühstück holen","1473ITJA178-Seil",NA,15,3,3,3,3,13,8,2,4,2,3,2,2,4,3,4,5,5,4,4,3,4,4.25,2.1666666666666665,3,22,16,12,9
"1473ITJA178","Seil","Geige bespannen","1473ITJA178-Seil",NA,15,5,4,3,4,13,8,2,4,2,3,2,2,4,3,4,5,5,4,4,3,4,4.25,2.1666666666666665,3,22,16,12,9
"1473ITJA178","Seil","Gerät ausschalten","1473ITJA178-Seil",NA,15,4,2,3,3,13,8,2,4,2,3,2,2,4,3,4,5,5,4,4,3,4,4.25,2.1666666666666665,3,22,16,12,9
"1473ITJA178","Seil","Hängematte bauen","1473ITJA178-Seil",1,15,5,3,3,3.6666666666666665,13,8,2,4,2,3,2,2,4,3,4,5,5,4,4,3,4,4.25,2.1666666666666665,3,22,16,12,9
"1473ITJA178","Seil","Kleid nähen","1473ITJA178-Seil",NA,15,4,2,3,3,13,8,2,4,2,3,2,2,4,3,4,5,5,4,4,3,4,4.25,2.1666666666666665,3,22,16,12,9
"1473ITJA178","Seil","Pfannen aufhängen","1473ITJA178-Seil",NA,15,4,2,2,2.6666666666666665,13,8,2,4,2,3,2,2,4,3,4,5,5,4,4,3,4,4.25,2.1666666666666665,3,22,16,12,9
"1473ITJA178","Seil","Pferd reiten","1473ITJA178-Seil",NA,15,3,2,2,2.3333333333333335,13,8,2,4,2,3,2,2,4,3,4,5,5,4,4,3,4,4.25,2.1666666666666665,3,22,16,12,9
"1473ITJA178","Seil","Rücken kraulen","1473ITJA178-Seil",NA,15,3,3,3,3,13,8,2,4,2,3,2,2,4,3,4,5,5,4,4,3,4,4.25,2.1666666666666665,3,22,16,12,9
"1473ITJA178","Seil","Sofa umwickeln","1473ITJA178-Seil",NA,15,3,1,3,2.3333333333333335,13,8,2,4,2,3,2,2,4,3,4,5,5,4,4,3,4,4.25,2.1666666666666665,3,22,16,12,9
"1473ITJA178","Seil","Tannenbaum transportieren","1473ITJA178-Seil",1,15,5,3,3,3.6666666666666665,13,8,2,4,2,3,2,2,4,3,4,5,5,4,4,3,4,4.25,2.1666666666666665,3,22,16,12,9
"1473ITJA178","Seil","Zahn ziehen","1473ITJA178-Seil",NA,15,5,4,3,4,13,8,2,4,2,3,2,2,4,3,4,5,5,4,4,3,4,4.25,2.1666666666666665,3,22,16,12,9
"1483TAAR180","Büroklammer","Blasen platzen lassen","1483TAAR180-Büroklammer",NA,4,4,2,3,3,13,8,1,5,1,5,1,5,5,4,3,3,5,5,5,2,4,4.25,2,1.7999999999999998,11,9,9,6
"1483TAAR180","Büroklammer","Löcher in eine Folie pieksen / pieken","1483TAAR180-Büroklammer",NA,4,2,1,2,1.6666666666666667,13,8,1,5,1,5,1,5,5,4,3,3,5,5,5,2,4,4.25,2,1.7999999999999998,11,9,9,6
"1483TAAR180","Büroklammer","Ohrenschmalz aus den Ohren holen","1483TAAR180-Büroklammer",1,4,3,2,3,2.6666666666666665,13,8,1,5,1,5,1,5,5,4,3,3,5,5,5,2,4,4.25,2,1.7999999999999998,11,9,9,6
"1483TAAR180","Büroklammer","Verwendung als Dietrich","1483TAAR180-Büroklammer",NA,4,3,2,2,2.3333333333333335,13,8,1,5,1,5,1,5,5,4,3,3,5,5,5,2,4,4.25,2,1.7999999999999998,11,9,9,6
"1483TAAR180","Mülltüte","Abdecken von Gegenständen, die nicht nass werden dürfen","1483TAAR180-Mülltüte",NA,4,3,1,2,2,13,8,1,5,1,5,1,5,5,4,3,3,5,5,5,2,4,4.25,2,1.7999999999999998,11,9,9,6
"1483TAAR180","Mülltüte","einkaufen","1483TAAR180-Mülltüte",NA,4,1,1,1,1,13,8,1,5,1,5,1,5,5,4,3,3,5,5,5,2,4,4.25,2,1.7999999999999998,11,9,9,6
"1483TAAR180","Mülltüte","Mordalternative (über den Kopf der Person ziehen)","1483TAAR180-Mülltüte",1,4,2,2,2,2,13,8,1,5,1,5,1,5,5,4,3,3,5,5,5,2,4,4.25,2,1.7999999999999998,11,9,9,6
"1483TAAR180","Mülltüte","Unterbringung von Hab und Gut","1483TAAR180-Mülltüte",NA,4,3,1,2,2,13,8,1,5,1,5,1,5,5,4,3,3,5,5,5,2,4,4.25,2,1.7999999999999998,11,9,9,6
"1483TAAR180","Seil","Aufhalten von Türen","1483TAAR180-Seil",NA,7,3,2,3,2.6666666666666665,13,8,1,5,1,5,1,5,5,4,3,3,5,5,5,2,4,4.25,2,1.7999999999999998,11,9,9,6
"1483TAAR180","Seil","erhängen","1483TAAR180-Seil",NA,7,2,2,2,2,13,8,1,5,1,5,1,5,5,4,3,3,5,5,5,2,4,4.25,2,1.7999999999999998,11,9,9,6
"1483TAAR180","Seil","Fangen von Tieren (Lasso)","1483TAAR180-Seil",NA,7,4,1,1,2,13,8,1,5,1,5,1,5,5,4,3,3,5,5,5,2,4,4.25,2,1.7999999999999998,11,9,9,6
"1483TAAR180","Seil","fesseln","1483TAAR180-Seil",NA,7,3,2,1,2,13,8,1,5,1,5,1,5,5,4,3,3,5,5,5,2,4,4.25,2,1.7999999999999998,11,9,9,6
"1483TAAR180","Seil","Fixieren von Türklinken","1483TAAR180-Seil",1,7,3,2,3,2.6666666666666665,13,8,1,5,1,5,1,5,5,4,3,3,5,5,5,2,4,4.25,2,1.7999999999999998,11,9,9,6
"1483TAAR180","Seil","klettern","1483TAAR180-Seil",NA,7,2,1,1,1.3333333333333333,13,8,1,5,1,5,1,5,5,4,3,3,5,5,5,2,4,4.25,2,1.7999999999999998,11,9,9,6
"1483TAAR180","Seil","Ziehen von schweren Gegenständen","1483TAAR180-Seil",NA,7,1,2,1,1.3333333333333333,13,8,1,5,1,5,1,5,5,4,3,3,5,5,5,2,4,4.25,2,1.7999999999999998,11,9,9,6
"1484LDAP176","Büroklammer","Draht","1484LDAP176-Büroklammer",NA,5,3,3,2,2.6666666666666665,13,8,2,4,2,4,1,4,1,2,3,4,3,5,2,3,4,3,1.5,2.6,22,14,13,10
"1484LDAP176","Büroklammer","Drahtkunst","1484LDAP176-Büroklammer",1,5,4,3,2,3,13,8,2,4,2,4,1,4,1,2,3,4,3,5,2,3,4,3,1.5,2.6,22,14,13,10
"1484LDAP176","Büroklammer","Elektronik","1484LDAP176-Büroklammer",NA,5,4,3,3,3.3333333333333335,13,8,2,4,2,4,1,4,1,2,3,4,3,5,2,3,4,3,1.5,2.6,22,14,13,10
"1484LDAP176","Büroklammer","Resettaste drücken","1484LDAP176-Büroklammer",1,5,3,3,3,3,13,8,2,4,2,4,1,4,1,2,3,4,3,5,2,3,4,3,1.5,2.6,22,14,13,10
"1484LDAP176","Büroklammer","Türöffner","1484LDAP176-Büroklammer",1,5,3,2,2,2.3333333333333335,13,8,2,4,2,4,1,4,1,2,3,4,3,5,2,3,4,3,1.5,2.6,22,14,13,10
"1484LDAP176","Mülltüte","ersticken","1484LDAP176-Mülltüte",NA,4,2,2,2,2,13,8,2,4,2,4,1,4,1,2,3,4,3,5,2,3,4,3,1.5,2.6,22,14,13,10
"1484LDAP176","Mülltüte","Lebensmittel aufbewahren","1484LDAP176-Mülltüte",1,4,2,2,2,2,13,8,2,4,2,4,1,4,1,2,3,4,3,5,2,3,4,3,1.5,2.6,22,14,13,10
"1484LDAP176","Mülltüte","Poncho","1484LDAP176-Mülltüte",NA,4,3,1,2,2,13,8,2,4,2,4,1,4,1,2,3,4,3,5,2,3,4,3,1.5,2.6,22,14,13,10
"1484LDAP176","Mülltüte","Sammelbehälter","1484LDAP176-Mülltüte",NA,4,2,2,2,2,13,8,2,4,2,4,1,4,1,2,3,4,3,5,2,3,4,3,1.5,2.6,22,14,13,10
"1484LDAP176","Seil","abschleppen","1484LDAP176-Seil",NA,8,2,2,1,1.6666666666666667,13,8,2,4,2,4,1,4,1,2,3,4,3,5,2,3,4,3,1.5,2.6,22,14,13,10
"1484LDAP176","Seil","anzünden","1484LDAP176-Seil",NA,8,3,2,2,2.3333333333333335,13,8,2,4,2,4,1,4,1,2,3,4,3,5,2,3,4,3,1.5,2.6,22,14,13,10
"1484LDAP176","Seil","Fallen stellen","1484LDAP176-Seil",NA,8,4,4,2,3.3333333333333335,13,8,2,4,2,4,1,4,1,2,3,4,3,5,2,3,4,3,1.5,2.6,22,14,13,10
"1484LDAP176","Seil","fesseln","1484LDAP176-Seil",NA,8,2,1,1,1.3333333333333333,13,8,2,4,2,4,1,4,1,2,3,4,3,5,2,3,4,3,1.5,2.6,22,14,13,10
"1484LDAP176","Seil","klettern","1484LDAP176-Seil",NA,8,2,1,1,1.3333333333333333,13,8,2,4,2,4,1,4,1,2,3,4,3,5,2,3,4,3,1.5,2.6,22,14,13,10
"1484LDAP176","Seil","Lasso","1484LDAP176-Seil",NA,8,3,1,1,1.6666666666666667,13,8,2,4,2,4,1,4,1,2,3,4,3,5,2,3,4,3,1.5,2.6,22,14,13,10
"1484LDAP176","Seil","strangulieren","1484LDAP176-Seil",NA,8,3,2,2,2.3333333333333335,13,8,2,4,2,4,1,4,1,2,3,4,3,5,2,3,4,3,1.5,2.6,22,14,13,10
"1484LDAP176","Seil","tauziehen","1484LDAP176-Seil",1,8,1,2,1,1.3333333333333333,13,8,2,4,2,4,1,4,1,2,3,4,3,5,2,3,4,3,1.5,2.6,22,14,13,10
"1487ASAU188","Büroklammer","Angelhaken","1487ASAU188-Büroklammer",1,5,4,4,2,3.3333333333333335,13,8,4,5,5,5,1,3,2,3,2,5,2,4,2,2,4,2.5,2.5,2.4,11,9,9,7
"1487ASAU188","Büroklammer","Dietrich","1487ASAU188-Büroklammer",NA,5,3,2,2,2.3333333333333335,13,8,4,5,5,5,1,3,2,3,2,5,2,4,2,2,4,2.5,2.5,2.4,11,9,9,7
"1487ASAU188","Büroklammer","Rührstock in der Küche","1487ASAU188-Büroklammer",1,5,4,3,3,3.3333333333333335,13,8,4,5,5,5,1,3,2,3,2,5,2,4,2,2,4,2.5,2.5,2.4,11,9,9,7
"1487ASAU188","Büroklammer","Selbstmordgerät. auseinander biegen","1487ASAU188-Büroklammer",1,5,4,2,2,2.6666666666666665,13,8,4,5,5,5,1,3,2,3,2,5,2,4,2,2,4,2.5,2.5,2.4,11,9,9,7
"1487ASAU188","Büroklammer","Waffe auseinander biegen und stechen. ","1487ASAU188-Büroklammer",NA,5,3,2,2,2.3333333333333335,13,8,4,5,5,5,1,3,2,3,2,5,2,4,2,2,4,2.5,2.5,2.4,11,9,9,7
"1487ASAU188","Mülltüte","als Dusche. oben Wasser rein und unten Löcher, sodass es rausfließt","1487ASAU188-Mülltüte",NA,6,5,4,4,4.333333333333333,13,8,4,5,5,5,1,3,2,3,2,5,2,4,2,2,4,2.5,2.5,2.4,11,9,9,7
"1487ASAU188","Mülltüte","als Fallschirm ","1487ASAU188-Mülltüte",1,6,5,4,3,4,13,8,4,5,5,5,1,3,2,3,2,5,2,4,2,2,4,2.5,2.5,2.4,11,9,9,7
"1487ASAU188","Mülltüte","als Mütze ","1487ASAU188-Mülltüte",NA,6,3,2,3,2.6666666666666665,13,8,4,5,5,5,1,3,2,3,2,5,2,4,2,2,4,2.5,2.5,2.4,11,9,9,7
"1487ASAU188","Mülltüte","als Schuh ","1487ASAU188-Mülltüte",NA,6,4,3,2,3,13,8,4,5,5,5,1,3,2,3,2,5,2,4,2,2,4,2.5,2.5,2.4,11,9,9,7
"1487ASAU188","Mülltüte","als Tasche","1487ASAU188-Mülltüte",NA,6,3,1,1,1.6666666666666667,13,8,4,5,5,5,1,3,2,3,2,5,2,4,2,2,4,2.5,2.5,2.4,11,9,9,7
"1487ASAU188","Mülltüte","Toilette für unterwegs","1487ASAU188-Mülltüte",NA,6,2,3,3,2.6666666666666665,13,8,4,5,5,5,1,3,2,3,2,5,2,4,2,2,4,2.5,2.5,2.4,11,9,9,7
"1487ASAU188","Seil","als Gürtel ","1487ASAU188-Seil",NA,2,2,2,2,2,13,8,4,5,5,5,1,3,2,3,2,5,2,4,2,2,4,2.5,2.5,2.4,11,9,9,7
"1487ASAU188","Seil","als Wischer um den Lappen auf dem Boden zu ziehen","1487ASAU188-Seil",NA,2,4,3,3,3.3333333333333335,13,8,4,5,5,5,1,3,2,3,2,5,2,4,2,2,4,2.5,2.5,2.4,11,9,9,7
"1491IAFE174","Büroklammer","als Zahnstocher","1491IAFE174-Büroklammer",1,5,3,2,3,2.6666666666666665,13,8,1,3,1,4,1,4,1,5,2,5,3,3,3,4,2,2.5,1.3333333333333333,2,11,15,7,6
"1491IAFE174","Büroklammer","Kette","1491IAFE174-Büroklammer",NA,5,2,1,2,1.6666666666666667,13,8,1,3,1,4,1,4,1,5,2,5,3,3,3,4,2,2.5,1.3333333333333333,2,11,15,7,6
"1491IAFE174","Büroklammer","Nagel","1491IAFE174-Büroklammer",NA,5,4,1,3,2.6666666666666665,13,8,1,3,1,4,1,4,1,5,2,5,3,3,3,4,2,2.5,1.3333333333333333,2,11,15,7,6
"1491IAFE174","Büroklammer","Ohrstecker","1491IAFE174-Büroklammer",1,5,2,1,1,1.3333333333333333,13,8,1,3,1,4,1,4,1,5,2,5,3,3,3,4,2,2.5,1.3333333333333333,2,11,15,7,6
"1491IAFE174","Büroklammer","Spieß","1491IAFE174-Büroklammer",NA,5,5,3,3,3.6666666666666665,13,8,1,3,1,4,1,4,1,5,2,5,3,3,3,4,2,2.5,1.3333333333333333,2,11,15,7,6
"1491IAFE174","Mülltüte","aufheben","1491IAFE174-Mülltüte",NA,6,1,1,1,1,13,8,1,3,1,4,1,4,1,5,2,5,3,3,3,4,2,2.5,1.3333333333333333,2,11,15,7,6
"1491IAFE174","Mülltüte","einfrieren","1491IAFE174-Mülltüte",NA,6,1,1,1,1,13,8,1,3,1,4,1,4,1,5,2,5,3,3,3,4,2,2.5,1.3333333333333333,2,11,15,7,6
"1491IAFE174","Mülltüte","im Kühlschrank lagern","1491IAFE174-Mülltüte",1,6,2,1,2,1.6666666666666667,13,8,1,3,1,4,1,4,1,5,2,5,3,3,3,4,2,2.5,1.3333333333333333,2,11,15,7,6
"1491IAFE174","Mülltüte","mit sich tragen","1491IAFE174-Mülltüte",NA,6,1,1,1,1,13,8,1,3,1,4,1,4,1,5,2,5,3,3,3,4,2,2.5,1.3333333333333333,2,11,15,7,6
"1491IAFE174","Mülltüte","verbrennen","1491IAFE174-Mülltüte",NA,6,1,2,2,1.6666666666666667,13,8,1,3,1,4,1,4,1,5,2,5,3,3,3,4,2,2.5,1.3333333333333333,2,11,15,7,6
"1491IAFE174","Mülltüte","wiederverwenden","1491IAFE174-Mülltüte",NA,6,1,2,1,1.3333333333333333,13,8,1,3,1,4,1,4,1,5,2,5,3,3,3,4,2,2.5,1.3333333333333333,2,11,15,7,6
"1491IAFE174","Seil","bügeln","1491IAFE174-Seil",NA,10,4,1,3,2.6666666666666665,13,8,1,3,1,4,1,4,1,5,2,5,3,3,3,4,2,2.5,1.3333333333333333,2,11,15,7,6
"1491IAFE174","Seil","eincremen","1491IAFE174-Seil",NA,10,4,2,3,3,13,8,1,3,1,4,1,4,1,5,2,5,3,3,3,4,2,2.5,1.3333333333333333,2,11,15,7,6
"1491IAFE174","Seil","essen","1491IAFE174-Seil",NA,10,2,3,3,2.6666666666666665,13,8,1,3,1,4,1,4,1,5,2,5,3,3,3,4,2,2.5,1.3333333333333333,2,11,15,7,6
"1491IAFE174","Seil","filmen","1491IAFE174-Seil",NA,10,2,2,1,1.6666666666666667,13,8,1,3,1,4,1,4,1,5,2,5,3,3,3,4,2,2.5,1.3333333333333333,2,11,15,7,6
"1491IAFE174","Seil","hören","1491IAFE174-Seil",NA,10,5,1,2,2.6666666666666665,13,8,1,3,1,4,1,4,1,5,2,5,3,3,3,4,2,2.5,1.3333333333333333,2,11,15,7,6
"1491IAFE174","Seil","in die Tasche stecken","1491IAFE174-Seil",NA,10,1,2,1,1.3333333333333333,13,8,1,3,1,4,1,4,1,5,2,5,3,3,3,4,2,2.5,1.3333333333333333,2,11,15,7,6
"1491IAFE174","Seil","kochen","1491IAFE174-Seil",NA,10,2,2,2,2,13,8,1,3,1,4,1,4,1,5,2,5,3,3,3,4,2,2.5,1.3333333333333333,2,11,15,7,6
"1491IAFE174","Seil","lochen","1491IAFE174-Seil",NA,10,2,2,1,1.6666666666666667,13,8,1,3,1,4,1,4,1,5,2,5,3,3,3,4,2,2.5,1.3333333333333333,2,11,15,7,6
"1491IAFE174","Seil","verbrennen","1491IAFE174-Seil",NA,10,3,2,2,2.3333333333333335,13,8,1,3,1,4,1,4,1,5,2,5,3,3,3,4,2,2.5,1.3333333333333333,2,11,15,7,6
"1491IAFE174","Seil","vergraben","1491IAFE174-Seil",NA,10,1,1,2,1.3333333333333333,13,8,1,3,1,4,1,4,1,5,2,5,3,3,3,4,2,2.5,1.3333333333333333,2,11,15,7,6
"1494IAAU160","Büroklammer","als Ohrring ","1494IAAU160-Büroklammer",1,9,2,1,2,1.6666666666666667,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1494IAAU160","Büroklammer","Anhänger daraus basteln ","1494IAAU160-Büroklammer",NA,9,2,2,2,2,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1494IAAU160","Büroklammer","Armband draus machen ","1494IAAU160-Büroklammer",1,9,2,1,2,1.6666666666666667,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1494IAAU160","Büroklammer","Bauchnabelpiercing","1494IAAU160-Büroklammer",1,9,2,1,2,1.6666666666666667,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1494IAAU160","Büroklammer","Hosenverschluss","1494IAAU160-Büroklammer",1,9,2,3,3,2.6666666666666665,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1494IAAU160","Büroklammer","Tauschen um an ein Haus zu kommen ","1494IAAU160-Büroklammer",NA,9,4,4,3,3.6666666666666665,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1494IAAU160","Büroklammer","zum Aufhängen verschiedener Gegenstände ","1494IAAU160-Büroklammer",NA,9,3,2,2,2.3333333333333335,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1494IAAU160","Büroklammer","zum Öffnen verschiedener Dinge ","1494IAAU160-Büroklammer",NA,9,3,2,2,2.3333333333333335,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1494IAAU160","Büroklammer","zum Verschließen ","1494IAAU160-Büroklammer",NA,9,2,3,2,2.3333333333333335,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1494IAAU160","Mülltüte","Abdeckung ","1494IAAU160-Mülltüte",NA,12,2,1,1,1.3333333333333333,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1494IAAU160","Mülltüte","auskleiden von Schubladen ","1494IAAU160-Mülltüte",1,12,4,2,3,3,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1494IAAU160","Mülltüte","Blume daraus basteln ","1494IAAU160-Mülltüte",NA,12,3,3,3,3,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1494IAAU160","Mülltüte","Bodenschutz","1494IAAU160-Mülltüte",1,12,2,1,2,1.6666666666666667,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1494IAAU160","Mülltüte","Drachen bauen ","1494IAAU160-Mülltüte",NA,12,4,3,3,3.3333333333333335,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1494IAAU160","Mülltüte","Fallschirm bauen ","1494IAAU160-Mülltüte",1,12,4,4,3,3.6666666666666665,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1494IAAU160","Mülltüte","Klamottenschutz basteln ","1494IAAU160-Mülltüte",1,12,3,2,2,2.3333333333333335,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1494IAAU160","Mülltüte","Regenschutz ","1494IAAU160-Mülltüte",1,12,3,1,2,2,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1494IAAU160","Mülltüte","Sammelbehälter","1494IAAU160-Mülltüte",1,12,1,2,2,1.6666666666666667,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1494IAAU160","Mülltüte","Schürze daraus basteln ","1494IAAU160-Mülltüte",NA,12,4,3,2,3,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1494IAAU160","Mülltüte","Tasche daraus basteln ","1494IAAU160-Mülltüte",NA,12,3,1,2,2,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1494IAAU160","Mülltüte","Wasser sammeln ","1494IAAU160-Mülltüte",NA,12,4,2,2,2.6666666666666665,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1494IAAU160","Seil","Absperrung ","1494IAAU160-Seil",NA,8,2,2,1,1.6666666666666667,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1494IAAU160","Seil","Blumenleine zum Wachsen von Kletterpflanzen ","1494IAAU160-Seil",1,8,4,4,3,3.6666666666666665,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1494IAAU160","Seil","Fotoleine gestalten ","1494IAAU160-Seil",1,8,3,3,2,2.6666666666666665,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1494IAAU160","Seil","Garderobe bauen ","1494IAAU160-Seil",NA,8,3,3,3,3,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1494IAAU160","Seil","Geländer daraus bauen ","1494IAAU160-Seil",NA,8,3,3,2,2.6666666666666665,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1494IAAU160","Seil","Kerzenhalter bauen ","1494IAAU160-Seil",1,8,4,3,3,3.3333333333333335,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1494IAAU160","Seil","Untersetzer basteln ","1494IAAU160-Seil",1,8,4,3,3,3.3333333333333335,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1494IAAU160","Seil","Wäscheleine ","1494IAAU160-Seil",1,8,3,2,2,2.3333333333333335,13,8,2,3,2,5,1,3,2,3,4,2,4,4,2,3,3,3.25,2.1666666666666665,2.6,15,8,14,10
"1507tese180","Büroklammer","Akupunktur","1507tese180-Büroklammer",NA,10,5,3,3,3.6666666666666665,13,8,1,5,1,5,1,4,1,1,1,5,2,5,3,1,2,2,1,2.8,20,18,15,16
"1507tese180","Büroklammer","Haarspange","1507tese180-Büroklammer",1,10,2,1,3,2,13,8,1,5,1,5,1,4,1,1,1,5,2,5,3,1,2,2,1,2.8,20,18,15,16
"1507tese180","Büroklammer","Halloweenkostüm","1507tese180-Büroklammer",1,10,4,3,2,3,13,8,1,5,1,5,1,4,1,1,1,5,2,5,3,1,2,2,1,2.8,20,18,15,16
"1507tese180","Büroklammer","Kettenhemd basteln","1507tese180-Büroklammer",1,10,5,3,4,4,13,8,1,5,1,5,1,4,1,1,1,5,2,5,3,1,2,2,1,2.8,20,18,15,16
"1507tese180","Büroklammer","Kunstwerke durch biegen","1507tese180-Büroklammer",1,10,3,1,2,2,13,8,1,5,1,5,1,4,1,1,1,5,2,5,3,1,2,2,1,2.8,20,18,15,16
"1507tese180","Büroklammer","Musik machen","1507tese180-Büroklammer",NA,10,4,3,3,3.3333333333333335,13,8,1,5,1,5,1,4,1,1,1,5,2,5,3,1,2,2,1,2.8,20,18,15,16
"1507tese180","Büroklammer","Seil basteln","1507tese180-Büroklammer",NA,10,3,2,2,2.3333333333333335,13,8,1,5,1,5,1,4,1,1,1,5,2,5,3,1,2,2,1,2.8,20,18,15,16
"1507tese180","Büroklammer","um seine Magneten zu finden","1507tese180-Büroklammer",NA,10,4,4,3,3.6666666666666665,13,8,1,5,1,5,1,4,1,1,1,5,2,5,3,1,2,2,1,2.8,20,18,15,16
"1507tese180","Büroklammer","Waffe","1507tese180-Büroklammer",NA,10,4,2,2,2.6666666666666665,13,8,1,5,1,5,1,4,1,1,1,5,2,5,3,1,2,2,1,2.8,20,18,15,16
"1507tese180","Büroklammer","Wunden nähen","1507tese180-Büroklammer",NA,10,5,4,3,4,13,8,1,5,1,5,1,4,1,1,1,5,2,5,3,1,2,2,1,2.8,20,18,15,16
"1507tese180","Mülltüte","Aquarium","1507tese180-Mülltüte",NA,15,5,5,3,4.333333333333333,13,8,1,5,1,5,1,4,1,1,1,5,2,5,3,1,2,2,1,2.8,20,18,15,16
"1507tese180","Mülltüte","Bakterien kultivieren","1507tese180-Mülltüte",NA,15,5,5,3,4.333333333333333,13,8,1,5,1,5,1,4,1,1,1,5,2,5,3,1,2,2,1,2.8,20,18,15,16
"1507tese180","Mülltüte","ersticken","1507tese180-Mülltüte",NA,15,2,2,2,2,13,8,1,5,1,5,1,4,1,1,1,5,2,5,3,1,2,2,1,2.8,20,18,15,16
"1507tese180","Mülltüte","Fallschirm für Figuren","1507tese180-Mülltüte",1,15,5,4,3,4,13,8,1,5,1,5,1,4,1,1,1,5,2,5,3,1,2,2,1,2.8,20,18,15,16
