"ID","prompt","response","set","lp","order","rater1","rater2","rater3","iq_all","cpi","cse","growth","fixed","IRT","Nv","Nw","Ac","Ap","Ci","Co","Ee","Ea","Oi","Oo","N_BFAS","A_BFAS","C_BFAS","E_BFAS","O_BFAS","CREAT_ACT","visual","music","dance","archit","writing","humor","inventions","science","theatre","culinary","caq","CAQLN","CACTLN","bric_pre","bric_pos","can_pret","can_pos","sqCAQ","lnvisual","lnmusic"
445926,"puszka","lusterko",1,427,"p16",4,4,4,0.8999999999999999,5.6,5.333333333333333,4.4,3.8,3.8333333333333335,3.4,3.1,3.8,3.9,3.5,3.4,3.5,3.1,3.9,4.7,3.25,3.85,3.45,3.3,4.3,0.42424242424242425,1,4,0,0,1,2,0,6,1,1,16,2.833213344056216,0.3536400402435784,30.5,46.5,59,52.5,4,0.6931471805599453,1.6094379124341003
446070,"puszka","zrobić grzechotkę",1,2851,"p1",3,3,2,0.6000000000000001,5.2,5.166666666666667,4,1.4,3.6666666666666665,1.9,2,4.6,4,3.9,2.3,3.7,4.4,3.7,3.2,1.95,4.3,3.1,4.05,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,35.5,40.5,65,0,0,0
446070,"puszka","skarbonka",1,2852,"p2",2,2,2,0.6000000000000001,5.2,5.166666666666667,4,1.4,3.6666666666666665,1.9,2,4.6,4,3.9,2.3,3.7,4.4,3.7,3.2,1.95,4.3,3.1,4.05,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,35.5,40.5,65,0,0,0
446070,"puszka","przerobić na miskę dla kota",1,2853,"p3",2,2,1,0.6000000000000001,5.2,5.166666666666667,4,1.4,3.6666666666666665,1.9,2,4.6,4,3.9,2.3,3.7,4.4,3.7,3.2,1.95,4.3,3.1,4.05,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,35.5,40.5,65,0,0,0
446070,"puszka","zabawka dla kota",1,2854,"p4",2,3,2,0.6000000000000001,5.2,5.166666666666667,4,1.4,3.6666666666666665,1.9,2,4.6,4,3.9,2.3,3.7,4.4,3.7,3.2,1.95,4.3,3.1,4.05,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,35.5,40.5,65,0,0,0
446070,"puszka","na plastykę dla dziecka(można zrobić ludzika ,drzewo)",1,2855,"p5",3,3,3,0.6000000000000001,5.2,5.166666666666667,4,1.4,3.6666666666666665,1.9,2,4.6,4,3.9,2.3,3.7,4.4,3.7,3.2,1.95,4.3,3.1,4.05,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,35.5,40.5,65,0,0,0
446070,"puszka","do przechowywania gwoździ ,kasy i tp.",1,2856,"p6",2,2,2,0.6000000000000001,5.2,5.166666666666667,4,1.4,3.6666666666666665,1.9,2,4.6,4,3.9,2.3,3.7,4.4,3.7,3.2,1.95,4.3,3.1,4.05,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,35.5,40.5,65,0,0,0
446619,"puszka","popielniczka",1,2951,"p1",2,1,2,0.2064516129032258,7,7,4.2,1.8,5,1.4,3,5,4.6,5,4.2,5,3.4,4.3,4.2,2.2,4.8,4.6,4.2,4.25,0.18181818181818182,0,0,0,0,1,1,0,1,0,1,4,1.6094379124341003,0.16705408466316624,98,99,98,99,2,0,0
446619,"puszka","stojak na długopisy",1,2952,"p2",1,1,2,0.2064516129032258,7,7,4.2,1.8,5,1.4,3,5,4.6,5,4.2,5,3.4,4.3,4.2,2.2,4.8,4.6,4.2,4.25,0.18181818181818182,0,0,0,0,1,1,0,1,0,1,4,1.6094379124341003,0.16705408466316624,98,99,98,99,2,0,0
446619,"puszka","wazon",1,2953,"p3",2,2,2,0.2064516129032258,7,7,4.2,1.8,5,1.4,3,5,4.6,5,4.2,5,3.4,4.3,4.2,2.2,4.8,4.6,4.2,4.25,0.18181818181818182,0,0,0,0,1,1,0,1,0,1,4,1.6094379124341003,0.16705408466316624,98,99,98,99,2,0,0
446619,"puszka","doniczka",1,2954,"p4",2,2,2,0.2064516129032258,7,7,4.2,1.8,5,1.4,3,5,4.6,5,4.2,5,3.4,4.3,4.2,2.2,4.8,4.6,4.2,4.25,0.18181818181818182,0,0,0,0,1,1,0,1,0,1,4,1.6094379124341003,0.16705408466316624,98,99,98,99,2,0,0
446619,"puszka","ozdobne pudelko",1,2955,"p5",2,2,2,0.2064516129032258,7,7,4.2,1.8,5,1.4,3,5,4.6,5,4.2,5,3.4,4.3,4.2,2.2,4.8,4.6,4.2,4.25,0.18181818181818182,0,0,0,0,1,1,0,1,0,1,4,1.6094379124341003,0.16705408466316624,98,99,98,99,2,0,0
446659,"puszka","dla zabawy",1,2646,"p1",3,2,3,0.16774193548387098,5,5.166666666666667,1,1,2.8333333333333335,2.9,3.2,3.1,2.8,2.8,3.2,3,3.2,2.8,2.9,3.05,2.95,3,3.1,2.85,0.0303030303030303,3,6,5,5,2,4,4,4,5,4,42,3.7612001156935624,0.02985296314968113,67,74.5,78,72,6.48074069840786,1.3862943611198906,1.9459101490553132
446710,"puszka","na długopisy na biurko",1,1029,"p1",1,1,2,0.4774193548387097,5.6,4.833333333333333,4.2,2.2,3.3333333333333335,2.9,2.8,4.2,3.4,3.6,3.2,3.5,3.4,3.7,3,2.85,3.8,3.4,3.45,3.35,0.09090909090909091,0,0,0,0,0,0,0,0,0,1,1,0.6931471805599453,0.0870113769896297,50,33.5,35,35,1,0,0
448421,"puszka","do gry w piłkę nożną,",1,3122,"p1",3,2,2,0.47419354838709676,7,7,3.4,2.2,2.6666666666666665,3,2.8,4.5,3.3,3.9,4.7,3.7,4.9,4,4.3,2.9,3.9,4.3,4.3,4.15,0.2727272727272727,0,0,0,0,0,1,1,0,0,4,6,1.9459101490553132,0.24116205681688804,65.5,64.5,68,76,2.449489742783178,0,0
448421,"puszka","jako popielniczkę,",1,3123,"p2",2,1,2,0.47419354838709676,7,7,3.4,2.2,2.6666666666666665,3,2.8,4.5,3.3,3.9,4.7,3.7,4.9,4,4.3,2.9,3.9,4.3,4.3,4.15,0.2727272727272727,0,0,0,0,0,1,1,0,0,4,6,1.9459101490553132,0.24116205681688804,65.5,64.5,68,76,2.449489742783178,0,0
448421,"puszka","jako śmietniczkę,",1,3124,"p3",2,1,2,0.47419354838709676,7,7,3.4,2.2,2.6666666666666665,3,2.8,4.5,3.3,3.9,4.7,3.7,4.9,4,4.3,2.9,3.9,4.3,4.3,4.15,0.2727272727272727,0,0,0,0,0,1,1,0,0,4,6,1.9459101490553132,0.24116205681688804,65.5,64.5,68,76,2.449489742783178,0,0
448421,"puszka","jako skarbonkę,",1,3125,"p4",2,2,2,0.47419354838709676,7,7,3.4,2.2,2.6666666666666665,3,2.8,4.5,3.3,3.9,4.7,3.7,4.9,4,4.3,2.9,3.9,4.3,4.3,4.15,0.2727272727272727,0,0,0,0,0,1,1,0,0,4,6,1.9459101490553132,0.24116205681688804,65.5,64.5,68,76,2.449489742783178,0,0
448421,"puszka","jako instrument muzyczny,",1,3126,"p5",3,3,2,0.47419354838709676,7,7,3.4,2.2,2.6666666666666665,3,2.8,4.5,3.3,3.9,4.7,3.7,4.9,4,4.3,2.9,3.9,4.3,4.3,4.15,0.2727272727272727,0,0,0,0,0,1,1,0,0,4,6,1.9459101490553132,0.24116205681688804,65.5,64.5,68,76,2.449489742783178,0,0
448421,"puszka","do zbudowania ściany,",1,3127,"p6",4,3,5,0.47419354838709676,7,7,3.4,2.2,2.6666666666666665,3,2.8,4.5,3.3,3.9,4.7,3.7,4.9,4,4.3,2.9,3.9,4.3,4.3,4.15,0.2727272727272727,0,0,0,0,0,1,1,0,0,4,6,1.9459101490553132,0.24116205681688804,65.5,64.5,68,76,2.449489742783178,0,0
448421,"puszka","jako zegar,",1,3128,"p7",4,5,5,0.47419354838709676,7,7,3.4,2.2,2.6666666666666665,3,2.8,4.5,3.3,3.9,4.7,3.7,4.9,4,4.3,2.9,3.9,4.3,4.3,4.15,0.2727272727272727,0,0,0,0,0,1,1,0,0,4,6,1.9459101490553132,0.24116205681688804,65.5,64.5,68,76,2.449489742783178,0,0
448421,"puszka","jako foremka do pieczenia,",1,3129,"p8",3,3,2,0.47419354838709676,7,7,3.4,2.2,2.6666666666666665,3,2.8,4.5,3.3,3.9,4.7,3.7,4.9,4,4.3,2.9,3.9,4.3,4.3,4.15,0.2727272727272727,0,0,0,0,0,1,1,0,0,4,6,1.9459101490553132,0.24116205681688804,65.5,64.5,68,76,2.449489742783178,0,0
448421,"puszka","do rzutów na odległość,",1,3130,"p9",3,3,2,0.47419354838709676,7,7,3.4,2.2,2.6666666666666665,3,2.8,4.5,3.3,3.9,4.7,3.7,4.9,4,4.3,2.9,3.9,4.3,4.3,4.15,0.2727272727272727,0,0,0,0,0,1,1,0,0,4,6,1.9459101490553132,0.24116205681688804,65.5,64.5,68,76,2.449489742783178,0,0
448421,"puszka","jako zabawkę - łódkę,",1,3131,"p10",3,3,3,0.47419354838709676,7,7,3.4,2.2,2.6666666666666665,3,2.8,4.5,3.3,3.9,4.7,3.7,4.9,4,4.3,2.9,3.9,4.3,4.3,4.15,0.2727272727272727,0,0,0,0,0,1,1,0,0,4,6,1.9459101490553132,0.24116205681688804,65.5,64.5,68,76,2.449489742783178,0,0
449158,"puszka","można wykorzystać jako wzmacniacz dźwięku z głośników laptopa,",1,1979,"p1",3,3,4,0.34516129032258064,4.4,4.666666666666667,3.2,2.4,3.8333333333333335,2.8,3.1,3.9,3.6,3.4,2.5,3.3,3.4,3.2,3.5,2.95,3.75,2.95,3.35,3.35,0.09090909090909091,0,0,0,0,1,0,1,0,1,0,3,1.3862943611198906,0.0870113769896297,38,71.5,61,67.5,1.7320508075688772,0,0
449158,"puszka","można ją przeciąć i zrobić antenę Wi-fi lub telewizyjną,",1,1980,"p2",4,4,4,0.34516129032258064,4.4,4.666666666666667,3.2,2.4,3.8333333333333335,2.8,3.1,3.9,3.6,3.4,2.5,3.3,3.4,3.2,3.5,2.95,3.75,2.95,3.35,3.35,0.09090909090909091,0,0,0,0,1,0,1,0,1,0,3,1.3862943611198906,0.0870113769896297,38,71.5,61,67.5,1.7320508075688772,0,0
449158,"puszka","po umyciu wnętrza puszki jest z niej fajna skarbonka,",1,1981,"p3",2,2,2,0.34516129032258064,4.4,4.666666666666667,3.2,2.4,3.8333333333333335,2.8,3.1,3.9,3.6,3.4,2.5,3.3,3.4,3.2,3.5,2.95,3.75,2.95,3.35,3.35,0.09090909090909091,0,0,0,0,1,0,1,0,1,0,3,1.3862943611198906,0.0870113769896297,38,71.5,61,67.5,1.7320508075688772,0,0
449158,"puszka","można zrobić rzeźbę (jeśli się zna na tym),",1,1982,"p4",2,4,3,0.34516129032258064,4.4,4.666666666666667,3.2,2.4,3.8333333333333335,2.8,3.1,3.9,3.6,3.4,2.5,3.3,3.4,3.2,3.5,2.95,3.75,2.95,3.35,3.35,0.09090909090909091,0,0,0,0,1,0,1,0,1,0,3,1.3862943611198906,0.0870113769896297,38,71.5,61,67.5,1.7320508075688772,0,0
449158,"puszka","po imrezie może stać się jednorazowym kubkiem",1,1983,"p5",1,1,1,0.34516129032258064,4.4,4.666666666666667,3.2,2.4,3.8333333333333335,2.8,3.1,3.9,3.6,3.4,2.5,3.3,3.4,3.2,3.5,2.95,3.75,2.95,3.35,3.35,0.09090909090909091,0,0,0,0,1,0,1,0,1,0,3,1.3862943611198906,0.0870113769896297,38,71.5,61,67.5,1.7320508075688772,0,0
449508,"puszka","tama",1,1964,"p1",3,3,3,0.3709677419354839,4,4.166666666666667,2.4,2.6,3,2.9,3,3.1,3,3,3,2.9,2.9,2.9,2.8,2.95,3.05,3,2.9,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,20,22.5,20.5,0,0,0
449508,"puszka","tratwa",1,1965,"p2",3,5,4,0.3709677419354839,4,4.166666666666667,2.4,2.6,3,2.9,3,3.1,3,3,3,2.9,2.9,2.9,2.8,2.95,3.05,3,2.9,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,20,22.5,20.5,0,0,0
449508,"puszka","mur obronny",1,1966,"p3",3,3,3,0.3709677419354839,4,4.166666666666667,2.4,2.6,3,2.9,3,3.1,3,3,3,2.9,2.9,2.9,2.8,2.95,3.05,3,2.9,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,20,22.5,20.5,0,0,0
449508,"puszka","jako naczynie do picia",1,1967,"p4",1,1,1,0.3709677419354839,4,4.166666666666667,2.4,2.6,3,2.9,3,3.1,3,3,3,2.9,2.9,2.9,2.8,2.95,3.05,3,2.9,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,20,22.5,20.5,0,0,0
449508,"puszka","naczynie do gotowania",1,1968,"p5",2,2,1,0.3709677419354839,4,4.166666666666667,2.4,2.6,3,2.9,3,3.1,3,3,3,2.9,2.9,2.9,2.8,2.95,3.05,3,2.9,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,20,22.5,20.5,0,0,0
449508,"puszka","jako kosz",1,1969,"p6",2,1,1,0.3709677419354839,4,4.166666666666667,2.4,2.6,3,2.9,3,3.1,3,3,3,2.9,2.9,2.9,2.8,2.95,3.05,3,2.9,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,20,22.5,20.5,0,0,0
449508,"puszka","pojemnik",1,1970,"p7",1,1,1,0.3709677419354839,4,4.166666666666667,2.4,2.6,3,2.9,3,3.1,3,3,3,2.9,2.9,2.9,2.8,2.95,3.05,3,2.9,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,20,22.5,20.5,0,0,0
449573,"puszka","wazon",1,3054,"p1",2,2,2,0.4419354838709677,3.2,3.5,4,4,1.3333333333333333,3.7,3.7,3.5,3.8,3.4,4.1,2.6,2.3,2.8,3.3,3.7,3.65,3.75,2.45,3.05,0.15151515151515152,0,0,0,0,0,0,1,0,1,0,2,1.0986122886681098,0.1410785982599056,47,52,50.5,52,1.4142135623730951,0,0
449573,"puszka","doniczki",1,3055,"p2",2,2,2,0.4419354838709677,3.2,3.5,4,4,1.3333333333333333,3.7,3.7,3.5,3.8,3.4,4.1,2.6,2.3,2.8,3.3,3.7,3.65,3.75,2.45,3.05,0.15151515151515152,0,0,0,0,0,0,1,0,1,0,2,1.0986122886681098,0.1410785982599056,47,52,50.5,52,1.4142135623730951,0,0
449573,"puszka","do przechowywania w kuchni",1,3056,"p3",2,2,2,0.4419354838709677,3.2,3.5,4,4,1.3333333333333333,3.7,3.7,3.5,3.8,3.4,4.1,2.6,2.3,2.8,3.3,3.7,3.65,3.75,2.45,3.05,0.15151515151515152,0,0,0,0,0,0,1,0,1,0,2,1.0986122886681098,0.1410785982599056,47,52,50.5,52,1.4142135623730951,0,0
449573,"puszka","do uporządkowania przyborów szkolnych/biurowych",1,3057,"p4",1,1,2,0.4419354838709677,3.2,3.5,4,4,1.3333333333333333,3.7,3.7,3.5,3.8,3.4,4.1,2.6,2.3,2.8,3.3,3.7,3.65,3.75,2.45,3.05,0.15151515151515152,0,0,0,0,0,0,1,0,1,0,2,1.0986122886681098,0.1410785982599056,47,52,50.5,52,1.4142135623730951,0,0
450665,"puszka","kwietnik",1,2472,"p1",2,2,2,0.17096774193548386,4.8,4.166666666666667,2.4,2.4,2.1666666666666665,3.5,2.6,3.5,3.4,3.3,3.2,3.5,2.5,3,2.9,3.05,3.45,3.25,3,2.95,0,0,0,0,0,0,1,0,0,0,0,1,0.6931471805599453,0,83.5,70.5,84.5,64,1,0,0
450665,"puszka","wazon",1,2473,"p2",2,2,2,0.17096774193548386,4.8,4.166666666666667,2.4,2.4,2.1666666666666665,3.5,2.6,3.5,3.4,3.3,3.2,3.5,2.5,3,2.9,3.05,3.45,3.25,3,2.95,0,0,0,0,0,0,1,0,0,0,0,1,0.6931471805599453,0,83.5,70.5,84.5,64,1,0,0
450665,"puszka","telefon",1,2474,"p3",3,4,3,0.17096774193548386,4.8,4.166666666666667,2.4,2.4,2.1666666666666665,3.5,2.6,3.5,3.4,3.3,3.2,3.5,2.5,3,2.9,3.05,3.45,3.25,3,2.95,0,0,0,0,0,0,1,0,0,0,0,1,0.6931471805599453,0,83.5,70.5,84.5,64,1,0,0
450672,"puszka","porozcinac i zrobic z kawalkow blachy zbroje",1,928,"p1",4,5,4,0.8709677419354839,5,5.666666666666667,4,2.6,3,2.8,3,3.6,2.9,3.4,3.8,3.7,4.1,3.9,4.1,2.9,3.25,3.6,3.9,4,0.18181818181818182,2,0,0,3,1,0,0,6,0,1,13,2.6390573296152584,0.16705408466316624,60,51,50,51,3.605551275463989,1.0986122886681098,0
450672,"puszka","zrobic dekoracje",1,929,"p2",2,2,3,0.8709677419354839,5,5.666666666666667,4,2.6,3,2.8,3,3.6,2.9,3.4,3.8,3.7,4.1,3.9,4.1,2.9,3.25,3.6,3.9,4,0.18181818181818182,2,0,0,3,1,0,0,6,0,1,13,2.6390573296152584,0.16705408466316624,60,51,50,51,3.605551275463989,1.0986122886681098,0
450672,"puszka","projekt puszka - tworzenie konstrukcji z puszek",1,930,"p3",5,3,3,0.8709677419354839,5,5.666666666666667,4,2.6,3,2.8,3,3.6,2.9,3.4,3.8,3.7,4.1,3.9,4.1,2.9,3.25,3.6,3.9,4,0.18181818181818182,2,0,0,3,1,0,0,6,0,1,13,2.6390573296152584,0.16705408466316624,60,51,50,51,3.605551275463989,1.0986122886681098,0
450672,"puszka","do zarobienia paru groszy na zlomie",1,931,"p4",2,1,2,0.8709677419354839,5,5.666666666666667,4,2.6,3,2.8,3,3.6,2.9,3.4,3.8,3.7,4.1,3.9,4.1,2.9,3.25,3.6,3.9,4,0.18181818181818182,2,0,0,3,1,0,0,6,0,1,13,2.6390573296152584,0.16705408466316624,60,51,50,51,3.605551275463989,1.0986122886681098,0
450672,"puszka","- do zrobienia zabawkowego telefonu - 2 puszki + sznurek",1,932,"p5",3,4,3,0.8709677419354839,5,5.666666666666667,4,2.6,3,2.8,3,3.6,2.9,3.4,3.8,3.7,4.1,3.9,4.1,2.9,3.25,3.6,3.9,4,0.18181818181818182,2,0,0,3,1,0,0,6,0,1,13,2.6390573296152584,0.16705408466316624,60,51,50,51,3.605551275463989,1.0986122886681098,0
450672,"puszka","do wycinania okraglych ciasteczek",1,933,"p6",3,3,2,0.8709677419354839,5,5.666666666666667,4,2.6,3,2.8,3,3.6,2.9,3.4,3.8,3.7,4.1,3.9,4.1,2.9,3.25,3.6,3.9,4,0.18181818181818182,2,0,0,3,1,0,0,6,0,1,13,2.6390573296152584,0.16705408466316624,60,51,50,51,3.605551275463989,1.0986122886681098,0
452311,"puszka","Popielniczka.",1,2485,"p1",2,1,2,0.8387096774193549,5.4,5.5,4.2,2.6,3,1.4,2.2,2.4,3.4,3.3,2.4,2.8,3,4,3.5,1.8,2.9,2.85,2.9,3.75,0.09090909090909091,0,1,0,0,1,2,0,1,0,0,5,1.791759469228055,0.0870113769896297,64.5,66,70,78.5,2.23606797749979,0,0.6931471805599453
452311,"puszka","Jako nóż.",1,2486,"p2",3,3,3,0.8387096774193549,5.4,5.5,4.2,2.6,3,1.4,2.2,2.4,3.4,3.3,2.4,2.8,3,4,3.5,1.8,2.9,2.85,2.9,3.75,0.09090909090909091,0,1,0,0,1,2,0,1,0,0,5,1.791759469228055,0.0870113769896297,64.5,66,70,78.5,2.23606797749979,0,0.6931471805599453
452311,"puszka","Stojak do podgrzewaczy.",1,2487,"p3",3,2,4,0.8387096774193549,5.4,5.5,4.2,2.6,3,1.4,2.2,2.4,3.4,3.3,2.4,2.8,3,4,3.5,1.8,2.9,2.85,2.9,3.75,0.09090909090909091,0,1,0,0,1,2,0,1,0,0,5,1.791759469228055,0.0870113769896297,64.5,66,70,78.5,2.23606797749979,0,0.6931471805599453
452311,"puszka","Skarbonka.",1,2488,"p4",2,2,2,0.8387096774193549,5.4,5.5,4.2,2.6,3,1.4,2.2,2.4,3.4,3.3,2.4,2.8,3,4,3.5,1.8,2.9,2.85,2.9,3.75,0.09090909090909091,0,1,0,0,1,2,0,1,0,0,5,1.791759469228055,0.0870113769896297,64.5,66,70,78.5,2.23606797749979,0,0.6931471805599453
452311,"puszka","Kubek.",1,2489,"p5",2,1,1,0.8387096774193549,5.4,5.5,4.2,2.6,3,1.4,2.2,2.4,3.4,3.3,2.4,2.8,3,4,3.5,1.8,2.9,2.85,2.9,3.75,0.09090909090909091,0,1,0,0,1,2,0,1,0,0,5,1.791759469228055,0.0870113769896297,64.5,66,70,78.5,2.23606797749979,0,0.6931471805599453
452311,"puszka","stojak na ołówki/długopisy.",1,2490,"p6",1,1,2,0.8387096774193549,5.4,5.5,4.2,2.6,3,1.4,2.2,2.4,3.4,3.3,2.4,2.8,3,4,3.5,1.8,2.9,2.85,2.9,3.75,0.09090909090909091,0,1,0,0,1,2,0,1,0,0,5,1.791759469228055,0.0870113769896297,64.5,66,70,78.5,2.23606797749979,0,0.6931471805599453
452507,"puszka","oddzielenie - chodnik-trawnik",1,3799,"p1",3,3,3,0.7064516129032258,5.8,5.833333333333333,4.2,4,3.5,2.6,3,3.3,3,3.3,3.3,3.3,3,3.2,3,2.8,3.15,3.3,3.15,3.1,0.24242424242424243,0,0,0,0,1,0,1,0,0,1,3,1.3862943611198906,0.21706450523782758,51,49.5,51.5,47,1.7320508075688772,0,0
452507,"puszka","obcas 'w' butach",1,3800,"p2",5,3,3,0.7064516129032258,5.8,5.833333333333333,4.2,4,3.5,2.6,3,3.3,3,3.3,3.3,3.3,3,3.2,3,2.8,3.15,3.3,3.15,3.1,0.24242424242424243,0,0,0,0,1,0,1,0,0,1,3,1.3862943611198906,0.21706450523782758,51,49.5,51.5,47,1.7320508075688772,0,0
452507,"puszka","uchwyt 'w' meblach",1,3801,"p3",4,4,3,0.7064516129032258,5.8,5.833333333333333,4.2,4,3.5,2.6,3,3.3,3,3.3,3.3,3.3,3,3.2,3,2.8,3.15,3.3,3.15,3.1,0.24242424242424243,0,0,0,0,1,0,1,0,0,1,3,1.3862943611198906,0.21706450523782758,51,49.5,51.5,47,1.7320508075688772,0,0
452507,"puszka","luneta",1,3802,"p4",3,4,4,0.7064516129032258,5.8,5.833333333333333,4.2,4,3.5,2.6,3,3.3,3,3.3,3.3,3.3,3,3.2,3,2.8,3.15,3.3,3.15,3.1,0.24242424242424243,0,0,0,0,1,0,1,0,0,1,3,1.3862943611198906,0.21706450523782758,51,49.5,51.5,47,1.7320508075688772,0,0
452893,"puszka","pudełko na długopisy",1,2257,"p1",1,1,2,0.767741935483871,6,5.166666666666667,4.8,2.6,3.6666666666666665,4.3,4.4,4.2,3.3,2.3,3.4,3.1,1.8,3.4,4.2,4.35,3.75,2.85,2.45,3.8,0.12121212121212122,0,0,0,0,1,0,1,1,0,1,4,1.6094379124341003,0.11441035117774412,62.5,16,30,15,2,0,0
452893,"puszka","doniczka",1,2258,"p2",2,2,2,0.767741935483871,6,5.166666666666667,4.8,2.6,3.6666666666666665,4.3,4.4,4.2,3.3,2.3,3.4,3.1,1.8,3.4,4.2,4.35,3.75,2.85,2.45,3.8,0.12121212121212122,0,0,0,0,1,0,1,1,0,1,4,1.6094379124341003,0.11441035117774412,62.5,16,30,15,2,0,0
452893,"puszka","lampka",1,2259,"p3",3,2,2,0.767741935483871,6,5.166666666666667,4.8,2.6,3.6666666666666665,4.3,4.4,4.2,3.3,2.3,3.4,3.1,1.8,3.4,4.2,4.35,3.75,2.85,2.45,3.8,0.12121212121212122,0,0,0,0,1,0,1,1,0,1,4,1.6094379124341003,0.11441035117774412,62.5,16,30,15,2,0,0
452893,"puszka","wazon",1,2260,"p4",2,2,2,0.767741935483871,6,5.166666666666667,4.8,2.6,3.6666666666666665,4.3,4.4,4.2,3.3,2.3,3.4,3.1,1.8,3.4,4.2,4.35,3.75,2.85,2.45,3.8,0.12121212121212122,0,0,0,0,1,0,1,1,0,1,4,1.6094379124341003,0.11441035117774412,62.5,16,30,15,2,0,0
454445,"puszka","na datki",1,796,"p1",3,2,2,0.9354838709677419,4.4,5.833333333333333,3.4,4.4,1.6666666666666667,3.4,3.1,4.1,4.2,2.3,2.9,2.8,2.2,2.4,3.5,3.25,4.15,2.6,2.5,2.95,0.09090909090909091,0,1,0,0,0,0,0,0,0,1,2,1.0986122886681098,0.0870113769896297,45.5,36.5,25.5,34.5,1.4142135623730951,0,0.6931471805599453
454445,"puszka","skarbonka",1,797,"p2",2,2,2,0.9354838709677419,4.4,5.833333333333333,3.4,4.4,1.6666666666666667,3.4,3.1,4.1,4.2,2.3,2.9,2.8,2.2,2.4,3.5,3.25,4.15,2.6,2.5,2.95,0.09090909090909091,0,1,0,0,0,0,0,0,0,1,2,1.0986122886681098,0.0870113769896297,45.5,36.5,25.5,34.5,1.4142135623730951,0,0.6931471805599453
454445,"puszka","na kwiaty",1,798,"p3",2,2,2,0.9354838709677419,4.4,5.833333333333333,3.4,4.4,1.6666666666666667,3.4,3.1,4.1,4.2,2.3,2.9,2.8,2.2,2.4,3.5,3.25,4.15,2.6,2.5,2.95,0.09090909090909091,0,1,0,0,0,0,0,0,0,1,2,1.0986122886681098,0.0870113769896297,45.5,36.5,25.5,34.5,1.4142135623730951,0,0.6931471805599453
454445,"puszka","instrument",1,799,"p4",3,3,2,0.9354838709677419,4.4,5.833333333333333,3.4,4.4,1.6666666666666667,3.4,3.1,4.1,4.2,2.3,2.9,2.8,2.2,2.4,3.5,3.25,4.15,2.6,2.5,2.95,0.09090909090909091,0,1,0,0,0,0,0,0,0,1,2,1.0986122886681098,0.0870113769896297,45.5,36.5,25.5,34.5,1.4142135623730951,0,0.6931471805599453
455061,"puszka","dzwoneczek",1,146,"p1",4,2,2,0.6096774193548387,5.2,5.666666666666667,4.2,2.4,2.5,1.6,1.2,2.8,3.8,3.8,2.8,3.7,4.3,3.8,2.7,1.4,3.3,3.3,4,3.25,0.15151515151515152,0,0,0,0,1,1,1,1,0,1,5,1.791759469228055,0.1410785982599056,64.5,72,56.5,50.5,2.23606797749979,0,0
455061,"puszka","skarbonka",1,147,"p2",2,2,2,0.6096774193548387,5.2,5.666666666666667,4.2,2.4,2.5,1.6,1.2,2.8,3.8,3.8,2.8,3.7,4.3,3.8,2.7,1.4,3.3,3.3,4,3.25,0.15151515151515152,0,0,0,0,1,1,1,1,0,1,5,1.791759469228055,0.1410785982599056,64.5,72,56.5,50.5,2.23606797749979,0,0
455061,"puszka","kinkiet",1,148,"p3",3,3,3,0.6096774193548387,5.2,5.666666666666667,4.2,2.4,2.5,1.6,1.2,2.8,3.8,3.8,2.8,3.7,4.3,3.8,2.7,1.4,3.3,3.3,4,3.25,0.15151515151515152,0,0,0,0,1,1,1,1,0,1,5,1.791759469228055,0.1410785982599056,64.5,72,56.5,50.5,2.23606797749979,0,0
455061,"puszka","osłonkę do doniczki/doniczkę",1,149,"p4",2,2,2,0.6096774193548387,5.2,5.666666666666667,4.2,2.4,2.5,1.6,1.2,2.8,3.8,3.8,2.8,3.7,4.3,3.8,2.7,1.4,3.3,3.3,4,3.25,0.15151515151515152,0,0,0,0,1,1,1,1,0,1,5,1.791759469228055,0.1410785982599056,64.5,72,56.5,50.5,2.23606797749979,0,0
455061,"puszka","solniczka",1,150,"p5",4,2,2,0.6096774193548387,5.2,5.666666666666667,4.2,2.4,2.5,1.6,1.2,2.8,3.8,3.8,2.8,3.7,4.3,3.8,2.7,1.4,3.3,3.3,4,3.25,0.15151515151515152,0,0,0,0,1,1,1,1,0,1,5,1.791759469228055,0.1410785982599056,64.5,72,56.5,50.5,2.23606797749979,0,0
