id,item,response,rater1,rater2,rater3,average
41,brick,to level an uneven table by placing it under a shorter leg,2,1,1,1.33
41,brick,door stop,1,1,1,1
41,brick,block to keep car from rolling,1,1,1,1
41,brick,as a target at shooting range,2,1,2,1.67
41,brick,to mark a path in the woods by scratching away the bark on trees,2,3,3,2.67
42,brick,to stunt your growth,1,1,3,1.67
42,brick,long distance throwing,1,1,2,1.33
42,brick,table,1,1,1,1
42,brick,blanket,1,2,2,1.67
42,brick,fighting weapon,1,1,1,1
42,brick,seat,1,1,1,1
42,brick,bike brake,2,2,2,2
42,brick,car ramp,2,1,2,1.67
42,brick,holding houses up,1,1,1,1
42,brick,toy,1,1,2,1.33
42,brick,step,1,1,1,1
42,brick,water stopper,1,1,2,1.33
42,brick,anesthetic,2,1,3,2
42,brick,diaper tester,4,4,3,3.67
42,brick,pet,1,1,2,1.33
42,brick,dirt remover,1,1,2,1.33
42,brick,payment,2,1,2,1.67
42,brick,silencer,1,1,2,1.33
42,brick,paper weight,1,1,1,1
42,brick,holder,1,1,1,1
42,brick,something to write on,1,1,2,1.33
42,brick,picture,1,1,1,1
42,brick,symbol,1,1,2,1.33
42,brick,something to jump over,1,1,2,1.33
42,brick,put a lot in your trunk to level out your car so u can drive easier in the snow,3,3,2,2.67
42,brick,dog house,1,1,1,1
42,brick,jack,2,1,1,1.33
42,brick,bed post,1,1,2,1.33
42,brick,a holder on the gas to drive a car off a cliff,1,1,3,1.67
43,brick,Door Stopper,1,1,1,1
43,brick,Instead of using a disc in track events  use a it  heavier,3,1,2,2
43,brick,paper weight,1,1,1,1
43,brick,use it to add extra weight,1,1,1,1
43,brick,use it as a smashing device for stress relievers,1,1,2,1.33
43,brick,nail file,3,2,2,2.33
43,brick,a new fashion statement,2,1,2,1.67
44,brick,a plate,2,1,2,1.67
44,brick,chalk,3,2,2,2.33
44,brick,igloo,2,2,2,2
44,brick,step stool,1,1,1,1
44,brick,bottom of shoe (sandal),1,1,2,1.33
44,brick,for lifting weights,1,1,1,1
44,brick,to smash a spider,1,1,1,1
44,brick,R.I.P. stone,2,1,1,1.33
44,brick,something to sit on,1,1,1,1
44,brick,to stop your car from rolling,1,1,1,1
45,brick,ex boyfriend handler,2,1,3,2
45,brick,stepping stool,1,1,1,1
45,brick,paperweight,1,1,1,1
45,brick,bottle opener,4,1,3,2.67
45,brick,demolition tool,1,1,1,1
45,brick,children's toy,1,1,2,1.33
45,brick,parking brake,1,1,1,1
45,brick,tool used in window replacement,2,1,2,1.67
45,brick,pet instead of pet rock,1,1,2,1.33
45,brick,flower vase/pot,4,1,3,2.67
45,brick,ankle weights,1,1,2,1.33
45,brick,weightlifting,1,1,2,1.33
45,brick,put in pockets to make weight for wrestling,1,1,3,1.67
45,brick,cell phone cover,3,3,3,3
45,brick,exfoliator,3,2,3,2.67
45,brick,anchoring a boat,1,1,2,1.33
46,brick,weight down papers,1,1,1,1
46,brick,hold open a door,1,1,1,1
46,brick,wedge under a tire of a car parked on a hill to keep it from rolling,1,1,1,1
46,brick,break a window,1,1,1,1
46,brick,hold down a pedal in a car,1,1,2,1.33
46,brick,add height to a bed,1,1,2,1.33
46,brick,prop open a window,1,1,1,1
46,brick,start a fire with 2s,1,1,2,1.33
46,brick,shoe scraper,2,1,2,1.67
46,brick,weight something down in water,1,1,2,1.33
47,brick,to build a house,1,1,1,1
47,brick,sidewalk,1,1,1,1
47,brick,to throw,1,1,1,1
47,brick,to build a wall,1,1,1,1
47,brick,to prop a car up on,2,1,1,1.33
47,brick,for art,1,1,2,1.33
47,brick,to build a fire pit,1,1,1,1
47,brick,landscape,1,1,1,1
47,brick,steps,1,1,1,1
49,brick,do the exercise with it,1,1,1,1
49,brick,use it for hiking,1,1,2,1.33
49,brick,swimming with the,1,1,1,1
49,brick,use the to make fire,2,1,2,1.67
49,brick,use it to carry heavy stuff,1,1,1,1
50,brick,Building a mansion,1,1,1,1
50,brick,herding off a wild tiger by throwing it,1,1,3,1.67
50,brick,weighing down a table cloth on a windy day at an outside restaurant,2,1,2,1.67
50,brick,used to lift weights if you are a child,1,1,2,1.33
50,brick,door stop,1,1,1,1
50,brick,breaking a window,1,1,1,1
50,brick,compare the weight of a to a cinder block,1,1,2,1.33
50,brick,building a new school,1,1,1,1
50,brick,using it as a button in a relay race to practice with a heavier weight,1,2,3,2
50,brick,use as a football,2,1,2,1.67
50,brick,use to anchor your paddle boat,1,1,3,1.67
50,brick,tie it to your ankles as ankle weights,1,1,1,1
50,brick,can be used in the place of a hammer when nailing nails into a wall,1,2,1,1.33
50,brick,could be placed around a bonfire to keep it from spreading,1,1,1,1
50,brick,can be used in the place of a shot-put ball,1,2,2,1.67
50,brick,can be used to stop your tires from rolling back when parked on a hill,1,1,1,1
50,brick,can be used as a cup holder for a red-bull,3,2,3,2.67
50,brick,can be used as a back scratcher,2,2,2,2
50,brick,can small the dock off a door to your house after you have been locked out,1,1,3,1.67
50,brick,used as a paper weight on your desk,1,1,1,1
50,brick,fetch toy for a gigantic dog,1,2,4,2.33
51,brick,Building a house,1,1,1,1
51,brick,Building a wall,1,1,1,1
51,brick,Use it for defense,1,1,1,1
51,brick,Build a fireplace,1,1,1,1
51,brick,Oven,1,1,2,1.33
51,brick,To build stairs,1,1,1,1
51,brick,Yellow road,2,1,2,1.67
51,brick,To set up a campfire,1,1,1,1
51,brick,To break things,1,1,1,1
52,brick,house,1,1,1,1
52,brick,road,1,1,1,1
52,brick,path,1,1,1,1
52,brick,mailbox,1,1,1,1
52,brick,bridge,1,1,1,1
52,brick,school,1,1,1,1
52,brick,clubhouse,1,1,1,1
52,brick,building,1,1,1,1
52,brick,status,1,1,1,1
52,brick,gate,1,1,1,1
52,brick,pyramid,1,1,1,1
52,brick,desk,1,1,2,1.33
52,brick,chair,1,1,1,1
52,brick,bench,1,1,2,1.33
52,brick,hammer,1,1,1,1
52,brick,door stopper,1,1,1,1
52,brick,paperweight,1,1,1,1
52,brick,decoration,1,1,2,1.33
52,brick,fountain,1,1,1,1
52,brick,chair board,1,1,2,1.33
52,brick,stairs,1,1,1,1
52,brick,fireplace,1,1,1,1
53,brick,Mr.-head doll  like a Mr. Potato Head!,3,3,3,3
53,brick,Pet,1,1,2,1.33
53,brick,Paint your own kit,1,1,3,1.67
53,brick,junior masonry kit,3,1,3,2.33
53,brick,hot plate,2,2,3,2.33
53,brick,build a puzzle,3,2,3,2.67
53,brick,place cards,4,3,2,3
53,brick,sushi trays,2,2,3,2.33
53,brick,pen/pencil holder  of course this would probably involve a drill,4,2,3,3
53,brick,bed frame,1,1,3,1.67
53,brick,headboard,1,1,3,1.67
53,brick,paper weight,1,1,1,1
53,brick,as a painted decoy in a giant Easter egg hunt,2,4,3,3
53,brick,a single balancing beam  or dumb bell,,1,2,1.5
53,brick,you could use it for finishing a surface  en lieu of sand paper,2,2,3,2.33
53,brick,make a-shaped Jell-O mold,2,3,3,2.67
53,brick,fish tank decoration,2,2,3,2.33
53,brick,use it as a sturdy surface with which to bang the stones out of scrap jewelry,3,2,3,2.67
53,brick,DIY demolition agent for small projects,1,1,2,1.33
53,brick,a strength test  how many times must you throw it before it breaks?,1,3,3,2.33
53,brick,use one as the base of a lamp and wire it accordingly  that would be cool,2,2,3,2.33
53,brick,a meat tenderizing tool,2,2,2,2
53,brick,a balloon anchor,1,1,2,1.33
53,brick,use to fortify competitive sand castles,2,3,3,2.67
53,brick,Jenga,4,3,3,3.33
54,brick,In school as a learning tool,1,1,2,1.33
54,brick,for preschooler to build with,1,1,2,1.33
54,brick,make a pathway,1,1,1,1
54,brick,around the edge of a garden to section parts off,1,1,2,1.33
54,brick,to build a wall to prevent erosion,1,1,1,1
54,brick,make a fence,1,1,1,1
54,brick,make a grill,1,1,2,1.33
54,brick,paperweight,1,1,1,1
54,brick,use for arts and crafts,1,1,2,1.33
54,brick,a weight to something under water,1,1,2,1.33
54,brick,to kill somebody with,1,1,1,1
54,brick,to break a window,1,1,1,1
54,brick,brake it and use the dust as pastel paints,2,2,5,3
54,brick,use the dust as make-up,2,2,4,2.67
54,brick,color with like chalk on the road,3,2,2,2.33
54,brick,as a hammer,1,1,1,1
54,brick,make steps,1,1,1,1
54,brick,make a patio,1,1,1,1
54,brick,hide it for somebody  else to seek for,2,2,3,2.33
54,brick,us as a weight for exercise,1,1,1,1
54,brick,put in a backpack while hiking for training,1,1,2,1.33
54,brick,put at the bottom of a fence to prevent a dog for digging under it,1,2,2,1.67
55,brick,decorations in a house,1,1,2,1.33
55,brick,jewelry,2,1,2,1.67
55,brick,communication,1,2,2,1.67
55,brick,massage therapy,2,2,3,2.33
55,brick,physical therapy,1,1,2,1.33
55,brick,to smooth surfaces,2,1,2,1.67
56,brick,buildings,1,1,1,1
56,brick,houses,1,1,1,1
56,brick,walk ways,1,1,1,1
56,brick,streets,1,1,1,1
56,brick,roads,1,1,1,1
56,brick,walls,1,1,1,1
56,brick,dams,1,1,1,1
56,brick,platform,1,1,1,1
56,brick,driveway,1,1,1,1
56,brick,garden design/separation.,1,1,2,1.33
56,brick,heat absorber,1,2,3,2
56,brick,use for warmth,1,2,2,1.67
56,brick,building blocks,1,1,1,1
56,brick,throwing object,1,1,1,1
56,brick,sitting block,1,1,3,1.67
56,brick,extension to help get things that are beyond normal reach,1,1,2,1.33
56,brick,use to lift weights,1,1,2,1.33
56,brick,put in bookbags and run.  Conditioning,1,1,2,1.33
56,brick,Smash things,1,1,1,1
56,brick,a item of art,1,1,2,1.33
56,brick,bottom support for unlevel things  such as table legs  etc.,2,1,2,1.67
56,brick,extra weight,1,1,1,1
56,brick,put around fireplaces,1,1,1,1
56,brick,put behind a tire of a car to stabilize it while changing tire or oil.,2,1,1,1.33
56,brick,balance things,1,1,2,1.33
56,brick,support for holding a fishing pole after it has been casted.,4,1,3,2.67
56,brick,a stepping stone to cross a creek.,1,1,3,1.67
57,brick,paperweight,1,1,1,1
57,brick,dumbbell,1,1,1,1
57,brick,weapon,1,1,2,1.33
57,brick,door stop,1,1,1,1
57,brick,measuring device,2,2,2,2
57,brick,hammer,1,1,1,1
57,brick,lever,2,1,1,1.33
57,brick,base,1,1,1,1
57,brick,decoration,1,1,2,1.33
57,brick,muse,1,1,3,1.67
57,brick,footrest,1,1,2,1.33
57,brick,headrest,1,1,2,1.33
57,brick,flower pot,4,1,3,2.67
58,brick,Paper weight,1,1,1,1
58,brick,Arts and crafts,1,1,2,1.33
58,brick,weapon,1,1,2,1.33
58,brick,sports,1,1,1,1
58,brick,As a scraper,2,2,2,2
58,brick,Door stop,1,1,1,1
58,brick,Toy,1,1,2,1.33
58,brick,Cooking.,1,1,2,1.33
58,brick,To flatten objects,1,1,1,1
58,brick,Weights for working out,1,1,2,1.33
58,brick,Imaginary pet,1,1,2,1.33
58,brick,Nail filer,3,2,2,2.33
58,brick,If sawed through use as telescope,3,4,4,3.67
58,brick,If sawed through use as whistle,3,4,4,3.67
59,brick,build a house,1,1,1,1
59,brick,hit someone in the head with,1,1,1,1
59,brick,throw to break windows,1,1,1,1
59,brick,but under trailer tire to hold in place,1,1,1,1
59,brick,weigh something down,1,1,1,1
59,brick,decorations around flower bed,1,1,2,1.33
59,brick,build structures,1,1,1,1
59,brick,bust glass,1,1,1,1
59,brick,build steps,1,1,1,1
59,brick,balance something,1,1,2,1.33
59,brick,add extra weight to an object,1,1,1,1
59,brick,play catch with,1,1,2,1.33
59,brick,harm someone,1,1,2,1.33
59,brick,raise a bed off the floor,1,1,2,1.33
59,brick,lift to get stronger,1,1,1,1
59,brick,run with to make it harder,1,1,2,1.33
59,brick,sit under tires of lawnmower to work on mower,2,1,1,1.33
59,brick,stand on to reach something,1,1,1,1
59,brick,tape to bottom of shoes for stilts,1,1,2,1.33
59,brick,fill holes in dog lots,1,1,3,1.67
59,brick,keep a door closed,1,1,2,1.33
59,brick,build decorative walls in yard,1,1,2,1.33
59,brick,walk ways to front door,1,1,1,1
59,brick,edge a pool  with,1,1,2,1.33
59,brick,throw rocks at to see who can break it,1,1,2,1.33
59,brick,build bike ramps wit under the ramp,2,1,2,1.67
59,brick,around mailboxes,1,1,2,1.33
59,brick,sit on the back of portable basketball goal to keep from moving,1,1,1,1
59,brick,build porch,1,1,1,1
60,brick,To break a window.,1,1,1,1
60,brick,To hold the wheels of a car from rolling.,1,1,1,1
60,brick,As a paper weight,1,1,1,1
60,brick,To hold things in place,1,1,1,1
60,brick,To squash a bug,1,1,1,1
60,brick,to deliver a message to the bottom of the ocean,2,2,3,2.33
60,brick,use as a weight to exercise as therapy for an injured shoulder  arm  etc.,1,1,1,1
60,brick,to fill a hole,1,1,1,1
60,brick,to make a walkway,1,1,1,1
60,brick,to make a house,1,1,1,1
60,brick,as a memorial block  indicating who or what is buried under it,2,1,2,1.67
60,brick,drill holes in it to make an instrument,3,4,5,4
60,brick,to put out a small fire,1,1,2,1.33
60,brick,as a pointless wall ornament,1,2,2,1.67
60,brick,paint it to look like an eraser for a blackboard  and replace the real eraser with it to trick a teacher,2,4,4,3.33
60,brick,strap to your shoes to make you taller and work your leg muscles,1,1,2,1.33
60,brick,put over a fire and use as a hot surface to cook something on,1,2,3,2
60,brick,throw it at a mouse to kill it,1,1,1,1
61,brick,A could be a paper weight. It could be decorated with any kind of design to make the look cute to fit the house or office match.,1,1,2,1.33
61,brick,A could be used for a weapon. Every girl's purse feels like there are a ton of in there  so why not add a for protection?,1,2,3,2
61,brick,Someone could smash up and put the pieces into clay and make pretty pottery with it. And smashing probably would be stress relieving. So this is a two-for-one.,3,1,4,2.67
61,brick,Someone could paste pictures of their children  or whoever  and have the stand straight up on their tables or bookshelves.,3,2,4,3
61,brick,Decorating a could be a fun activity for children to do on a rainy day. All you would need are fuzzy pipe cleaners  glue  googly eyes  construction paper  markers  etc.,1,1,4,2
61,brick,Someone could put a in the oven and after it is heated up  make eggs on it.,2,2,3,2.33
61,brick,Door stop,1,1,1,1
61,brick,Someone could drill holes in the top and put their toothbrushes in it.,4,3,3,3.33
62,brick,A pet,1,1,2,1.33
62,brick,A mouse cave,2,3,4,3
62,brick,A bread impersonator,2,4,4,3.33
62,brick,A shoe,1,1,2,1.33
62,brick,A bookend,2,2,2,2
62,brick,A dog bowl. For a tiny   dog.,3,2,3,2.67
62,brick,A new way to play horseshoes!,1,1,3,1.67
62,brick,A teething toy for babies!,1,2,3,2
62,brick,a tank for barbie,3,4,4,3.67
62,brick,parenting tool,1,1,3,1.67
63,brick,you could use it as a weight  for like a slingshot thing,1,1,1,1
63,brick,Since that chalk easy  could use it for paper,2,1,2,1.67
63,brick,chip it to look like something,2,1,3,2
63,brick,use it to keep a door open,1,1,1,1
63,brick,to block a hole or something,1,1,1,1
63,brick,throw it,1,1,1,1
63,brick,to hold something down  like paper,1,1,1,1
63,brick,to break things because its hard,1,1,1,1
63,brick,to hide things because they are hollow,3,2,3,2.67
64,brick,paperweight,1,1,1,1
64,brick,doorstop,1,1,1,1
64,brick,a way to make a point,1,1,3,1.67
64,brick,the worst dog toy ever,1,1,3,1.67
64,brick,a tool for dentistry,2,1,3,2
64,brick,find several and make a really uncomfortable bed,1,1,2,1.33
64,brick,if you paint it  you can make it look like you own a lot of books and are more intelligent than you actually are,2,5,4,3.67
64,brick,one step up from a pet rock,1,1,3,1.67
64,brick,find two and smack them together to make an instrument,3,2,3,2.67
64,brick,If you also have a pencil or pen  it can be a canvas,1,2,2,1.67
64,brick,The feet of one of those dolls high schoolers make in their bed to make it look like they're still home after they sneak out,3,4,4,3.67
64,brick,A way to make yourself taller,1,1,2,1.33
64,brick,A way to alleviate stress if you also have a hammer,2,1,3,2
64,brick,If you want to play a really mean joke on someone  you could call it a football and ask if they want to play catch,2,1,3,2
64,brick,A poor child's Barbie,2,3,4,3
64,brick,If you sculpt it a little  you can make an inconvenient pair of shoes,1,2,3,2
64,brick,The most worthless computer mouse ever,1,2,3,2
64,brick,You can heat them up a little  put them under your mattress and use it as a bed warmer,1,3,4,2.67
64,brick,If you don't have any chalk left for the classroom...it's not the best option  but you could write with the.,2,2,2,2
64,brick,Ineffective pillows.,1,1,2,1.33
64,brick,Find a stack of them and use them as a chair,1,2,2,1.67
65,brick,instrument,3,2,2,2.33
65,brick,decorate it,1,1,2,1.33
65,brick,weapon,1,1,2,1.33
65,brick,block,1,1,1,1
65,brick,step,1,1,1,1
65,brick,weight,1,1,1,1
65,brick,draw on it,1,2,2,1.67
65,brick,use it as chalk,3,1,2,2
65,brick,companion,1,1,2,1.33
65,brick,have it as a pet,1,1,2,1.33
65,brick,use it as a step,1,1,1,1
66,brick,building an igloo that withstands any weather,2,2,3,2.33
66,brick,lining them up to make a giant picture on a large surface area,1,1,2,1.33
66,brick,make a sculpture solely out of,1,1,2,1.33
66,brick,painting them to make some sort of collage,1,1,2,1.33
66,brick,building a BBQ stand,1,1,2,1.33
66,brick,make outdoor furniture,1,1,3,1.67
66,brick,use them for paving a driveway,1,1,1,1
66,brick,using tools to mold or shape them into figurines,2,2,4,2.67
66,brick,use them as stepping stones over a small river or stream,1,2,3,2
67,brick,house,1,1,1,1
67,brick,pyramid,1,1,1,1
67,brick,fireplace,1,1,1,1
67,brick,firepit,1,1,1,1
67,brick,wall,1,1,1,1
67,brick,floor,1,1,1,1
67,brick,weights,1,1,1,1
67,brick,driveway,1,1,1,1
67,brick,arm strength,1,1,2,1.33
67,brick,building towers,1,1,1,1
67,brick,making pathways,1,1,1,1
67,brick,playing catch,1,1,2,1.33
67,brick,paper weight,1,1,1,1
67,brick,stacking,1,1,1,1
68,brick,door stop,1,1,1,1
68,brick,paper weight,1,1,1,1
68,brick,building block,1,1,1,1
68,brick,elevation of something,1,1,1,1
68,brick,to break glass,1,1,1,1
68,brick,stepping stool,1,1,1,1
68,brick,to pack soil,2,1,3,2
68,brick,clank against something for use of a percussion instrument,3,2,3,2.67
68,brick,to draw straight lines with,2,2,1,1.67
69,brick,house,1,1,1,1
69,brick,building,1,1,1,1
69,brick,foundation,1,1,1,1
69,brick,playhouse,1,1,1,1
69,brick,fort,1,1,1,1
69,brick,hiding place,2,1,3,2
69,brick,office building,1,1,1,1
69,brick,build,1,1,1,1
69,brick,break things,1,1,1,1
69,brick,garden lac3,1,1,1,1
69,brick,doghouse,1,1,1,1
69,brick,foundation,1,1,1,1
69,brick,window terrac3,1,1,2,1.33
69,brick,parking deck,1,1,1,1
69,brick,surrounding of a miniature pond,1,1,2,1.33
69,brick,build a restaurant,1,1,1,1
69,brick,boardwalk,1,1,1,1
70,brick,house,1,1,1,1
70,brick,desk,1,1,2,1.33
70,brick,chair,1,1,1,1
70,brick,pole,1,2,1,1.33
70,brick,ceiling,1,1,2,1.33
70,brick,pool,1,1,1,1
70,brick,parking lot,1,1,1,1
70,brick,shed,1,1,1,1
70,brick,wall,1,1,1,1
70,brick,bed,1,1,2,1.33
70,brick,rock in a fish tank,1,2,2,1.67
71,brick,To stand on during pictures to make yourself taller,1,2,2,1.67
71,brick,Paint for decoration,1,1,1,1
71,brick,Pet instead of pet rock,1,1,2,1.33
71,brick,Plant flowers through the holes,4,2,3,3
71,brick,Beer pong table for tiny animals,3,3,3,3
71,brick,Crush and use dust to ward off evil spirits,3,2,4,3
71,brick,Primitive hunting tool,1,1,2,1.33
71,brick,Burglary aid,1,1,2,1.33
72,brick,weight training,1,1,2,1.33
72,brick,paper weight,1,1,1,1
72,brick,booster seat,2,1,3,2
72,brick,carnival game,2,1,2,1.67
72,brick,action figure,2,2,2,2
73,brick,as in the type used for constructing buildings,1,1,1,1
73,brick,as in what drugs like cocaine etc. are measured or packaged in,1,1,2,1.33
73,brick,as in when a basketball player shoots the ball and it hits a solid part of either the rim or the backboard,1,1,2,1.33
73,brick,a in many movies was often used to break into a car or a house,1,1,2,1.33
73,brick,can be used to prop up ramps for skateboarding,2,1,2,1.67
73,brick,can be used as a paper weight,1,1,1,1
74,brick,paper weight,1,1,1,1
74,brick,construction of a doghouse,1,1,1,1
74,brick,decoration for a house,1,1,2,1.33
74,brick,stop a lawnmower from rolling down hill,2,1,1,1.33
74,brick,as a step stool,1,1,2,1.33
74,brick,anchor for a small boat,2,1,2,1.67
74,brick,weapon,1,1,2,1.33
74,brick,gift,1,1,2,1.33
74,brick,as a toy for a child,1,1,2,1.33
74,brick,vase for flowers...could put flowers in the holes,4,2,3,3
74,brick,as a pen/pencil holder. Could put pens in the holes,4,1,3,2.67
74,brick,as a weight for exercise,1,1,1,1
75,brick,Drill holes in it and use it as a change dispenser,4,3,5,4
75,brick,Paint it as a tall rectangular house to use as a decoration,1,2,3,2
75,brick,Saw it into different shapes and pieces,2,1,3,2
75,brick,Melt it and use the clay to sculpt things out of,2,2,4,2.67
75,brick,Use it as a door stop,1,1,1,1
75,brick,Use it as a lifting weight in order to get stronger,1,1,1,1
75,brick,Make an instrument out of it by hollowing it out and tapping on it for a pitch,3,3,5,3.67
75,brick,Paint a face on it and give it a name. Pet rather than pet rock,1,1,3,1.67
75,brick,Chisel it into something,2,1,3,2
75,brick,Paint it and use it to prop up your books on a mantel,2,2,2,2
75,brick,"Carve the word ""welcome"" into it and prop it outside your door as a ""welcome"" sing",3,1,3,2.33
76,brick,weapon,1,1,2,1.33
76,brick,paper weight,1,1,1,1
76,brick,door stopper,1,1,1,1
76,brick,step ladder,1,1,1,1
76,brick,emergency brake for a car,1,1,1,1
77,brick,paint the,1,1,2,1.33
77,brick,put in bag to protect your self,1,1,2,1.33
77,brick,take a picture with the,1,1,3,1.67
77,brick,pretend it is a slice of cake,2,2,2,2
77,brick,have a pet,1,1,2,1.33
77,brick,try to make the float on water,1,2,2,1.67
77,brick,act like the is a real person,1,1,2,1.33
77,brick,decorate with a,1,1,2,1.33
77,brick,carry it around anywhere you go,1,1,1,1
77,brick,throw it and see if you can break it,1,1,1,1
78,brick,building a house,1,1,1,1
78,brick,doorstop,1,1,1,1
78,brick,elevation of something,1,1,1,1
78,brick,weight to hold something down,1,1,1,1
78,brick,walkway,1,1,1,1
78,brick,creating a boundary around something,1,1,1,1
78,brick,creating a blockade,1,1,1,1
78,brick,fireplace,1,1,1,1
78,brick,making a oven,1,1,1,1
78,brick,tire stopper,1,1,1,1
78,brick,use as a level to make sure something is straight,2,2,2,2
78,brick,weapon for protection,1,1,2,1.33
79,brick,Drop it off a building,1,1,2,1.33
79,brick,Tie it to a balloon,1,1,1,1
79,brick,Paint it.,1,1,1,1
79,brick,Us it as a weapon,1,1,1,1
79,brick,Use it a paper weight,1,1,1,1
79,brick,use it as an exercise tool,1,1,1,1
79,brick,decorate it for the holidays,1,1,2,1.33
79,brick,smash it,1,1,1,1
79,brick,smash ants,1,1,1,1
79,brick,crack it in half with a hammer,1,1,2,1.33
79,brick,use it to smash Oreos into a powder to put on top of a nice dessert,2,2,3,2.33
79,brick,brake a window,1,1,1,1
79,brick,stand on it in order to reach something,1,1,1,1
80,brick,Paper weight,1,1,1,1
80,brick,Glass shatter,1,1,1,1
80,brick,Murder weapon,1,1,1,1
80,brick,Used to make a sculpture,1,1,2,1.33
80,brick,Put in someone's purse or bookbag to weigh them down,1,1,1,1
80,brick,Flying projectile,1,1,2,1.33
80,brick,Plate,2,2,2,2
80,brick,Throw in a fit of rage,1,1,3,1.67
80,brick,Step stool,1,1,1,1
80,brick,Chalkboard,3,2,2,2.33
80,brick,Scratch someone or something  like concrete  with it.,2,1,2,1.67
80,brick,Lift it as a weight,1,1,1,1
80,brick,Destroy malfunctioning technology with it.,1,2,3,2
80,brick,Pet,1,1,2,1.33
81,brick,Building a house.,1,1,1,1
81,brick,Building a mailbox.,1,1,1,1
81,brick,Walkways,1,1,1,1
81,brick,Walls,1,1,1,1
81,brick,Outdoor decorations.,1,1,2,1.33
81,brick,Buildings,1,1,1,1
81,brick,Bases for monuments.,1,1,1,1
81,brick,Art,1,1,2,1.33
81,brick,Used as accents around other objects or structures...for additional support or design.,1,1,3,1.67
81,brick,If not limited to using a whole  you could break or fashion pieces of to form specific shapes and textures. This could be used in a number of ways  from making stepping stones or other garden/outdoor design  or for art.,,2,4,3
81,brick,Could be used as bases for fitting another object or structure up higher than ground level.,1,1,3,1.67
81,brick,Could rub to produce a powder of the color to use for art or other.,2,2,3,2.33
81,brick,Could grind into whatever size or variation of sizes to use in a number of ways  like a different colored/textured type of gravel  or used for any kind of art...to add detail and texture.,3,2,3,2.67
82,brick,Weapon,1,1,2,1.33
82,brick,hammer,1,1,1,1
82,brick,building supply,1,1,1,1
82,brick,paper weight,1,1,1,1
82,brick,stepping stone,1,1,1,1
82,brick,weight lifting,1,1,2,1.33
82,brick,wall,1,1,1,1
82,brick,ice scrapper,2,2,2,2
82,brick,digging tool,2,2,2,2
82,brick,bludgeon,1,1,2,1.33
82,brick,anchor,1,1,2,1.33
82,brick,table,1,1,1,1
82,brick,to prevent a car from rolling,1,1,1,1
82,brick,sign,2,1,2,1.67
83,brick,Building material,1,1,1,1
83,brick,Weapon,1,1,2,1.33
83,brick,Door stopper,1,1,1,1
83,brick,Weights (exercise),1,1,2,1.33
83,brick,Paperweight,1,1,1,1
83,brick,Very uncomfortable shoe sole,1,1,2,1.33
83,brick,stepping stool(very large or stack of),1,1,1,1
83,brick,furniture,1,1,2,1.33
83,brick,Cool drinks(so the drink is not watered down by melting ice  obviously requires a clean),2,3,4,3
83,brick,Cooking surface,1,2,2,1.67
83,brick,hammer,1,1,1,1
83,brick,Anchor,1,1,2,1.33
83,brick,Very heavy armor.,2,2,2,2
83,brick,Modern Art,1,1,2,1.33
84,brick,stick person,2,1,2,1.67
84,brick,to build a bridge to Terabithia,1,1,3,1.67
84,brick,enclosure for a garden,1,1,2,1.33
84,brick,yellow road down Tate street,2,1,3,2
84,brick,sculpture,1,1,1,1
84,brick,light post,1,1,2,1.33
84,brick,frisbee,1,2,2,1.67
84,brick,as a canvas,1,1,3,1.67
84,brick,as a toilet,1,1,2,1.33
84,brick,rick as a tool to write with,3,1,2,2
84,brick,used to create a texture on paper,2,2,4,2.67
85,brick,paper weight,1,1,1,1
85,brick,boundary,1,1,2,1.33
85,brick,road block,1,1,1,1
85,brick,chase away animals that eat your garden,1,1,3,1.67
85,brick,put signs of,2,1,2,1.67
85,brick,arrows showing direction,1,3,3,2.33
85,brick,study the,1,1,2,1.33
85,brick,carve it,2,1,2,1.67
85,brick,make a dam out of it for small water,1,1,1,1
85,brick,use it to block water and divert it another way,1,2,3,2
85,brick,craft it into a homemade present for someone,1,1,2,1.33
85,brick,use it to level something,2,1,2,1.67
85,brick,kill bugs with it,1,1,1,1
85,brick,paint and craft it for decoration,1,1,2,1.33
85,brick,use it as a prop for pranks,2,1,2,1.67
85,brick,sit on it,1,1,2,1.33
85,brick,use it as a step stool to reach something,1,1,1,1
85,brick,table for something,1,1,1,1
85,brick,lift something higher,1,1,1,1
85,brick,use it to hold something or make something stay,1,1,2,1.33
85,brick,throw it in a pool to splash someone,1,2,2,1.67
86,brick,A hat,1,2,2,1.67
86,brick,A toy,1,1,2,1.33
86,brick,A shoe,1,1,2,1.33
86,brick,A preparing table,1,1,2,1.33
86,brick,A weapon,1,1,1,1
86,brick,A ice skate,2,2,2,2
86,brick,A paper weight,1,1,1,1
86,brick,Jewelry,2,1,2,1.67
86,brick,Use like chalk,3,1,2,2
86,brick,Use to mash things up,1,1,1,1
86,brick,A tire stopper,1,1,1,1
86,brick,A door stop,1,1,1,1
86,brick,A table center piece,2,1,2,1.67
86,brick,A pillow,1,1,2,1.33
86,brick,A bookend,2,2,2,2
86,brick,To hold up a painting,2,1,1,1.33
86,brick,Hold little flowers (in the holes),4,2,3,3
86,brick,A painting palette,1,2,2,1.67
86,brick,A shelf,1,1,2,1.33
86,brick,A coaster,2,2,2,2
86,brick,A mini table,2,1,2,1.67
86,brick,To keep things out of the sand on the beach,2,1,2,1.67
