"ID","prompt","response","set","rater1","rater2","CAAC_TOT","NEO_OPEN","Openness"
16,"accendino","studiare il funzionamento di pietre focaie",2,3,3,1.8764044943820224,NA,6
16,"accendino","studiare l'espansione di un gas",2,3,3,1.8764044943820224,NA,6
16,"accetta","aprire l'anguria",2,2,3,1.8764044943820224,NA,6
16,"accetta","aprire una porta chiusa",2,2,3,1.8764044943820224,NA,6
16,"accetta","scavae una piccola buca",2,2,2,1.8764044943820224,NA,6
16,"appendino","giocattolo per bambini",2,2,2,1.8764044943820224,NA,6
16,"appendino","grattarsi la schiena",2,3,3,1.8764044943820224,NA,6
16,"appendino","stura scarico",2,3,3,1.8764044943820224,NA,6
16,"aspirapolvere","coprire un suono o rumore sgradito",2,3,2,1.8764044943820224,NA,6
16,"aspirapolvere","uccidere i ragni",2,2,2,1.8764044943820224,NA,6
16,"banana","realizzare una maschera di bellezza",2,2,2,1.8764044943820224,NA,6
16,"barattolo","bicchiere",2,2,2,1.8764044943820224,NA,6
16,"barattolo","coperchio per tagliare i cibi",2,3,3,1.8764044943820224,NA,6
16,"barattolo","portapenne",2,2,2,1.8764044943820224,NA,6
16,"barattolo","strumento musicale",2,2,2,1.8764044943820224,NA,6
16,"barattolo","svuota tasche",2,2,3,1.8764044943820224,NA,6
16,"barattolo","vaso per i fiori",2,2,2,1.8764044943820224,NA,6
16,"bicicletta","fare fotografie artistiche",2,2,3,1.8764044943820224,NA,6
16,"bicicletta","riciclare i materiali, ad esempio le ruote",2,2,2,1.8764044943820224,NA,6
16,"bicicletta","trasportare oggetti pesanti",2,2,2,1.8764044943820224,NA,6
16,"borsa","nascondiglio",2,2,2,1.8764044943820224,NA,6
16,"borsa","proteggersi la testa quando piove",2,2,2,1.8764044943820224,NA,6
16,"botte","contenitore di robe vecchie",2,2,1,1.8764044943820224,NA,6
16,"botte","nascondiglio",2,2,2,1.8764044943820224,NA,6
16,"botte","vasca per lavare",2,2,2,1.8764044943820224,NA,6
16,"bottiglietta","contenitore per la pittura",2,1,2,1.8764044943820224,NA,6
16,"bottiglietta","salvadanaio",2,2,2,1.8764044943820224,NA,6
16,"bottiglietta","vaso per i fiori",2,2,2,1.8764044943820224,NA,6
16,"cappello","barchetta per far giocare i bambini",2,2,2,1.8764044943820224,NA,6
16,"cappello","parasole, mettendolo sugli occhi quando si vuole dormire",2,2,1,1.8764044943820224,NA,6
16,"cappello","raccoglitore di soldi, soprattuto per gli artisti di strada",2,2,2,1.8764044943820224,NA,6
16,"cappello","vaso per fiori, capovolgendolo e riempiendolo di terra",2,2,2,1.8764044943820224,NA,6
16,"cestino","cuccia per animali",2,2,2,1.8764044943820224,NA,6
16,"cestino","ombrello quando piove",2,2,2,1.8764044943820224,NA,6
16,"cestino","svuotatasche se è sufficientemente piccolo",2,3,2,1.8764044943820224,NA,6
16,"coltello","arma di autodifesa",2,1,2,1.8764044943820224,NA,6
16,"coltello","cacciavite",2,2,2,1.8764044943820224,NA,6
16,"coltello","incidere qualcosa su una superficie",2,2,2,1.8764044943820224,NA,6
16,"coltello","tenere chiuso un panino molto alto",2,4,3,1.8764044943820224,NA,6
16,"cucchiaio","gioccattolo per bambini",2,2,2,1.8764044943820224,NA,6
16,"cucchiaio","misurino",2,1,2,1.8764044943820224,NA,6
16,"cucchiaio","paletta per scavare o raccogliere",2,2,2,1.8764044943820224,NA,6
16,"cucchiaio","pennello per spargere il colore",2,3,3,1.8764044943820224,NA,6
16,"graffetta","aiutarsi quando si vuole mettere un bracciale da soli, infilando una punta ad un'estremità per tenerla ferma",2,3,2,1.8764044943820224,NA,6
16,"graffetta","aprire lo slot della SIM per l'Iphone",2,2,2,1.8764044943820224,NA,6
16,"graffetta","ferrettino",2,2,2,1.8764044943820224,NA,6
16,"graffetta","orecchino",2,2,2,1.8764044943820224,NA,6
16,"guanto","nascondere qualcosa sulla mano che non si vuole far vedere",2,3,2,1.8764044943820224,NA,6
16,"guanto","proteggersi dalle scottature quando si usa il caminetto",2,1,2,1.8764044943820224,NA,6
16,"lampadina","decorazione per l'albero di Natale se opportunamente colorata",2,2,2,1.8764044943820224,NA,6
16,"lampadina","studiare come funziona il circuito elettrico",2,3,3,1.8764044943820224,NA,6
16,"libro","creare amicizie o storie d'amore con altre persone",2,3,3,1.8764044943820224,NA,6
16,"libro","nasconderci dei fogli o altre cose sottili",2,2,2,1.8764044943820224,NA,6
16,"libro","spessore o rialzo",2,2,2,1.8764044943820224,NA,6
16,"martello","rompere la noce di cocco",2,2,2,1.8764044943820224,NA,6
16,"mattone","martello",2,2,2,1.8764044943820224,NA,6
16,"mattone","portapenne",2,2,2,1.8764044943820224,NA,6
16,"mattone","rialzo",2,2,2,1.8764044943820224,NA,6
17,"accendino","farlo girare come una bottiglia a terra",2,3,3,1.6888888888888889,NA,6.5
17,"accendino","piccolo martello",2,2,2,1.6888888888888889,NA,6.5
17,"accendino","segnaposto",2,2,2,1.6888888888888889,NA,6.5
17,"accendino","svuotarlo del liquido e usarlo come un contenitore",2,2,2,1.6888888888888889,NA,6.5
17,"accetta","lanciarlo al cane",2,3,2,1.6888888888888889,NA,6.5
17,"accetta","rastrello per segnare bordi o confini sulla sabbia",2,3,3,1.6888888888888889,NA,6.5
17,"accetta","righello",2,2,2,1.6888888888888889,NA,6.5
17,"appendino","appendere festoni o usarlo come ghirlanda",2,3,2,1.6888888888888889,NA,6.5
17,"appendino","compasso tenendo in mano la parte metallica",2,4,4,1.6888888888888889,NA,6.5
17,"appendino","righello o squadra da disegno",2,2,2,1.6888888888888889,NA,6.5
17,"aspirapolvere","mezzo di trasporto domestico",2,3,3,1.6888888888888889,NA,6.5
17,"aspirapolvere","staccare la scopa usarla per aspirare i capelli cosi da legarli più velocemente ?",2,2,2,1.6888888888888889,NA,6.5
17,"aspirapolvere","vassoio",2,3,3,1.6888888888888889,NA,6.5
17,"banana","boomerang",2,2,2,1.6888888888888889,NA,6.5
17,"banana","pistola finta",2,2,2,1.6888888888888889,NA,6.5
17,"banana","tagliarla a rondelle e costruire con queste una bicicletta",2,4,3,1.6888888888888889,NA,6.5
17,"banana","togliere la buccia e usarla come parrucca",2,3,3,1.6888888888888889,NA,6.5
17,"banana","usarla come ? (luogo comune)",2,NA,NA,1.6888888888888889,NA,6.5
17,"barattolo","dado a due facce",2,4,4,1.6888888888888889,NA,6.5
17,"barattolo","porta candele bucandolo",2,2,2,1.6888888888888889,NA,6.5
17,"barattolo","ruota di un carretto",2,3,2,1.6888888888888889,NA,6.5
17,"barattolo","tamburo",2,2,2,1.6888888888888889,NA,6.5
17,"bicicletta","stenderla e sedersi nel triangolo centrale",2,4,4,1.6888888888888889,NA,6.5
17,"bicicletta","usare le ruote come ulaop",2,3,4,1.6888888888888889,NA,6.5
17,"bicicletta","usarla come scala per arrivare in alto",2,3,3,1.6888888888888889,NA,6.5
17,"borsa","cuscino",2,2,2,1.6888888888888889,NA,6.5
17,"borsa","peso per mandare a fondo qualcosa di più leggero",2,3,2,1.6888888888888889,NA,6.5
17,"botte","da abbracciare come un grosso peluche o un albero",2,4,4,1.6888888888888889,NA,6.5
17,"botte","impacchettarlo e fingere che sia un uovo di pasqua",2,3,3,1.6888888888888889,NA,6.5
17,"botte","sedia o tavolo",2,2,2,1.6888888888888889,NA,6.5
17,"bottiglietta","darla in testa a qualcuno",2,2,3,1.6888888888888889,NA,6.5
17,"bottiglietta","strumento musicale sfregando delle bacchette sulle scanalature esterne",2,3,3,1.6888888888888889,NA,6.5
17,"bottiglietta","tagliarla a metà e usarla come vaso",2,2,2,1.6888888888888889,NA,6.5
17,"bottiglietta","trampolino",2,3,3,1.6888888888888889,NA,6.5
17,"bottiglietta","usarla per scavare buchi tondi",2,4,4,1.6888888888888889,NA,6.5
17,"cappello","barchetta sul lago",2,2,2,1.6888888888888889,NA,6.5
17,"cappello","cestino, capovolgendolo",2,2,2,1.6888888888888889,NA,6.5
17,"cappello","nascondere un insetto",2,2,2,1.6888888888888889,NA,6.5
17,"cappello","spegnere un fuoco",2,2,3,1.6888888888888889,NA,6.5
17,"cappello","staccare un filo di paglia e usarlo come filo interdentale",2,5,4,1.6888888888888889,NA,6.5
17,"cestino","bruciarlo e spargere le sue ceneri",2,2,2,1.6888888888888889,NA,6.5
17,"cestino","cappello",2,2,2,1.6888888888888889,NA,6.5
17,"cestino","ponte col manico",2,4,3,1.6888888888888889,NA,6.5
17,"cestino","slittino",2,3,2,1.6888888888888889,NA,6.5
17,"coltello","per aprire una serratura",2,2,2,1.6888888888888889,NA,6.5
17,"coltello","pettine delicatamente, per fare la riga ai capelli)",2,3,2,1.6888888888888889,NA,6.5
17,"coltello","raccogliere qualcosa di piccolo o liquido",2,2,3,1.6888888888888889,NA,6.5
17,"coltello","spatola per la creta",2,2,2,1.6888888888888889,NA,6.5
17,"coltello","usarlo come meridiana (tipo bastone piantato a terra)",2,4,3,1.6888888888888889,NA,6.5
17,"cucchiaio","addobbarlo da persona",2,3,3,1.6888888888888889,NA,6.5
17,"cucchiaio","metterlo in fronte se si ha mal di testa (perché è freddo)",2,4,4,1.6888888888888889,NA,6.5
17,"cucchiaio","spazzolino mal funzionante",2,4,4,1.6888888888888889,NA,6.5
17,"graffetta","bracciale, unito con altri",2,2,2,1.6888888888888889,NA,6.5
17,"graffetta","grattare il gratta e vinci",2,3,2,1.6888888888888889,NA,6.5
17,"graffetta","molletta per i capelli",2,2,2,1.6888888888888889,NA,6.5
17,"graffetta","può assumere diverse forme, piccola scultura",2,2,3,1.6888888888888889,NA,6.5
17,"graffetta","tavola da surf per topi (piccolissimi)",2,5,5,1.6888888888888889,NA,6.5
17,"guanto","calzino",2,3,3,1.6888888888888889,NA,6.5
17,"guanto","riempirlo d'acqua e usarlo  ome palloncino o facendo uscire l'acqua dalle punte delle dita",2,3,3,1.6888888888888889,NA,6.5
17,"guanto","usarlo come foglio per scrivere o stuoia se è molto grande",2,3,3,1.6888888888888889,NA,6.5
17,"guanto","usarlo come passamontagna facendo dei buchi per occhi naso e bocca",2,4,4,1.6888888888888889,NA,6.5
17,"guanto","usarlo per avvolgere qualcosa di rotto o di tagliente",2,2,3,1.6888888888888889,NA,6.5
17,"lampadina","fingere sia un uovo",2,3,3,1.6888888888888889,NA,6.5
17,"lampadina","pallina per lìalbero di natale",2,2,2,1.6888888888888889,NA,6.5
17,"lampadina","rompere il vetro come passatempo",2,2,2,1.6888888888888889,NA,6.5
17,"lampadina","tappa buchi nel muro",2,3,3,1.6888888888888889,NA,6.5
17,"lampadina","vasetto per i fiori o contenitore, svitando la parte metallica",2,2,2,1.6888888888888889,NA,6.5
17,"libro","appoggio per mettere lo smalto",2,3,2,1.6888888888888889,NA,6.5
17,"libro","gradino",2,2,2,1.6888888888888889,NA,6.5
17,"libro","sedia",2,2,2,1.6888888888888889,NA,6.5
17,"libro","unire molti cartoni per farne delle ?",2,NA,NA,1.6888888888888889,NA,6.5
17,"libro","usare il cartone per fare una capanna",2,3,3,1.6888888888888889,NA,6.5
17,"libro","vassoio",2,2,2,1.6888888888888889,NA,6.5
17,"martello","bastone della vecchiaia",2,2,2,1.6888888888888889,NA,6.5
17,"martello","manico per aprire una scatola",2,2,3,1.6888888888888889,NA,6.5
17,"martello","stampella",2,2,2,1.6888888888888889,NA,6.5
17,"mattone","pesetto o supporto durante la ginnastica",2,2,2,1.6888888888888889,NA,6.5
17,"mattone","tagliarlo a metà per lungo e farcirlo come del pan di spagna",2,4,3,1.6888888888888889,NA,6.5
17,"mattone","vaso o contenitore",2,2,2,1.6888888888888889,NA,6.5
18,"accendino","fiamma ossidrica (per dolci)",2,3,3,1.435897435897436,NA,4
18,"accendino","porta stuzzicadenti",2,3,3,1.435897435897436,NA,4
18,"accetta","aiuto per scalare",2,3,2,1.435897435897436,NA,4
18,"accetta","appendiabiti",2,2,2,1.435897435897436,NA,4
18,"accetta","calzare",2,2,3,1.435897435897436,NA,4
18,"accetta","coltello per tagliare",2,2,2,1.435897435897436,NA,4
18,"accetta","gancio per bussare alla porta",2,4,4,1.435897435897436,NA,4
18,"accetta","righello",2,2,2,1.435897435897436,NA,4
18,"accetta","spatola",2,3,2,1.435897435897436,NA,4
18,"appendino","bilancere (con peso)",2,3,3,1.435897435897436,NA,4
18,"appendino","stendino",2,1,1,1.435897435897436,NA,4
18,"aspirapolvere","carrellino per appoggiarsi",2,2,2,1.435897435897436,NA,4
18,"aspirapolvere","phoen",2,3,3,1.435897435897436,NA,4
18,"aspirapolvere","sedia (con rotelle)",2,2,2,1.435897435897436,NA,4
18,"Attaccapanni","arma impropria",1,2,2,1.44,30,NA
18,"Attaccapanni","cavatappi",1,4,2,1.44,30,NA
18,"Attaccapanni","fermaporta",1,3,3,1.44,30,NA
18,"Attaccapanni","rabdomanzia",1,5,4,1.44,30,NA
18,"Attaccapanni","righello",1,2,2,1.44,30,NA
18,"banana","cotton fioc",2,4,3,1.435897435897436,NA,4
18,"banana","frisbee",2,2,3,1.435897435897436,NA,4
18,"banana","poggia testa",2,3,3,1.435897435897436,NA,4
18,"banana","porta collane",2,3,3,1.435897435897436,NA,4
18,"banana","stura water",2,4,3,1.435897435897436,NA,4
18,"barattolo","batt icarne",2,2,2,1.435897435897436,NA,4
18,"barattolo","ciotola",2,2,3,1.435897435897436,NA,4
18,"barattolo","creazione motivi pittorici (strisciandolo)",2,4,4,1.435897435897436,NA,4
18,"barattolo","mattarello",2,3,3,1.435897435897436,NA,4
18,"barattolo","oggetto che permette la creazione di cerchi",2,2,2,1.435897435897436,NA,4
18,"barattolo","oggetto musicale",2,2,2,1.435897435897436,NA,4
18,"barattolo","porta bagnoschiuma",2,2,1,1.435897435897436,NA,4
18,"barattolo","porta penne",2,2,2,1.435897435897436,NA,4
18,"Barile","arma impropria",1,2,2,1.44,30,NA
18,"Barile","fioriera",1,2,2,1.44,30,NA
18,"Barile","rialzo",1,2,2,1.44,30,NA
18,"Barile","sedia",1,2,2,1.44,30,NA
18,"Barile","tavolo",1,2,2,1.44,30,NA
18,"Barile","vaso",1,2,2,1.44,30,NA
18,"botte","oggetto utile per attività fisica (tipo peso da far roteare)",2,3,2,1.435897435897436,NA,4
18,"botte","sedia",2,2,2,1.435897435897436,NA,4
18,"botte","tavolino",2,2,2,1.435897435897436,NA,4
18,"Bottiglia di plastica","arma impropria se in vetro",1,2,2,1.44,30,NA
18,"Bottiglia di plastica","clessidra forse",1,3,3,1.44,30,NA
18,"Bottiglia di plastica","contenitore di materiale minuto",1,3,3,1.44,30,NA
18,"Bottiglia di plastica","fioriera",1,2,3,1.44,30,NA
18,"bottiglietta","mattarello",2,2,2,1.435897435897436,NA,4
18,"bottiglietta","peso",2,2,2,1.435897435897436,NA,4
18,"bottiglietta","rullo per massaggio",2,3,3,1.435897435897436,NA,4
18,"cappello","bacinella",2,2,2,1.435897435897436,NA,4
18,"cappello","borsetta (pochette)",2,2,2,1.435897435897436,NA,4
18,"cappello","coperchip tortiera",2,3,2,1.435897435897436,NA,4
18,"cappello","porta ombrelli",2,3,2,1.435897435897436,NA,4
18,"cappello","ventaglio",2,2,2,1.435897435897436,NA,4
18,"cestino","borsa",2,2,2,1.435897435897436,NA,4
18,"cestino","cappello",2,2,2,1.435897435897436,NA,4
18,"cestino","cuccia per gatti",2,2,2,1.435897435897436,NA,4
18,"cestino","culla",2,2,2,1.435897435897436,NA,4
18,"cestino","ombrello",2,2,2,1.435897435897436,NA,4
18,"cestino","porta biancheria",2,1,1,1.435897435897436,NA,4
18,"cestino","seggiolino",2,2,2,1.435897435897436,NA,4
18,"cestino","vassoio",2,2,2,1.435897435897436,NA,4
18,"coltello","cacciavite",2,2,2,1.435897435897436,NA,4
18,"coltello","oggetto per farsi la riga nei capelli",2,3,2,1.435897435897436,NA,4
18,"coltello","spatola",2,2,2,1.435897435897436,NA,4
18,"cucchiaio","lampadario",2,2,3,1.435897435897436,NA,4
18,"cucchiaio","martelletto",2,3,3,1.435897435897436,NA,4
18,"cucchiaio","protezione occhi",2,3,3,1.435897435897436,NA,4
18,"cucchiaio","spatola per truccarsi",2,3,2,1.435897435897436,NA,4
18,"graffetta","fionda",2,3,3,1.435897435897436,NA,4
18,"graffetta","orecchino",2,2,2,1.435897435897436,NA,4
18,"graffetta","piegaciglia",2,4,4,1.435897435897436,NA,4
18,"graffetta","prendi-topo",2,3,3,1.435897435897436,NA,4
18,"graffetta","spilla per capelli",2,2,2,1.435897435897436,NA,4
18,"graffetta","trappola per animali",2,3,3,1.435897435897436,NA,4
18,"guanto","cuffia",2,2,2,1.435897435897436,NA,4
18,"guanto","porta oggetti",2,2,2,1.435897435897436,NA,4
18,"guanto","strofinaccio",2,2,2,1.435897435897436,NA,4
18,"guanto","togli polvere",2,2,2,1.435897435897436,NA,4
18,"lampadina","ammazza zanzare (insetti)",2,3,3,1.435897435897436,NA,4
18,"lampadina","ciondolo",2,2,2,1.435897435897436,NA,4
18,"lampadina","clessidra",2,2,3,1.435897435897436,NA,4
18,"lampadina","piastra",2,2,3,1.435897435897436,NA,4
18,"lampadina","porta pepe",2,3,2,1.435897435897436,NA,4
18,"lampadina","porta sale",2,3,2,1.435897435897436,NA,4
18,"lampadina","porta zucchero",2,3,2,1.435897435897436,NA,4
18,"lampadina","ventosa",2,3,3,1.435897435897436,NA,4
18,"Lampadina","arma impropria",1,2,2,1.44,30,NA
18,"Lampadina","decorazione",1,2,2,1.44,30,NA
18,"Lampadina","light show se in gruppo",1,2,3,1.44,30,NA
18,"Lampadina","segnalatore se accesa",1,3,3,1.44,30,NA
18,"Lampadina","strumento",1,2,2,1.44,30,NA
18,"libro","cuscino",2,2,2,1.435897435897436,NA,4
18,"libro","scaletta",2,2,2,1.435897435897436,NA,4
18,"libro","sottobicchiere",2,2,2,1.435897435897436,NA,4
18,"libro","step",2,2,2,1.435897435897436,NA,4
18,"libro","tovaglietta",2,2,3,1.435897435897436,NA,4
18,"Libro","alimentare il fuoco",1,2,2,1.44,30,NA
18,"Libro","arma impropria",1,2,2,1.44,30,NA
18,"Libro","decorazione",1,2,2,1.44,30,NA
18,"Libro","fermacarte",1,2,2,1.44,30,NA
18,"Libro","fermaporta",1,2,2,1.44,30,NA
18,"Libro","rialzo",1,2,2,1.44,30,NA
18,"Libro","righello",1,2,2,1.44,30,NA
18,"Libro","scherzi rumorosi",1,4,4,1.44,30,NA
18,"martello","aiuto per grattarsi la schiena",2,3,2,1.435897435897436,NA,4
18,"martello","appendiabito",2,2,2,1.435897435897436,NA,4
18,"martello","porta asciugamani",2,3,3,1.435897435897436,NA,4
18,"martello","schiaccianoci",2,2,2,1.435897435897436,NA,4
18,"martello","sturare il water",2,3,3,1.435897435897436,NA,4
18,"mattone","ferma porta",2,2,2,1.435897435897436,NA,4
18,"mattone","fornetto per le unghie",2,4,3,1.435897435897436,NA,4
18,"mattone","peso",2,2,2,1.435897435897436,NA,4
18,"mattone","porta lenti",2,2,2,1.435897435897436,NA,4
18,"mattone","porta spazzolini",2,2,2,1.435897435897436,NA,4
18,"mattone","step",2,2,2,1.435897435897436,NA,4
18,"mattone","suola scarpe",2,3,3,1.435897435897436,NA,4
18,"Sedia","arma impropria",1,2,2,1.44,30,NA
18,"Sedia","rialzo in caso di comizi",1,3,2,1.44,30,NA
18,"Sedia","sketch teatrali",1,2,4,1.44,30,NA
18,"Sedia","trono improprio",1,3,4,1.44,30,NA
19,"accendino","accendere un fuoco",2,1,1,1.3777777777777778,NA,4.5
19,"accendino","bruciare qualcosa",2,1,1,1.3777777777777778,NA,4.5
19,"accendino","scaldarsi",2,1,1,1.3777777777777778,NA,4.5
19,"accendino","segnalibro",2,2,2,1.3777777777777778,NA,4.5
19,"accetta","tagliare vestiti",2,2,2,1.3777777777777778,NA,4.5
19,"appendino","appendersi con le mani",2,2,2,1.3777777777777778,NA,4.5
19,"appendino","scultura originale",2,2,2,1.3777777777777778,NA,4.5
19,"aspirapolvere","catturare un insetto",2,2,2,1.3777777777777778,NA,4.5
19,"aspirapolvere","far rumore",2,2,2,1.3777777777777778,NA,4.5
19,"aspirapolvere","pulire il giardino",2,1,1,1.3777777777777778,NA,4.5
19,"Attaccapanni","appendi vasi",1,2,2,1.84,26,NA
19,"Attaccapanni","meta cornice",1,2,2,1.84,26,NA
19,"banana","decorare",2,2,2,1.3777777777777778,NA,4.5
19,"banana","realizzare un disegno",2,2,2,1.3777777777777778,NA,4.5
19,"barattolo","contenitore acqua",2,2,1,1.3777777777777778,NA,4.5
19,"barattolo","porta oggetti",2,2,2,1.3777777777777778,NA,4.5
19,"barattolo","vaso",2,2,2,1.3777777777777778,NA,4.5
19,"Barile","porta piante",1,2,2,1.84,26,NA
19,"Barile","sedile",1,2,2,1.84,26,NA
19,"Barile","tavolino",1,2,2,1.84,26,NA
19,"bicicletta","appendere qualcosa",2,2,2,1.3777777777777778,NA,4.5
19,"bicicletta","ornamento da giardino",2,3,2,1.3777777777777778,NA,4.5
19,"botte","piccolo tavolino",2,2,2,1.3777777777777778,NA,4.5
19,"botte","sedia/sgabello",2,2,2,1.3777777777777778,NA,4.5
19,"botte","strumento musicale",2,2,2,1.3777777777777778,NA,4.5
19,"Bottiglia di plastica","decorazioni per esterni",1,2,2,1.84,26,NA
19,"Bottiglia di plastica","ferma porta",1,2,2,1.84,26,NA
19,"Bottiglia di plastica","giocattoli per bambini",1,2,2,1.84,26,NA
19,"Bottiglia di plastica","gioco per cani",1,2,2,1.84,26,NA
19,"Bottiglia di plastica","raccogli frutta",1,3,2,1.84,26,NA
19,"Bottiglia di plastica","trappola per mosche",1,2,3,1.84,26,NA
19,"bottiglietta","anaffiare le piante",2,2,2,1.3777777777777778,NA,4.5
19,"bottiglietta","peso per allenarsi",2,2,2,1.3777777777777778,NA,4.5
19,"cappello","coprire qualcosa dal sole",2,2,1,1.3777777777777778,NA,4.5
19,"cappello","fare l'elemosina",2,2,2,1.3777777777777778,NA,4.5
19,"cappello","nascondere qualcosa",2,2,2,1.3777777777777778,NA,4.5
19,"cappello","ornamento in casa",2,2,2,1.3777777777777778,NA,4.5
19,"cappello","porta oggetti",2,2,2,1.3777777777777778,NA,4.5
19,"cestino","cappello per coprirsi dal sole",2,2,2,1.3777777777777778,NA,4.5
19,"cestino","cesto regalo per Natale",2,1,2,1.3777777777777778,NA,4.5
19,"cestino","cuccia per il cane/gatto",2,2,2,1.3777777777777778,NA,4.5
19,"cestino","culla alternativa",2,2,2,1.3777777777777778,NA,4.5
19,"cestino","ornamento in casa",2,2,2,1.3777777777777778,NA,4.5
19,"coltello","salire su un albero",2,3,3,1.3777777777777778,NA,4.5
19,"coltello","taglio capelli",2,2,2,1.3777777777777778,NA,4.5
19,"cucchiaio","creare una scultura alternativa",2,2,2,1.3777777777777778,NA,4.5
19,"cucchiaio","leva per aprire un barattolo",2,2,2,1.3777777777777778,NA,4.5
19,"cucchiaio","specchiarsi",2,2,2,1.3777777777777778,NA,4.5
19,"graffetta","addobbare un piccolo albero",2,2,3,1.3777777777777778,NA,4.5
19,"graffetta","creare una collana/bracciale",2,2,2,1.3777777777777778,NA,4.5
19,"guanto","contenitore",2,2,2,1.3777777777777778,NA,4.5
19,"guanto","pupazzo (disegnandoci qualcosa)",2,2,2,1.3777777777777778,NA,4.5
19,"guanto","spugna/panno",2,2,2,1.3777777777777778,NA,4.5
19,"lampadina","causare un cortocircuito",2,3,3,1.3777777777777778,NA,4.5
19,"lampadina","creare una scultura/ornamento",2,2,3,1.3777777777777778,NA,4.5
19,"lampadina","illuminare un albero di Natale",2,1,1,1.3777777777777778,NA,4.5
19,"Lampadina","boulle per microclima",1,5,4,1.84,26,NA
19,"Lampadina","contenitore per micro paesaggi",1,4,4,1.84,26,NA
19,"libro","avere un rialzo per un tavolino",2,2,2,1.3777777777777778,NA,4.5
19,"libro","tenere aperta una porta",2,2,2,1.3777777777777778,NA,4.5
19,"libro","tenere fermi dei fogli che potrebbero volare via",2,2,2,1.3777777777777778,NA,4.5
19,"Libro","base per decorazione floreale",1,2,2,1.84,26,NA
19,"Libro","base per lampada",1,2,2,1.84,26,NA
19,"Libro","mensola",1,2,2,1.84,26,NA
19,"martello","scrivere sulla sabbia",2,2,3,1.3777777777777778,NA,4.5
19,"martello","tenere fermo qualcosa che potrebbe volare via con il vento",2,2,3,1.3777777777777778,NA,4.5
19,"mattone","decorazione",2,2,2,1.3777777777777778,NA,4.5
19,"mattone","portapenne",2,2,2,1.3777777777777778,NA,4.5
19,"Sedia","appendino",1,2,2,1.84,26,NA
19,"Sedia","mensola",1,2,2,1.84,26,NA
19,"Sedia","porta piante",1,2,2,1.84,26,NA
19,"Sedia","tavolino",1,2,2,1.84,26,NA
20,"accendino","cintura, accostando piu accendini",2,4,4,1.2555555555555555,NA,6.5
20,"accendino","orecchino alternatibvo pendente",2,3,3,1.2555555555555555,NA,6.5
20,"accendino","portachiavi",2,2,2,1.2555555555555555,NA,6.5
20,"accetta","arare la terra",2,3,2,1.2555555555555555,NA,6.5
20,"accetta","gamba di una seggiola",2,3,3,1.2555555555555555,NA,6.5
20,"accetta","ornamento su parete",2,2,2,1.2555555555555555,NA,6.5
20,"appendino","lanciare come in un nuovo sport (come lancio del disco)",2,3,3,1.2555555555555555,NA,6.5
20,"appendino","ornamento su parete (da porre in serie)",2,3,2,1.2555555555555555,NA,6.5
20,"appendino","portaocchiali (stecche degli occhiali da appendere)",2,2,3,1.2555555555555555,NA,6.5
20,"aspirapolvere","portaoggetti mobile",2,2,2,1.2555555555555555,NA,6.5
20,"aspirapolvere","strumento musicale",2,3,2,1.2555555555555555,NA,6.5
20,"Attaccapanni","mensola attaccata a un muro",1,3,2,1.75,31,NA
20,"Attaccapanni","porta carta igienica",1,2,2,1.75,31,NA
20,"Attaccapanni","portamestoli in cucina",1,2,2,1.75,31,NA
20,"Attaccapanni","portaorecchini legando dei fili",1,4,3,1.75,31,NA
20,"Attaccapanni","separatore",1,3,3,1.75,31,NA
20,"Attaccapanni","tendina",1,4,2,1.75,31,NA
20,"banana","cerchietto per ragazze",2,3,3,1.2555555555555555,NA,6.5
20,"banana","collana di banane",2,3,2,1.2555555555555555,NA,6.5
20,"banana","suola per scarpe",2,3,3,1.2555555555555555,NA,6.5
20,"barattolo","bicchiere",2,2,2,1.2555555555555555,NA,6.5
20,"barattolo","ferma carte",2,2,2,1.2555555555555555,NA,6.5
20,"barattolo","porta caffè in cialde o in polvere",2,2,1,1.2555555555555555,NA,6.5
20,"barattolo","porta caramelle",2,2,2,1.2555555555555555,NA,6.5
20,"barattolo","porta gioie",2,2,2,1.2555555555555555,NA,6.5
20,"barattolo","strumento musicale",2,2,2,1.2555555555555555,NA,6.5
20,"Barile","capovolgerlo e usarlo per sedersi",1,2,2,1.75,31,NA
20,"Barile","come tavolo alto",1,2,2,1.75,31,NA
20,"Barile","con dei sassi e fare una fontana",1,4,4,1.75,31,NA
20,"Barile","con sgabelli",1,2,2,1.75,31,NA
20,"Barile","facendo sotto un giardino roccioso o con i sassi",1,4,4,1.75,31,NA
20,"Barile","facendo uscire l'acqua dalla fessura",1,4,3,1.75,31,NA
20,"Barile","metterei dei fiori",1,2,2,1.75,31,NA
20,"Barile","mobile bar",1,2,2,1.75,31,NA
20,"Barile","montare una cascata",1,4,5,1.75,31,NA
20,"bicicletta","ornamento (da mettere al rovescio)",2,2,2,1.2555555555555555,NA,6.5
20,"bicicletta","tritare materiale sotto le gomme",2,3,3,1.2555555555555555,NA,6.5
20,"borsa","difendersi da un'aggressione",2,2,2,1.2555555555555555,NA,6.5
20,"borsa","ripararsi dalla pioggia",2,2,2,1.2555555555555555,NA,6.5
20,"botte","appoggiare sopra qualche oggetto",2,2,2,1.2555555555555555,NA,6.5
20,"botte","per sedersi",2,2,2,1.2555555555555555,NA,6.5
